9,买入返售金融资产,8285807368.53,9018744842.58,11480212064.47,21779074904.52,33708788436.47,20705213670.17,22235019531.57,20858545472.29,20081043994.60,18980208955.09,16147340788.36,10605603960.31,9586454655.03,6607206347.60,5048014397.62,6698585118.60,6348621280.90,3100639307.03,5343776816.35,4625729077.55,3831668090.56,3205891324.95,2184876956.03,806750000.00,869869000.00,1113534800.00,1792048800.00,765498180.96,3007683649.60,297932283.77,0,728930585.50,0,0,1034240442.62,120591780.82,896004808.22,1886542098.60,1208379333.50,2958270704.55,101037407.53,0,712648863.41,0,0,0,100567469.57,236440756.91,0,0,0,0,0,0,0,0,115342027.00,8600139.75,171400748.50,0,0,0.0
10,应收账款,3077872474.26,2810356773.48,3352746845.35,3992976320.36,3211111666.62,2982834162.11,3897356398.94,3389877361.23,3113372742.85,3851295716.40,3433778448.44,2929600943.30,2484479751.13,2589497349.99,2875726668.15,2408468809.57,2069297575.19,4971681291.51,5308191899.68,5730724025.83,1196673136.64,1211865705.32,1871581085.95,1452206427.74,1089410235.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924571547.98,0,0,580821034.93,0,229989224.26,0,989358619.35,0,644738082.64,752491076.73,820949527.90,916736074.06,962251561.00,724814393.00,0.0
11,应收利息,0,0,0,0,0,1737528291.05,1759015696.54,2038701808.11,1866298670.78,1657764123.04,1688903786.73,1385239315.05,1295388363.66,1629832129.08,1795235079.99,1844669747.41,1551169468.13,1113919979.04,1179679027.46,883984193.37,640586865.68,608423173.92,554987238.67,444005117.19,350852298.30,255305296.30,269025741.20,266697380.08,271587305.14,247164972.80,259715675.09,276703568.29,277466165.44,72793531.51,41822379.45,104944597.89,34006163.07,13219909.44,5247514.60,3489635.91,3651654.28,2755737.41,2522919.76,3149628.08,0,0,0,139833.71,0,1522982.43,0,0,0,0,0,88200.00,0,3297254.99,4447505.71,635003.00,0,0.0
12,存出保证金,4415527843.67,4426468597.26,3942006954.71,3559526369.92,3186807835.32,3702838219.19,3995541573.01,3980368137.61,3713015753.27,4309389917.97,4931079505.50,5109775434.43,5784186866.27,5949930288.26,5203189330.39,5233070669.42,3995018153.35,6008567395.71,5564141714.08,5621138360.03,5053388677.61,3761923136.41,2804076452.22,2574793199.12,2755282851.58,3144765322.20,2502683942.43,2706951565.07,3376542424.34,3159789553.53,2984674049.02,2658123838.44,2319198938.59,2034954306.91,1930407159.79,2541890003.96,1962056397.16,1589657053.75,1518447824.23,1180006305.99,1181759296.70,893688356.96,836392657.06,484768297.09,439687637.21,3074948672.90,244971098.93,345213117.40,0,105716654.03,0,62707417.91,0,35939739.60,0,34514357.91,55573870.03,26081312.52,32034699.49,25054468.00,30451367.00,0.0
13,可供出售金融资产,0,0,0,0,0,0,0,0,37956303030.42,35466765457.39,28499133933.40,22369196658.66,17694873893.84,15804557855.14,15259473207.04,15489371517.06,17642799146.65,17027670225.29,6942280263.42,6164950878.13,5692884819.49,6655344445.55,7911119948.10,7161357992.70,3502311576.12,3034507723.00,5902350555.50,6241809147.80,7763386582.40,8511541811.49,8888450624.22,9122438583.14,8391859670.16,9266692687.84,6665301212.51,4269369325.21,4246334417.25,2170210850.32,868482159.61,1009880158.98,671789400.54,929782533.59,909300958.87,653102768.63,1441830434.35,1885797021.84,0,450124571.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,持有至到期投资,7205865812.64,7234266154.83,7507283377.69,7594884372.43,7902881243.00,10795132882.56,11116318003.90,0,378884859.34,384823055.25,392781383.91,399949795.01,159339743.84,133541094.95,132327452.27,128920633.97,129530947.33,126860254.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18937500.00,0,0.0
15,长期股权投资,1039416216.45,1097721463.46,1092874888.30,1101818847.48,1096310499.43,1308722546.02,1346298349.70,1261463154.25,1229773671.46,1206105400.15,1760123865.38,1757680170.31,1737404041.60,1668439307.33,1426890271.55,932797682.09,874763219.36,735612518.56,698236463.76,1011439393.76,970639536.37,447098244.28,1246343117.08,1243636794.45,1243636793.76,904053789.18,900453790.98,900453790.98,900453790.98,914976000.00,767476000.00,825406000.00,825406000.00,812806000.00,661665000.00,638065000.00,561065000.00,446465000.00,354235000.00,221780000.00,156422000.00,50000000.00,50000000.00,50000000.00,324851533.23,50200000.00,261297472.25,25200000.00,0,221576041.56,0,194443650.47,0,99377564.80,0,91217568.21,174249263.75,401275555.85,494280706.51,891987473.00,74880150.00,0.0
16,固定资产,828810728.72,868500098.86,872635660.65,886082479.76,800043105.70,803080761.96,797224251.16,816932944.18,830279161.14,830768211.22,843534120.46,872583022.55,860227420.22,854601061.92,866424327.01,877857310.92,879371958.48,867939644.40,873530474.76,948306006.84,943567170.89,948580687.18,946422495.25,956477489.93,972825010.47,981954571.90,987771877.44,1001528445.08,1011688690.17,1029125058.50,1022531532.66,1035441233.49,1039444447.01,1042755584.96,1044823593.60,1038791274.39,1053822721.72,1041174161.99,1019352435.96,1006560699.17,1016356220.98,1011978428.89,1012087889.30,1015951556.12,992573490.76,1017067806.05,357652761.89,341912257.78,0,352412937.72,0,376986544.56,0,398349173.61,0,426771096.26,457316548.84,439845811.84,487386325.18,486617877.00,544365555.00,0.0
17,无形资产,314058497.22,332171362.15,352171204.18,383801026.04,436213629.13,458318833.01,477023041.89,495444392.12,557702501.79,599924000.95,655185839.11,712299630.97,761860014.03,763650964.80,806124010.65,834949740.60,885816970.13,900243282.20,908232498.32,143617847.98,147318600.20,142339147.45,145470042.75,145565968.94,157290056.21,95026556.46,100307152.55,103562740.04,106842650.11,110336241.74,113308919.57,116010360.61,119337681.11,8530230.91,9067317.36,8468270.67,9054471.86,9464439.32,10290874.24,10946825.58,11655295.70,13460043.07,15298744.54,19080985.04,21495887.66,26743165.28,5432265.66,25023720.52,0,6428324.49,0,6025610.05,0,5406192.06,0,6498568.41,14673492.18,8796896.40,15927629.96,15855174.00,16911496.00,0.0
18,其中：交易席位费,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637750.00,4911314.92,4209177.44,5540617.42,4844927.48,6192153.14,5511719.60,6881509.51,6110990.94,6627789.84,7068270.67,7654471.86,8064439.32,8890874.24,9546825.58,10255295.70,12060043.07,13898744.54,17680985.04,21495887.66,25343165.28,21595567.90,25023720.52,0,24889180.79,0,28227666.77,0,30864869.49,0,34146756.11,39240673.17,42338926.82,45821401.40,48911026.00,57604738.00,0.0
19,商誉,1016192826.14,1302766693.52,1261972735.58,1239359900.43,1257045864.96,1271134991.68,1218295997.44,1158287533.15,1199674877.03,1431669203.91,1462235550.00,1495496957.29,1506745908.31,1453162735.34,1440055698.65,1404199667.25,1411782665.48,1383375716.24,1332457563.66,66716183.88,67392383.88,233055083.88,233055083.88,233055083.88,233055083.88,233055083.88,233055083.88,233055083.88,233055083.88,234977776.89,234255042.93,232994396.30,233013705.70,293316413.85,299350767.10,9379958.29,9379958.29,9379958.29,9379958.29,9379958.29,9379958.29,9379958.29,9379958.29,9379958.29,0,9379958.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20,递延所得税资产,1618157266.89,1024327638.82,1068093580.73,826152824.55,1235048078.56,513300080.91,564101209.55,337494842.59,503160445.75,165989309.92,240762220.17,427016480.10,509005280.57,372360564.41,392568317.40,246607210.87,79969464.27,81003994.72,31823400.45,27854500.76,36239820.59,39896422.75,313413027.51,461382846.93,378695614.01,346930051.46,633471042.60,430647223.27,463696507.33,597521794.92,480723304.05,540820484.52,645175080.84,573046745.30,258451984.76,157817235.50,151535985.18,185685535.91,168311943.63,147121035.87,138231481.30,285793658.94,317864054.92,313846481.65,138199820.01,79567354.97,0,136353411.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,投资性房地产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,其他资产,5575181788.39,6188077545.23,7088015457.27,7977611784.45,7954298967.91,7591004058.38,7767287612.79,7718768956.46,8277092535.73,6169891046.00,6495611121.20,6641386656.57,5888071984.23,6788346044.44,6523447980.33,7869528000.10,6234518559.70,905986243.64,1968457032.15,3282620741.00,1852896767.74,1062471846.78,432851179.59,1337108103.37,1179718515.36,2982794623.98,1988985074.87,1978868449.19,1370377696.54,1462212772.56,1492341076.08,1700243240.15,1294571381.00,1841975976.02,2474867938.27,572273795.05,719128970.61,2039622229.49,1919435548.99,2227673873.47,2066937706.90,442849180.70,397812147.06,307141425.07,218823454.95,288442586.16,-6105.55,373048037.43,0,0.06,0,4361095.05,0,4348289.96,0,4297669.30,4238397.38,4175333.65,-841.55,4268063.00,4445413.00,0.0
23,资产总计,204090346890.27,205670972110.92,205847323366.28,214477823391.38,205779038152.95,208435570748.15,211114182772.60,204133181331.95,205864365109.99,199313044355.96,194856133276.40,177990527631.90,177637258731.85,171460050376.38,173733567894.50,191438197097.16,197072820653.25,204113605759.21,240894155713.64,158366337887.45,114944786264.52,85256178034.69,72198626702.55,60388740794.20,53845735978.45,53133836813.28,59228239784.26,57318731275.67,58358022005.13,50478751373.53,51176886352.44,51237167089.43,43329140225.74,49469568050.28,52282857469.40,57007744990.73,59578852712.07,53722791143.72,57557113827.65,65189704225.59,62021479840.08,59529783431.14,36336144183.72,33275680528.41,58269309133.98,53869424842.18,30970265807.38,14064577475.63,10290000000.00,10788519156.30,6841000000.00,5867904264.41,5913000000.00,6917746642.29,7001000000.00,5985157273.98,8525140197.23,9564099304.24,10279978735.23,9825032966.00,10387696997.00,0.0
24,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,短期借款,5424945317.15,1942617469.98,2732527392.55,3138274278.32,4263296829.56,4420168944.95,7544090732.09,6072564242.01,6361295405.82,6601192975.87,7607354591.09,8098877888.62,7345161030.63,4340672571.96,4421189965.27,3015715038.78,3014160753.65,3174701498.98,7764916686.08,4377912919.78,458990400.00,217738000.00,1636029957.82,358763059.15,215869000.00,1359270081.26,162170000.00,81084189.15,0,0,0,0,0,0,124743000.00,0,0,0,0,0,0,0,0,0,0,0,0,150000000.00,0,350000000.00,0,350000000.00,0,0,0,0,0,0,0,0,36000000.00,0.0
26,其中:质押借款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000.00,0,350000000.00,0,350000000.00,0,0,0,0,0,0,0,0,0,0.0
27,应付短期融资款,4489382551.45,3540837925.08,6776096942.38,11253731657.33,14109673121.09,19736442740.30,22304914418.93,15091652635.66,18491732212.82,7956438789.93,5054850129.29,5781492783.32,5929702228.66,1084146064.06,871193089.76,797556716.98,2100000000.00,2600000000.00,2000000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,拆入资金,6063705400.67,6465283381.99,4302276802.88,2997166630.74,5609349089.41,1613140000.00,1813140000.00,3071540000.00,2993700000.00,2793700000.00,3193700000.00,200000000.00,9107560000.00,5500000000.00,4632400000.00,500000000.00,500000000.00,5500000000.00,6635000000.00,6135000000.00,5535000000.00,2135000000.00,5200000000.00,6200000000.00,5200000000.00,6400000000.00,200000000.00,350000000.00,2100000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000000.00,0,0,0,850000000.00,0,0,350000000.00,840000000.00,865500000.00,923000000.00,119000000.00,0.0
29,交易性金融负债,893217959.39,832544370.25,1377308723.18,287615615.86,287615615.86,368001694.61,412515167.11,584769474.31,456941461.06,716950577.81,1088665067.81,1281612152.81,596900123.93,488334277.87,205238398.23,30267420.00,0,0,150253200.00,51670924.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354530000.00,0,21344000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,衍生金融负债,103677498.23,77216193.49,130555418.13,534551016.94,492824073.29,560143420.26,662982200.97,263662806.21,156280404.98,122107829.34,65618147.22,51522829.94,81622771.57,234826987.25,349870185.40,401745802.57,1022571774.22,381246333.13,176923350.20,76247357.90,117519239.69,41183051.53,11123689.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80870000.00,0,0,0,0,0,0,0,0,0,0.0
31,卖出回购金融资产款,24636109604.48,20840104644.93,17688758020.98,12708946577.12,15953819208.49,23255711721.61,24837235293.83,24276004674.94,23315494527.54,23950243368.43,18815348215.31,8944827717.47,8516900703.94,11031242015.16,13586732363.96,18328682019.48,20785441140.93,28971124312.73,40852136751.36,36432618738.04,30820639036.69,17113271601.65,9377629577.05,6331577434.79,1791604335.62,752979052.05,4709908251.93,6009019841.07,10905049302.02,7554282088.22,7562389959.80,4953346389.72,80000.00,4512161292.13,2755960190.13,3720261493.50,0,2685638344.12,3077786696.45,4577683314.67,1700300000.00,1792399550.00,1452999875.00,0,0,0,100560000.00,201420000.00,0,202000000.00,0,0,0,0,0,0,1787183.00,446000000.00,272182788.76,13786988.00,81787183.00,0.0
32,代理买卖证券款,45379568827.57,45064460227.88,46291700178.04,49968001235.76,35771016928.57,37081784033.88,42685750363.34,35243884746.41,33828911354.23,45422769909.88,43171934117.18,52517045860.53,45289402529.10,56088326131.99,66881394733.60,67758070254.06,71054772159.79,75273720451.33,104941134772.26,59032841609.78,40497386086.71,31849595420.38,23658809873.07,22526263937.71,21652322347.82,20336180539.43,21693947487.75,22640245349.55,21780272488.94,19072424897.97,20110133797.69,22193044287.23,20241984743.46,20755643632.28,24336871285.77,28712012617.46,35170530129.25,27520141816.65,31250362194.23,36550395988.09,35580941072.74,32804603253.69,21541597253.57,21232710288.81,46784138468.32,40659483320.44,22110109861.67,8307522508.84,0,6348247955.08,0,2689034488.74,0,3084049980.68,0,2954612608.32,4289893698.40,3991312144.84,5286313031.67,5173045001.00,7318750036.00,0.0
33,代理承销证券款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,应付职工薪酬,1558272175.42,1840894902.64,1929819971.85,1688535104.47,1496242578.69,1440999870.24,1417650857.37,1518759743.60,2031053378.50,1723061413.27,1468386707.90,1787587348.68,2268881315.54,1870426721.96,1658925077.22,1882565406.71,2642761223.44,1853334538.65,1676734579.42,1035913728.92,897029443.99,633672030.91,302769000.75,189097861.81,318041108.87,294123380.30,254222114.53,170166859.48,215985513.64,132788025.99,210390241.07,258701169.16,356038275.07,331029046.48,378150986.74,322975334.35,640574161.04,545583407.24,490448109.24,412497095.98,716046564.22,698736502.25,669655081.83,633241922.57,655669002.23,875703838.31,319241515.55,93170045.10,0,66425119.43,0,26142544.04,0,14632216.87,0,13416205.44,36982847.69,21310356.82,23633502.12,22651693.00,56820176.00,0.0
35,应交税费,848014798.19,635819377.75,475759172.60,515088667.72,581403631.94,228835726.19,323186925.90,684430991.92,971851319.93,655454839.00,523205347.11,599752620.63,1077984916.07,512044465.35,902340938.86,1865430883.47,2060555059.55,1561651180.96,1476963412.70,654228633.66,669860707.89,161539954.86,119029253.35,220580948.98,170908681.44,36636252.08,191998670.95,232859129.71,76496662.79,110304537.92,161002973.35,241778903.18,326783616.43,223709117.73,313253909.71,392008808.46,526955397.89,340771136.80,232412705.05,233082154.23,354378631.56,309482255.98,258905109.93,502125935.75,474310202.27,1045687909.15,440961047.53,272728422.80,0,98549251.16,0,-24435886.72,0,-34240058.19,0,-32586883.04,-13907472.53,8684318.14,3757862.28,31402846.00,106094311.00,0.0
36,应付账款,1355795685.22,942753624.32,761637878.24,1111325292.36,819323661.39,770671496.65,822451755.32,1344829671.16,972605310.05,1559240139.38,1487890033.36,2213508784.81,917119793.14,1551643126.71,1477790246.71,1492464160.46,808542371.10,1668397142.94,1424458586.47,136805904.25,229948523.09,136349142.56,73138875.22,62406865.51,190980290.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232131055.87,0,0,420279574.89,0,109201674.25,0,450320006.56,0,582691386.54,432444734.33,467431093.93,552701120.65,848437972.00,963752064.00,0.0
37,应付利息,0,0,0,0,0,1550148274.02,1362270767.64,1492599047.34,1454502912.35,1048628944.88,634082618.55,903898644.09,856892593.87,739861183.85,321274446.39,1375384780.98,1520308408.23,1175060193.09,589156185.97,589641388.44,383928901.62,45550867.26,158858904.34,60922454.36,32093068.47,19008785.19,43317636.02,17646563.91,14920581.45,2041431.98,4853157.49,4292886.90,2878285.20,3336079.61,3708975.77,4469159.96,4497536.30,2681962.33,3999990.49,3644775.18,5265101.34,3121627.05,2415463.43,2412880.73,1881252.87,2006685.18,2073840.52,987764.85,0,1501936.53,0,10960412.89,0,8511019.51,0,14728582.18,0,0,0,0,0,0.0
38,长期借款,6255246402.77,10570461479.30,10928060015.98,10202975271.36,10718429969.67,10254230944.80,6251718510.72,5819072737.34,6102670540.16,4101737477.02,3487071061.80,3381219717.13,2646456200.74,2832662920.79,2140067592.47,2396827368.30,2262341495.38,914246400.00,60000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,应付债券款,47356464737.30,50370092226.15,47338356425.32,50925144394.58,49517844555.12,42448887979.04,39216913289.32,39851836026.38,40917629381.64,40790250014.01,38362766526.71,37219560120.05,28626729697.48,29010260713.21,28926437168.17,31842124621.52,37839532151.46,37763331395.70,36905136624.87,18943820610.69,6979468157.99,7104735458.53,6993643923.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.00,0,1500000.00,0,1500000.00,0,99500000.00,0,99500000.00,0,0,0,0,0,0.0
40,递延所得税负债,128461905.83,99820280.39,108974270.65,79004378.52,101436073.99,140689852.44,171199876.52,188366976.52,47938190.88,167621374.52,227478855.88,248141520.55,269961253.85,365589323.28,373360698.41,347306193.81,551184147.89,276205588.79,664775528.52,232768863.87,111757314.32,61153261.61,0,0,0,25055314.05,17390396.92,26662539.99,86451840.59,6140081.39,34643391.37,19007008.69,674935.85,210893.40,266713.49,13422665.27,10127619.98,16154650.29,63615.00,10952006.67,17326632.45,18323568.25,36643776.71,235001.46,0,496828981.67,0,59663669.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41,预计负债,3010922390.27,1699938012.22,1699938012.22,1400000000.00,1400000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6880168.18,12877050.59,5366490.17,8120404.79,7701996.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343890.00,0,0,53250000.00,53250000.00,0,63250000.00,0,63250000.00,0,83250000.00,0,83250000.00,0,30234000.00,0,0,0,0.0
42,其他负债,6822841004.99,9179246905.31,12465410382.38,16547367779.98,15897910364.55,14258435262.16,11308553393.53,9607709365.51,10619335227.56,11370841611.21,11140875671.86,5325027864.02,5520331631.59,7083017893.27,6539490000.55,17521782736.99,8487034279.60,3474166461.25,4068773525.42,2283213147.58,1622944073.75,536588582.32,388431636.68,687081908.53,659768846.30,315641821.12,8979642754.41,4292417389.87,269316373.24,644846107.10,226813028.03,755777442.36,194696962.71,804816309.62,1005983951.08,382139522.68,325049809.15,380470050.89,304846582.55,417849631.86,357403908.05,296241177.28,243021803.48,201038202.71,167590526.64,342550626.57,0.14,1237647896.61,0,0.05,0,0,0,0.66,0,0,-3024.30,0,0.16,0,0,0.0
43,负债合计,155071539082.02,154855619768.91,155750384239.79,164134684131.43,157021183733.64,158128291961.15,161134573552.59,153212195732.47,155841697408.64,148980566317.13,145585418503.37,128554075852.65,129000595811.67,123382426896.71,133971254905.00,149555923404.11,154649204965.24,164587185497.55,209386363203.27,129982683827.19,88324471885.74,60043257539.79,47932341741.32,36642060961.01,30239708084.14,29546597221.91,36352167762.53,33970101862.73,35448492762.67,28122827170.57,28616701048.80,28450621285.81,21123136818.72,27141003532.11,29440995031.91,33547289601.68,36677734653.61,31491441368.32,35935309893.01,42206869966.68,39392426910.36,37905347934.50,24205238363.95,22572108122.03,48083589452.33,43776791361.32,24263778648.58,10399234308.05,7429000000.00,8057711065.37,4270000000.00,3312088985.74,3516000000.00,4564636575.29,4638000000.00,3720858359.36,5744324213.76,6818738738.02,7443864995.04,7035641865.00,8715601790.00,0.0
44,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
