78,其他非流动负债,0,0,0,0,0,0,0,0,11227300.00,11227300.00,0,0,4298313.09,4257619.14,0,0,0,0,0,0,2564145.22,2280569.85,2564145.22,2564145.22,2854458.09,2854458.09,3144770.96,3144770.96,0,0,0,0,0,0,0,0,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15054.32,15343.32,15343.32,15343.32,15054.32,15350.72,15350.72,15054.32,15054.32,50276.72,15054.32,10692.32,15054.32,0,0,15054.32,0,21307.32,2000.00,0,0,0,0,144065.69,2497.38,0,22042.19,0,303835.64,0,0,0,0,0,0,78917.87,8454657.29,8454657.29,8804657.29,8804657.29,0.0
79,非流动负债合计,600618125.18,602962928.92,589284207.85,598229548.67,1768023974.77,1749799819.80,1778379463.39,2075061277.32,2676129730.35,2726797385.72,2781494773.48,2790560390.58,1596897628.09,1607997995.89,1098427448.53,1042648133.98,196229474.84,195647848.67,169565626.10,176527553.34,16845173.56,16784658.83,13345173.56,13345173.56,13568528.70,14655635.69,18270821.01,18513390.05,14797645.52,19719595.51,20597885.67,21784073.25,17590933.24,18332046.90,50544537.91,51205295.91,92610876.07,92984231.63,95815533.76,98297503.24,66777917.66,66784195.05,65238282.36,63912292.24,21579954.57,22846059.18,24656575.29,26472648.89,16054806.58,22171073.36,21228625.47,16162700.58,18780623.44,21867149.84,21641039.99,22573820.47,35036986.32,34575537.12,35224038.60,29897062.72,29112008.04,26759763.90,29111711.64,29539467.50,37982881.22,30297658.82,20847986.24,20853196.74,18867346.30,19675551.03,15265713.24,15085495.24,20446966.24,20444648.56,37753895.37,37399960.99,57791057.76,107260437.46,47968054.62,50631478.19,33438257.67,31570717.19,39746630.52,29696676.33,10670000.00,25669000.00,10670000.00,11870000.00,10670000.00,-73942656.28,2638917.87,19056636.49,19680820.47,18870301.19,18260495.89,0.0
80,负债合计,5549138393.70,5498719793.65,5373177772.81,5387388388.40,5245015721.87,5086144978.68,5685081450.21,7081908511.16,7012829066.34,7009984429.38,6933654857.54,7657980126.28,6086685108.93,4620717536.73,3156561110.23,3499258505.27,1849987710.51,1884838531.09,1780735269.23,1585922923.18,604247450.47,621469767.21,541244161.93,585272346.65,594663064.55,653690624.88,683840278.31,677328301.56,702921675.20,771344040.93,693523851.11,805928146.98,649096565.52,621057806.10,537916759.17,518065535.82,801072702.68,643730957.92,693037033.98,778056013.75,929255117.92,944641191.67,899080886.70,968749824.18,968669238.00,1020599843.63,1035482687.79,1036425788.98,1040975244.26,1038810868.20,1015518174.99,986636320.07,1032008865.61,1026620712.15,1007783273.43,1052555042.04,1035147154.09,976562460.95,1007071691.09,823080549.55,854473505.22,881616480.62,813990744.51,873711851.26,953461242.44,985975810.26,1032222507.61,1055604503.37,1048236850.30,1096282598.99,934927721.40,906547072.53,747773249.82,900879400.96,826236902.40,843375034.63,807185113.44,792513237.32,708798201.59,617912060.14,503737072.37,539718695.77,432111019.59,363078395.60,195126065.58,210501000.00,158771219.98,202841918.36,63936245.82,10820000.00,145467483.77,124410210.66,97026572.51,88884658.52,83843830.97,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1283020992.00,1151026533.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,755043154.00,629202628.00,629202628.00,629202628.00,629202628.00,484002022.00,484002022.00,484002022.00,484002022.00,484002022.00,484002022.00,484002022.00,484002022.00,440001838.00,440001838.00,440001838.00,440001838.00,374773082.00,374773082.00,374773082.00,374773082.00,374773082.00,234233176.00,234233176.00,195194314.00,153334104.00,139394640.00,139394640.00,139394640.00,126722000.00,66696000.00,66696000.00,66696000.00,48660000.00,21010000.00,21010000.00,21010000.00,21010000.00,21010000.00,0.0
83,资本公积,989163690.54,989163690.54,989163690.54,1008960546.50,1042138369.85,1008960546.50,1008960546.50,1008960546.50,1006100346.50,1006100346.50,1006100346.50,1006100346.50,1002279295.97,1002279295.97,1164338066.28,1163240355.24,1115456432.61,1115351842.10,1814006989.56,1011307782.99,378085947.88,389810376.16,389810376.16,389810376.16,388997999.56,391552799.56,389001359.02,389729066.14,387729253.31,386828336.38,387366206.86,386638499.74,386397015.19,388134820.09,384146455.27,383542429.54,384474819.07,385078844.80,390189928.93,392866150.87,394771857.35,398683110.09,390758988.56,384860196.17,390229387.88,395501726.06,405372620.36,408406046.23,375079655.36,375079655.36,375079655.36,376468983.74,375079655.36,375079655.36,375079655.36,375079655.36,380328530.44,506169056.44,506169056.44,506169056.44,506157087.07,602957491.07,602957491.07,602957491.07,602793346.72,602793346.72,602793346.72,602793346.72,602946797.37,602946797.37,602553790.58,602553790.58,601768702.58,175736481.78,175687340.36,175534892.08,174480881.69,174408458.89,244677811.89,243030811.89,243021011.89,161812201.89,161812201.89,161812201.89,161812201.89,161812000.00,150227180.00,150285475.70,150227180.00,120336180.00,0,0,0,0,0,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,97820107.58,66659259.92,69566896.41,101424320.09,110050602.78,65287351.90,63895079.58,74562827.84,131095925.08,103428898.98,90120356.99,81175017.13,69563126.21,63019276.36,60690848.41,64089709.64,15890446.19,-2451225.17,973623.70,4509680.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,102430751.34,16346419.04,17192506.28,15565029.92,15399287.21,65906195.71,65906195.71,65906195.71,65906195.71,54062338.48,54062338.48,54062338.48,54062338.48,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,50236279.88,91715548.49,91715548.49,91715548.49,50236279.88,98748496.72,98748496.72,97518104.04,96206288.12,88842302.43,88543132.24,87530486.51,87530486.51,79606684.30,79606684.30,79267239.39,79911602.00,73957134.08,73957134.08,69605093.18,74009916.59,75116654.30,75116654.30,73931978.92,73931978.92,60884038.27,60884038.27,55600614.11,55433457.38,59933603.16,53117475.00,37504627.72,37504627.72,23902933.84,23902933.84,17091404.52,17091404.52,9154609.10,9155000.00,7507733.86,8781469.73,3543532.48,3543532.48,0,0,0,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,-2569382725.34,-2475259159.05,-2380639238.67,-2281198258.49,-408422984.19,-396682308.62,-358195702.48,-300526282.92,384564270.42,441997809.88,473304824.01,434504543.89,524645784.26,452335734.92,349634256.93,294173554.70,538179016.39,486320552.71,464993260.47,448000312.61,296092374.26,270712410.41,297099689.19,276102305.88,250748023.16,213580467.16,194580045.59,200279746.61,164406529.71,139961501.14,116699816.65,99230164.45,61680100.21,42708536.57,-31201164.15,-43198710.17,-120900437.72,-133250030.79,-141165772.09,-150511541.16,-154237989.13,-155622719.58,-159364163.78,-160593530.76,-142761854.68,-137441241.20,-145033864.35,-164285656.84,27603952.18,24170720.59,17715522.89,47778644.76,84734755.89,80961987.70,72778310.88,66466530.03,60537272.45,57155736.44,48716519.05,41288005.50,37928529.81,82046682.11,74260663.57,36198991.55,72241873.57,66911295.26,62808399.01,51946862.89,82965365.53,121633149.15,115163698.76,112607701.75,90136135.30,48179401.85,80337552.01,35273077.55,75086788.06,42605306.06,93398837.80,62913050.21,77785409.32,54127619.18,54353359.44,35446155.54,27007706.74,43398000.00,31024837.51,22942535.39,11783696.20,6774560.74,7997344.09,3258185.75,4272722.00,4249041.25,4637005.62,0.0
90,归属于母公司股东权益合计,-96947183.88,-33984465.25,63543091.62,214638351.44,2129217731.78,2063017333.12,2100111666.94,2168448834.76,2907212285.34,2936978798.70,2954977270.84,2907231650.86,2981939949.78,2903086050.59,2960114914.96,2906955362.92,2968893306.23,2899434667.92,3578559895.65,2630243596.21,1495127671.85,1481472136.28,1507859415.06,1486862031.75,1448851515.20,1414238759.20,1392686897.09,1399114305.23,1357415216.90,1332069271.40,1309345457.39,1291148098.07,1253356549.28,1236122790.54,1158224725.00,1145623153.25,1068853815.23,1057108247.89,1054303590.72,1047634043.59,1045813302.10,1048339824.39,1036674258.66,1029546099.29,1052746967.08,1063339918.74,1065618189.89,1049399823.27,1249442310.03,1246009078.44,1239553880.74,1229527062.38,1274647442.62,1271039330.88,1261884343.56,1254511123.47,1244792311.52,1241653175.34,1233401463.07,1226153729.36,1216413359.91,1214912395.21,1207717403.57,1203070106.62,1209946733.14,1207705641.13,1201886348.36,1195986124.41,1225644119.08,1221414812.16,1215068392.40,1184566343.18,1178507038.85,650480102.20,681421389.94,637046170.88,684274354.91,644904321.95,609814453.41,577681665.82,539903669.05,393176858.91,372651605.85,353744401.95,337369157.73,341087000.00,255455751.37,248705480.82,234150408.68,181214273.22,29007344.09,24268185.75,25282722.00,25259041.25,25647005.62,0.0
91,少数股东权益,87369279.73,87542480.76,89919566.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99287051.33,98435196.66,96489657.50,94805674.56,94784176.28,95471647.69,88888081.70,88644898.32,85028488.86,58948831.95,56790799.59,55093012.32,42843577.17,41335148.50,40749946.90,59500031.77,60782198.89,62969059.19,62101016.47,60398263.67,66163982.66,67314575.24,65948821.28,65075961.20,64728166.60,66960671.17,67251053.69,65686514.37,80448192.23,87377391.98,87225011.49,86836347.69,114571947.62,115576543.13,116950460.09,115606582.89,113762658.29,115185132.48,109819568.06,96169132.98,85072021.01,89090364.93,79363380.92,81855679.11,76378331.54,77500127.04,78432758.51,75731579.17,76631518.72,74925594.48,69597408.33,68878693.17,38481505.52,33374251.54,74168802.88,65282223.79,49184828.63,53996041.34,37977165.01,24750820.93,12790894.88,10141766.19,8876742.14,9076253.17,0,11250000.00,0,3231534.63,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,-9577904.15,53558015.51,153462658.17,214638351.44,2129217731.78,2063017333.12,2100111666.94,2168448834.76,2907212285.34,2936978798.70,2954977270.84,2907231650.86,2981939949.78,2903086050.59,2960114914.96,2906955362.92,2968893306.23,2899434667.92,3578559895.65,2630243596.21,1594414723.18,1579907332.94,1604349072.56,1581667706.31,1543635691.48,1509710406.89,1481574978.79,1487759203.55,1442443705.76,1391018103.35,1366136256.98,1346241110.39,1296200126.45,1277457939.04,1198974671.90,1205123185.02,1129636014.12,1120077307.08,1116404607.19,1108032307.26,1111977284.76,1115654399.63,1102623079.94,1094622060.49,1117475133.68,1130300589.91,1132869243.58,1115086337.64,1329890502.26,1333386470.42,1326778892.23,1316363410.07,1389219390.24,1386615874.01,1378834803.65,1370117706.36,1358554969.81,1356838307.82,1343221031.13,1322322862.34,1301485380.92,1304002760.14,1287080784.49,1284925785.73,1286325064.68,1285205768.17,1280319106.87,1271717703.58,1302275637.80,1296340406.64,1284665800.73,1253445036.35,1216988544.37,683854353.74,755590192.82,702328394.67,733459183.54,698900363.29,647791618.42,602432486.75,552694563.93,403318625.10,381528347.99,362820655.12,337369157.73,352337000.00,255455751.37,251937015.45,234150408.68,181214273.22,29007344.09,24268185.75,25282722.00,25259041.25,25647005.62,0.0
93,负债和所有者权益(或股东权益)总计,5539560489.55,5552277809.16,5526640430.98,5602026739.84,7374233453.65,7149162311.80,7785193117.15,9250357345.92,9920041351.68,9946963228.08,9888632128.38,10565211777.14,9068625058.71,7523803587.32,6116676025.19,6406213868.19,4818881016.74,4784273199.01,5359295164.88,4216166519.39,2198662173.65,2201377100.15,2145593234.49,2166940052.96,2138298756.03,2163401031.77,2165415257.10,2165087505.11,2145365380.96,2162362144.28,2059660108.09,2152169257.37,1945296691.97,1898515745.14,1736891431.07,1723188720.84,1930708716.80,1763808265.00,1809441641.17,1886088321.01,2041232402.68,2060295591.30,2001703966.64,2063371884.67,2086144371.68,2150900433.54,2168351931.37,2151512126.62,2370865746.52,2372197338.62,2342297067.22,2302999730.14,2421228255.85,2413236586.16,2386618077.08,2422672748.40,2393702123.90,2333400768.77,2350292722.22,2145403411.89,2155958886.14,2185619240.76,2101071529.00,2158637636.99,2239786307.12,2271181578.43,2312541614.48,2327322206.95,2350512488.10,2392623005.63,2219593522.13,2159992108.88,1964761794.19,1584733754.70,1581827095.22,1545703429.30,1540644296.98,1491413600.61,1356589820.01,1220344546.89,1056431636.30,943037320.87,813639367.58,725899050.72,532495223.31,562838000.00,414226971.35,454778933.81,298086654.50,276796929.50,174474827.86,148678396.41,122309294.51,114143699.77,109490836.59,0.0
