80,负债合计,3631459051.09,3700084947.36,3326884901.26,2940134345.68,2899973089.47,2832415012.35,2653686182.35,2647878928.39,3103750691.20,3229369249.72,3098160435.04,2787057914.49,3202228372.98,3162303327.40,2689140724.58,2727218499.11,2698021860.18,2809243569.68,2629599866.25,2386691423.65,2513978613.29,1128721108.00,1130014833.53,1213774290.11,1348715784.56,1443670198.82,1586001451.85,1688306576.26,1697615210.86,1745714198.82,1731094835.32,1797645222.48,1878817923.96,1908183627.88,2000851746.52,1608051959.98,1401415738.32,1582305096.49,1636039605.87,1142154337.82,1079041356.22,1196904331.19,1588703240.90,1283644278.93,1123305054.62,1265760550.71,1776574726.76,1099467243.97,1170815775.06,1274546628.36,1366449184.98,936584088.79,1151767367.17,1156005918.84,1450808942.89,1214998078.55,1394818640.31,1100887543.07,1076664120.85,913039148.90,974891858.42,828086592.96,1055053336.58,499349382.86,509911518.28,516456723.86,513328865.97,476140658.61,393995257.69,403717803.21,445139653.16,486929641.03,457191769.48,459586948.00,528588195.31,534739170.48,486381572.72,287559183.38,246703593.09,241755710.59,254643508.55,241460044.87,251180742.03,232369239.84,239849491.85,224350992.40,255005234.20,200765000.00,216569257.00,256541493.00,196314625.00,93928109.00,94493582.00,91711886.00,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,579888597.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,386592398.00,257728265.00,257728265.00,257728265.00,257728265.00,257728265.00,257728265.00,257728265.00,171818790.00,132168300.00,132168300.00,132168300.00,132168300.00,132168300.00,132168300.00,132168300.00,132168300.00,132168300.00,132168300.00,132168300.00,120153000.00,120153000.00,120153000.00,109230000.00,109230000.00,99300000.00,99300000.00,74300000.00,74300000.00,198757669.00,178368892.00,171458092.00,0.0
83,资本公积,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131038115.66,131038115.66,131038115.66,131038115.66,131038115.66,131292460.66,131292460.66,131292460.66,131292460.66,131292460.66,131292460.66,131300252.36,131300252.36,131300252.36,131300252.36,131300252.36,131300252.36,131376782.96,131376782.96,101467951.97,101467951.97,91808382.69,91808382.69,91808172.11,91808172.11,91811097.84,91811097.84,91811097.84,91811097.84,97747962.53,97747962.53,99022962.53,95707962.53,93198283.70,93038036.17,82873024.04,78825198.19,64551195.31,84861793.44,56418898.48,56295422.17,92172900.74,175128744.12,172835619.05,172566866.42,162031925.43,161811168.91,161557694.98,156136122.16,228006074.65,267502842.66,266742767.77,266744627.76,261588977.74,261807846.74,258977067.14,258977067.14,254065231.02,253565231.02,249673737.12,249673737.12,258015156.76,258015156.76,256053471.10,266976471.10,261988335.28,260789000.00,259341049.00,158988729.00,147451177.00,0,0,0,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,85505924.31,85505924.31,65831379.67,65831379.67,65831379.67,65831379.67,48053665.47,48053665.47,48053665.47,48053665.47,27953354.34,27953354.34,27953354.34,27953354.34,1154942.08,1154942.08,1154942.08,1154942.08,0,0,0,300561293.81,297312310.56,297312310.56,297312310.56,297312310.56,291484146.06,291484146.06,291484146.06,291484146.06,257219981.66,257219981.66,257219981.66,257219981.66,226603613.01,226603613.01,419899812.01,419899812.01,394622368.36,394622368.36,394622368.36,394622368.36,370044014.38,370044014.38,370044014.38,370044014.38,345390174.29,345390174.29,345390174.29,345390174.29,250119071.34,250119071.34,250119071.34,250119071.34,164699586.82,164699586.82,164699586.82,164699586.82,77213628.88,77213628.88,77213628.88,77213628.88,64028338.19,64028338.19,64028338.19,64028338.19,57802253.86,57802253.86,57802253.86,57802253.86,56285440.73,56285440.73,56285440.73,56285440.73,40812552.25,40812552.25,23384388.85,23384388.85,33258428.58,33258428.58,33141299.24,33141299.24,31878448.55,31878448.55,27555741.18,27555741.18,21338670.92,18213000.00,13876585.00,13876585.00,2598624.00,0,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,1230179602.17,1181883398.62,1143622706.22,1074782425.18,1007742214.04,934223398.19,896189907.38,828356462.20,1053587164.02,984085974.53,958149017.77,889088181.19,816045542.76,1039934549.87,1036766083.05,967774251.51,906040353.93,842223035.80,841895477.17,808930680.32,767500112.36,1081303875.56,1153783023.82,1153593812.44,1182007821.77,1163222922.96,1096200426.12,1129037821.51,1169769190.73,1162589033.61,1062433930.60,1056329478.26,949475523.50,832879890.32,782442071.74,679780030.14,762325961.10,654331039.46,601519749.69,520776369.44,695126829.90,608673317.79,572445076.08,492336642.37,698650175.88,640543673.61,588513458.69,517301412.36,493419008.47,434575266.48,430479945.67,355754701.41,301196421.79,223651100.25,249582266.08,169345031.95,189510056.30,129484630.89,155153800.53,99728835.01,103220983.99,79575716.69,86193617.89,58102696.71,59154182.81,66068337.08,73858664.78,59194433.27,44039084.43,54505609.06,72977646.02,54750501.01,41706337.44,45910334.67,17891298.46,19818336.34,14930505.15,7604089.00,13540711.55,11696049.86,12376237.96,11032316.95,8926150.58,3876163.16,10745043.85,4600504.15,11338010.33,26566000.00,20815961.00,0,-253187.00,0,0,0,0.0
90,归属于母公司股东权益合计,1895574123.48,1847277919.93,1789342682.89,1720502401.85,1653462190.71,1579943374.86,1524132169.85,1456298724.67,1681529426.49,1612028237.00,1565990969.11,1496930132.53,1423887494.10,1647776501.21,1617809622.13,1548817790.59,1487083893.01,1423266574.88,1421784074.17,1388819277.32,1347388709.36,2092791882.03,2162022047.04,2161832835.66,2190246844.99,2171461946.18,2098865629.84,2131703025.23,2172434394.45,2165254237.33,2030834969.92,2024730517.58,1917884354.52,1801288721.34,1720234534.11,1617572492.51,1700118423.47,1592123501.83,1514111299.01,1433367918.76,1577809548.23,1491356036.12,1420889871.15,1340781437.44,1545408898.58,1487240332.14,1410417108.82,1339219482.49,1315709645.93,1257162936.61,1164104177.54,1089542133.29,1036434053.66,955686532.12,893969334.59,813571852.93,823675065.16,759601813.90,683511022.72,648396655.33,623445909.35,599677165.74,628987254.82,554988044.02,553746405.05,560391806.69,551421109.07,536536121.04,521127298.27,526172250.08,529087951.40,510707084.40,496902845.94,501108703.16,452461128.45,454607035.33,429460261.14,422133844.99,433032671.15,430688009.46,427359574.32,426015653.31,418972755.89,413922768.47,414507256.13,408362716.43,403895016.53,404868000.00,393333595.00,247165314.00,220116219.00,198757669.00,178368892.00,171458092.00,0.0
91,少数股东权益,-42434.88,-38953.59,-31776.82,-22851.23,-14657.22,-4499.09,124.33,138.06,147.20,157.11,0,0,0,0,0,0,0,0,0,0,0.00,60213689.63,61973547.90,63866794.40,79700859.00,85933925.97,115990270.55,118901046.47,130399460.38,140529188.31,151729021.06,153979941.14,153667164.88,134377602.89,132663310.95,134035257.76,140676845.38,146596424.01,149987176.48,146773846.25,176534623.44,165253611.32,176126846.82,169435303.28,163116944.49,161561872.47,162022835.37,155541746.21,157192239.23,148632733.20,139627967.38,136368513.80,125426512.95,127674858.00,180663327.33,179814020.58,193216829.00,128626222.70,105964299.11,469896349.31,393986607.21,440688059.62,332949166.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.00,1500000.00,1500000.00,1500000.00,0,3952349.00,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,1895531688.60,1847238966.34,1789310906.07,1720479550.62,1653447533.49,1579938875.77,1524132294.18,1456298862.73,1681529573.69,1612028394.11,1565990969.11,1496930132.53,1423887494.10,1647776501.21,1617809622.13,1548817790.59,1487083893.01,1423266574.88,1421784074.17,1388819277.32,1347388709.36,2153005571.66,2223995594.94,2225699630.06,2269947703.99,2257395872.15,2214855900.39,2250604071.70,2302833854.83,2305783425.64,2182563990.98,2178710458.72,2071551519.40,1935666324.23,1852897845.06,1751607750.27,1840795268.85,1738719925.84,1664098475.49,1580141765.01,1754344171.67,1656609647.44,1597016717.97,1510216740.72,1708525843.07,1648802204.61,1572439944.19,1494761228.70,1472901885.16,1405795669.81,1303732144.92,1225910647.09,1161860566.61,1083361390.12,1074632661.92,993385873.51,1016891894.16,888228036.60,789475321.83,1118293004.64,1017432516.56,1040365225.36,961936421.52,554988044.02,553746405.05,560391806.69,551421109.07,536536121.04,521127298.27,526172250.08,529087951.40,510707084.40,496902845.94,501108703.16,452461128.45,454607035.33,429460261.14,422133844.99,433032671.15,430688009.46,427359574.32,426015653.31,418972755.89,413922768.47,416007256.13,409862716.43,405395016.53,406368000.00,393333595.00,251117663.00,220116219.00,198757669.00,178368892.00,171458092.00,0.0
93,负债和所有者权益(或股东权益)总计,5526990739.69,5547323913.70,5116195807.33,4660613896.30,4553420622.96,4412353888.12,4177818476.53,4104177791.12,4785280264.89,4841397643.83,4664151404.15,4283988047.02,4626115867.08,4810079828.61,4306950346.71,4276036289.70,4185105753.19,4232510144.56,4051383940.42,3775510700.97,3861367322.65,3281726679.66,3354010428.47,3439473920.17,3618663488.55,3701066070.97,3800857352.24,3938910647.96,4000449065.69,4051497624.46,3913658826.30,3976355681.20,3950369443.36,3843849952.11,3853749591.58,3359659710.25,3242211007.17,3321025022.33,3300138081.36,2722296102.83,2833385527.89,2853513978.63,3185719958.87,2793861019.65,2831830897.69,2914562755.32,3349014670.95,2594228472.67,2643717660.22,2680342298.17,2670181329.90,2162494735.88,2313627933.78,2239367308.96,2525441604.81,2208383952.06,2411710534.47,1989115579.67,1866139442.68,2031332153.54,1992324374.98,1868451818.32,2016989758.10,1054337426.88,1063657923.33,1076848530.55,1064749975.04,1012676779.65,915122555.96,929890053.29,974227604.56,997636725.43,954094615.42,960695651.16,981049323.76,989346205.81,915841833.86,709693028.37,679736264.24,672443720.05,682003082.87,667475698.18,670153497.92,646292008.31,655856747.98,634213708.83,660400250.73,607133000.00,609902852.00,507659156.00,416430844.00,292685778.00,272682474.00,263169978.00,0.0
