82,实收资本(或股本),832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,832703498.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,557002564.00,506365967.00,506365967.00,506365967.00,506365967.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,389512282.00,299624832.00,299624832.00,299624832.00,299624832.00,299624832.00,299624832.00,299624832.00,230480640.00,194088960.00,121305600.00,121305600.00,121305600.00,101088000.00,101088000.00,101088000.00,67392000.00,67392000.00,67392000.00,56160000.00,56160000.00,10800000.00,10800000.00,2700000.00,2700000.00,2700000.00,400000.00,400000.00,400000.00,0.0
83,资本公积,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,890660827.43,567464.84,567464.84,567464.84,567464.84,567464.84,567464.84,567464.84,567464.84,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,6870177.13,57502574.13,57519374.13,57606494.13,57460524.13,174996709.13,175766709.13,177557859.13,176874699.13,174360459.13,174360459.13,174363429.69,174363429.69,174360459.13,174360459.13,174360459.13,174360459.13,174360459.13,174360459.13,174360459.13,174360459.13,174360459.13,174155767.47,174155767.47,173945594.29,173945594.29,263833044.29,263833044.29,263833044.29,263833044.29,263833044.29,263833044.29,263680444.29,332824636.29,16918067.52,60588083.52,60588083.52,60588083.52,60588083.52,60594320.52,60588083.52,84175283.52,84175283.52,84175283.52,85940970.00,85940967.81,37191379.86,37211379.86,15104879.86,10379888.00,0,0,0,0,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,839505071.72,839462294.78,843051706.25,22663378.93,25006681.90,22377880.85,21191992.60,22409739.54,25870189.39,22624518.70,20041422.63,14885564.37,10887020.00,10832900.00,11466500.00,13868900.00,10890000.00,21014400.00,22347600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19881692.47,19439314.08,11125645.95,0,15284077.98,40622.48,8662318.31,8580.67,4660561.89,13154227.17,11212277.55,62114.90,27301661.73,21582049.06,30295613.51,16120267.02,57926799.33,60897818.85,55205215.14,45942786.32,42989669.49,48787517.92,43729191.18,32756030.73,39202763.99,24258891.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,22893969.37,16476170.16,16476170.16,16476170.16,16476170.16,16476170.16,16476170.16,16476170.16,16476170.16,15953910.17,15953910.17,15953910.17,15953910.17,75741772.74,75741772.74,75741772.74,75741772.74,75741772.74,75741772.74,75741772.74,75741772.74,75741772.74,75741772.74,75741772.74,75741772.74,74126594.13,74126594.13,74126594.13,74126594.13,74126594.13,74126594.13,74126594.13,74126594.13,167527705.47,167527705.47,167527705.47,165893847.75,158993922.73,158993922.73,158993922.73,158993922.73,136268310.99,136268310.99,136268310.99,136268310.99,96959512.37,96959512.37,96959512.37,96959512.37,57177304.84,57177304.84,83976911.96,57177304.84,33962234.35,33962234.35,33962234.35,33962234.35,23414735.76,23332994.99,13735359.88,13735359.88,22847656.44,19991320.98,15345285.78,15345285.78,11172202.78,11171509.78,7611615.64,7611615.64,3834444.14,1467870.00,1059575.75,427352.00,307855.09,307855.09,0,0,0,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,-896737898.33,-881318558.77,-867643285.17,-954067341.55,-44094499.93,-31950840.02,-24367188.73,-48851004.42,416047257.30,415626632.26,423712775.38,409269845.74,320268401.58,337665717.46,322627726.19,314432812.27,252821893.63,269324805.01,286510089.88,246233875.78,288282727.43,331065363.81,366010788.56,385194961.20,385805149.10,385118091.73,444003501.56,440842208.79,315529290.46,312414228.12,297088430.41,294066723.97,275200728.51,287981332.46,273825175.53,271481373.24,261042725.13,260910532.64,264345534.32,249132207.35,269006655.86,244567992.38,297407169.90,296353791.19,299919713.16,260795700.90,241666330.38,234548436.48,127868682.94,132397942.26,130630430.55,102476898.75,101329734.43,100441575.55,103907322.79,97161909.05,118936863.24,107604963.37,93393099.80,81275972.69,99326572.46,92960880.55,101266800.89,81608489.25,100450871.03,80240813.63,42285261.67,50842272.52,61225337.82,50689039.82,45162723.79,35420570.31,39515232.05,20380898.56,-11223.28,-10974856.79,29998096.70,18290791.28,11946784.58,31038233.09,24265825.79,4234329.10,8253346.63,3473152.56,5859423.48,11832890.00,3159474.16,4280513.20,2152056.45,69374.87,1032683.00,364586.10,217643.97,280309.77,106759.01,0.0
90,归属于母公司股东权益合计,1689025468.19,1704402030.81,1721666715.88,814854332.18,1727170476.77,1736685335.63,1743083098.67,1719817029.92,2188175741.49,2184509445.76,2190012492.81,2170413704.91,2077413716.38,2094756912.26,2080352520.99,2074560007.07,2023434081.69,2049619014.68,2059823831.42,1986074371.37,877613004.41,905152185.29,948719305.87,959249740.87,963989650.00,971796257.91,1028739718.12,1014428262.70,982445466.06,973610791.05,966998557.79,949801504.86,972742041.71,988493665.18,968644904.54,957038673.43,943646908.49,949312564.43,947689239.37,921502751.95,946208755.11,906826219.38,935402305.16,934365726.45,938018768.42,898748786.16,880301915.64,873954021.74,862466529.54,866312628.86,862030877.15,832243487.63,824199368.85,823311209.97,826773986.65,820028572.91,819077915.36,807746015.49,793534151.92,781417024.81,760158825.96,753793134.05,762099054.39,742236051.09,721296225.34,700875994.76,648854097.86,633936618.10,625345847.64,617104247.90,613834787.20,605553323.66,602056878.90,584216920.27,556240812.19,195239892.32,234739436.66,220175795.78,209185753.88,208059602.39,197120349.09,177081922.40,167432245.79,162652051.72,161261151.14,155401730.00,146320017.72,52699245.06,50590788.31,18301606.73,14112571.00,13234278.90,617643.97,680309.77,506759.01,0.0
91,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541276263.39,662920415.03,694278796.57,684841633.29,706638514.25,717199525.96,755396942.51,759708815.09,781054853.31,788893530.35,794251410.96,778048382.15,981528782.11,961498644.42,953927974.46,928138911.95,968982276.21,969849080.46,991468266.79,1020014318.81,966444087.75,962122407.13,942887220.47,918508816.05,991958076.90,955746276.30,980261243.20,971300901.76,936247964.16,1012713594.55,615905447.48,599315247.79,439702548.67,437524810.60,417371045.36,442618432.38,434457670.73,411798816.85,410643685.24,398163457.13,386832104.62,416812045.49,417271905.71,406087977.39,403747747.26,402681336.31,388096778.29,367890011.00,348690596.14,360215947.31,332448336.69,64947438.31,52821394.29,49199693.83,45491477.43,42537811.50,41967927.53,33361879.95,39262638.90,34661220.23,34758753.83,31137235.39,0,7718062.45,6157371.68,0,0,0,10085605.34,10093770.00,437899.22,2712139.48,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,1689025468.19,1704402030.81,1721666715.88,814854332.18,1727170476.77,1736685335.63,1743083098.67,1719817029.92,2188175741.49,2184509445.76,2190012492.81,2170413704.91,2077413716.38,2094756912.26,2080352520.99,2074560007.07,2564710345.08,2712539429.71,2754102627.99,2670916004.66,1584251518.66,1622351711.25,1704116248.38,1718958555.96,1745044503.31,1760689788.26,1822991129.08,1792476644.85,1963974248.17,1935109435.47,1920926532.25,1877940416.81,1941724317.92,1958342745.64,1960113171.33,1977052992.24,1910090996.24,1911434971.56,1890576459.84,1840011568.00,1938166832.01,1862572495.68,1915663548.36,1905666628.21,1874266732.58,1911462380.71,1496207363.12,1473269269.53,1302169078.21,1303837439.46,1279401922.51,1274861920.01,1258657039.58,1235110026.82,1237417671.89,1218192030.04,1205910019.98,1224558060.98,1210806057.63,1187505002.20,1163906573.22,1156474470.36,1150195832.68,1110126062.09,1069986821.48,1061091942.07,981302434.55,698884056.41,678167241.93,666303941.73,659326264.63,648091135.16,644024806.43,617578800.22,595503451.09,229901112.55,269498190.49,251313031.17,209185753.88,215777664.84,203277720.77,177081922.40,167432245.79,162652051.72,171346756.48,165495500.00,146757916.94,55411384.54,50590788.31,18301606.73,14112571.00,13234278.90,617643.97,680309.77,506759.01,0.0
93,负债和所有者权益(或股东权益)总计,1899704249.69,1912731021.24,1935037138.95,984851959.00,1900680828.55,1985480406.80,2045861669.85,2022152123.96,2440706106.29,2478996075.92,2454717247.39,2483753507.18,2526977327.56,2520872525.00,2525282455.68,2446195013.24,4322055834.86,4340224543.56,4583002816.10,4475275705.31,3169045767.22,3319139836.97,3193276175.29,3220223777.97,3180780768.35,3294624890.29,3508424558.20,3167703682.20,3664125459.09,3543394055.95,3586525475.91,3443073620.65,3746449898.75,3678374851.34,3707391823.14,3946435784.49,4130419935.43,4003525849.11,4163860258.96,4074186325.46,3931651051.57,3646642343.89,3896932110.22,3930450697.00,4835629695.48,5224234664.31,4426537537.81,4368632869.07,3087531207.84,3016818930.06,2791862422.99,2851178713.50,2827910813.96,2885684607.96,2755531440.04,2638118165.36,2743191091.02,3222455052.08,3046350726.03,2811567074.95,2488939139.90,2726657279.87,2601992120.60,2422097947.23,2461494549.64,2535359233.49,2701498717.44,1598111524.42,1610493284.50,1801664039.28,1755004647.84,1633676506.88,1494655532.61,913525712.18,781036305.43,520492511.24,639741373.17,576309870.93,354087196.65,377096875.84,351095855.49,253849630.03,190420910.08,184532453.01,186951004.97,180763640.00,155791832.85,61475697.19,52322430.52,21155069.69,12842496.00,11644954.16,942254.38,980512.79,787576.80,0.0
