38,递延所得税负债,918000000.00,766000000.00,670000000.00,664000000.00,598000000.00,560000000.00,598000000.00,495000000.00,520000000.00,507000000.00,175000000.00,156000000.00,145000000.00,343000000.00,130000000.00,97000000.00,119000000.00,133000000.00,138000000.00,196000000.00,32000000.00,11000000.00,9000000.00,16000000.00,18000000.00,15000000.00,24000000.00,18000000.00,5000000.00,12000000.00,7000000.00,0,21000000.00,1000000.00,37000000.00,51000000.00,66000000.00,114000000.00,34000000.00,52000000.00,35000000.00,89000000.00,45000000.00,13000000.00,4000000.00,14000000.00,107000000.00,119000000.00,181000000.00,61000000.00,1000000.00,324000000.00,15000000.00,249000000.00,327000000.00,103000000.00,341000000.00,377000000.00,119000000.00,176275000.00,0,0,0.0
39,预计负债,7361000000.00,6294000000.00,5245000000.00,5667000000.00,6063000000.00,496000000.00,434000000.00,442000000.00,449000000.00,343000000.00,342000000.00,369000000.00,448000000.00,479000000.00,475000000.00,488000000.00,463000000.00,535000000.00,309000000.00,345000000.00,279000000.00,416000000.00,417000000.00,382000000.00,467000000.00,501000000.00,496000000.00,494000000.00,481000000.00,654000000.00,670000000.00,673000000.00,710000000.00,726000000.00,662000000.00,660000000.00,635000000.00,633000000.00,632000000.00,641000000.00,653000000.00,580000000.00,569000000.00,536000000.00,706000000.00,1078000000.00,879000000.00,879000000.00,875000000.00,892000000.00,974000000.00,0,995000000.00,0,0,938000000.00,0,0,989000000.00,356000000.00,0,0,0.0
40,其他负债,140366000000.00,134319000000.00,173382000000.00,128662000000.00,111827000000.00,126163000000.00,141525000000.00,99586000000.00,97773000000.00,96364000000.00,126931000000.00,89253000000.00,80611000000.00,90497000000.00,110142000000.00,96119000000.00,74339000000.00,92408000000.00,99856000000.00,87572000000.00,71224000000.00,69694000000.00,85160000000.00,55516000000.00,43879000000.00,42288000000.00,63884000000.00,54658000000.00,49029000000.00,47950000000.00,47463000000.00,44057000000.00,45864000000.00,34961000000.00,41312000000.00,31961000000.00,30084000000.00,40812000000.00,38339000000.00,30535000000.00,20989000000.00,27585000000.00,31060000000.00,17962000000.00,14212000000.00,21344000000.00,16741000000.00,18076000000.00,16937000000.00,22766000000.00,25986000000.00,21698000000.00,13222000000.00,17472000000.00,15202000000.00,8409000000.00,16023000000.00,14998000000.00,8512000000.00,188266000.00,398317000.00,183368967312.74,0.0
41,负债合计,9104688000000.00,9150055000000.00,9162860000000.00,9059865000000.00,8825863000000.00,8702452000000.00,8652646000000.00,8598296000000.00,8361983000000.00,8272291000000.00,8282430000000.00,8081553000000.00,7770759000000.00,7472932000000.00,7400828000000.00,6847508000000.00,6617270000000.00,6684766000000.00,6630355000000.00,6134400000000.00,5794694000000.00,5754838000000.00,5841390000000.00,5537624000000.00,5539453000000.00,5357485000000.00,5319444000000.00,5236151000000.00,4891932000000.00,4805607000000.00,4853154000000.00,4593767000000.00,4338389000000.00,4103673000000.00,4099307000000.00,3891517000000.00,3727936000000.00,3586752000000.00,3512129000000.00,3357353000000.00,3144712000000.00,3143481000000.00,3138174000000.00,2882152000000.00,2532613000000.00,2353416000000.00,2290968000000.00,2125276000000.00,1974829000000.00,2097265000000.00,2011871000000.00,1723311000000.00,1628262000000.00,1504746000000.00,1422452000000.00,1339339000000.00,1261041000000.00,1217839000000.00,1090193000000.00,910986766000.00,723136251000.00,628965262786.28,0.0
42,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,股本,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,74263000000.00,61886000000.00,61886000000.00,61886000000.00,61886000000.00,56260000000.00,56260000000.00,56260000000.00,56260000000.00,52800000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,48994000000.00,45804000000.00,45804000000.00,45804000000.00,45804000000.00,45804000000.00,45804000000.00,44926000000.00,39070000000.00,17108155000.00,15909537000.00,15909536955.00,0.0
44,其他权益工具,99870000000.00,99870000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,59876000000.00,14924000000.00,14924000000.00,14924000000.00,14924000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,其中：优先股,59876000000.00,59876000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资本公积,113663000000.00,113663000000.00,113663000000.00,113663000000.00,113663000000.00,113663000000.00,113663000000.00,113663000000.00,113663000000.00,113675000000.00,113683000000.00,113392000000.00,113392000000.00,113392000000.00,113392000000.00,113392000000.00,113392000000.00,113443000000.00,113443000000.00,113443000000.00,113496000000.00,112381000000.00,111767000000.00,109832000000.00,108481000000.00,111043000000.00,112527000000.00,113339000000.00,112407000000.00,112490000000.00,70163000000.00,69113000000.00,68818000000.00,66878000000.00,68532000000.00,69146000000.00,68876000000.00,70650000000.00,58822000000.00,45827000000.00,45405000000.00,45578000000.00,46613000000.00,46290000000.00,47147000000.00,44928000000.00,44727000000.00,45239000000.00,45959000000.00,45398000000.00,45421000000.00,21540000000.00,23737000000.00,21540000000.00,21540000000.00,26376000000.00,21541000000.00,20073000000.00,12382000000.00,11747026000.00,5261659000.00,5217945248.42,0.0
47,减:库藏股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48,其他综合收益,5993000000.00,5206000000.00,3751000000.00,2704000000.00,2849000000.00,3228000000.00,956000000.00,-2512000000.00,-2871000000.00,18000000.00,464000000.00,3091000000.00,2767000000.00,4076000000.00,641000000.00,-594000000.00,-307000000.00,-1746000000.00,-2338000000.00,-2896000000.00,-2842000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
49,盈余公积,204750000000.00,204439000000.00,204441000000.00,204422000000.00,204312000000.00,197354000000.00,197354000000.00,197326000000.00,197228000000.00,190506000000.00,190506000000.00,190500000000.00,190414000000.00,183923000000.00,183923000000.00,183923000000.00,183862000000.00,177404000000.00,177337000000.00,142813000000.00,142764000000.00,136241000000.00,136241000000.00,109509000000.00,109509000000.00,103331000000.00,103331000000.00,82975000000.00,82947000000.00,76928000000.00,76928000000.00,67011000000.00,67011000000.00,62020000000.00,62020000000.00,45052000000.00,45052000000.00,41221000000.00,41221000000.00,25936000000.00,25936000000.00,22980000000.00,22980000000.00,16080000000.00,16080000000.00,13250000000.00,13250000000.00,4739000000.00,4739000000.00,2746000000.00,2170000000.00,0,2170000000.00,0,0,899000000.00,0,0,0,8938730000.00,8938730000.00,9336345756.81,0.0
50,未分配利润,177141000000.00,160664000000.00,143365000000.00,149418000000.00,129161000000.00,120321000000.00,103913000000.00,116164000000.00,124514000000.00,115988000000.00,100556000000.00,119897000000.00,100698000000.00,92996000000.00,78094000000.00,92085000000.00,73098000000.00,65973000000.00,51328000000.00,90513000000.00,71825000000.00,64437000000.00,49806000000.00,86010000000.00,67330000000.00,60504000000.00,46977000000.00,95515000000.00,77868000000.00,70433000000.00,57008000000.00,62714000000.00,46834000000.00,39506000000.00,33112000000.00,43221000000.00,29941000000.00,24267000000.00,20713000000.00,36497000000.00,26046000000.00,21897000000.00,19406000000.00,29454000000.00,21508000000.00,18704000000.00,16348000000.00,26495000000.00,18612000000.00,14878000000.00,20374000000.00,16528000000.00,11456000000.00,6481000000.00,12084000000.00,8817000000.00,6586000000.00,4459000000.00,207000000.00,-19794650000.00,-21464165000.00,1959592052.58,0.0
51,一般风险准备,117567000000.00,117232000000.00,117131000000.00,114369000000.00,114281000000.00,113753000000.00,113628000000.00,104556000000.00,104470000000.00,103918000000.00,103902000000.00,87770000000.00,87732000000.00,87293000000.00,87278000000.00,75671000000.00,75653000000.00,74750000000.00,74746000000.00,71782000000.00,71549000000.00,71132000000.00,71014000000.00,62767000000.00,62757000000.00,62172000000.00,61820000000.00,34340000000.00,34309000000.00,33902000000.00,33902000000.00,29094000000.00,29094000000.00,29094000000.00,29094000000.00,23962000000.00,23962000000.00,23962000000.00,23962000000.00,18456000000.00,18456000000.00,18456000000.00,18456000000.00,12574000000.00,12574000000.00,12574000000.00,12574000000.00,10636000000.00,10636000000.00,10636000000.00,4428000000.00,0,4428000000.00,0,0,0,0,0,0,0,0,0,0.0
52,外币报表折算差额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2654000000.00,-2588000000.00,-2625000000.00,-2779000000.00,-2648000000.00,-2547000000.00,-1955000000.00,-1876000000.00,-1764000000.00,-1858000000.00,-1772000000.00,-1841000000.00,-1639000000.00,-1476000000.00,-1390000000.00,-1318000000.00,-1255000000.00,-1170000000.00,-1026000000.00,-989000000.00,-1022000000.00,-1025000000.00,-1142000000.00,-1094000000.00,-1003000000.00,-938000000.00,-800000000.00,-561000000.00,-412000000.00,-366000000.00,0,-215000000.00,0,0,0,0,0,0,0,0,0,0.0
53,其他储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10680000000.00,0,10352000000.00,6691000000.00,0,0,5235000000.00,0,0,0,0,0.0
54,归属于母公司股东的权益,793247000000.00,775337000000.00,716490000000.00,718715000000.00,698405000000.00,682458000000.00,663653000000.00,663336000000.00,671143000000.00,658244000000.00,643250000000.00,648789000000.00,629142000000.00,615819000000.00,552515000000.00,553664000000.00,534885000000.00,519011000000.00,488779000000.00,489918000000.00,471055000000.00,455800000000.00,440503000000.00,439756000000.00,419561000000.00,408665000000.00,396371000000.00,398477000000.00,379918000000.00,366252000000.00,298029000000.00,288046000000.00,271802000000.00,257745000000.00,247542000000.00,236251000000.00,222773000000.00,215105000000.00,196348000000.00,174684000000.00,163848000000.00,156883000000.00,155424000000.00,152250000000.00,145209000000.00,137447000000.00,134955000000.00,135303000000.00,128379000000.00,122240000000.00,121021000000.00,94552000000.00,87380000000.00,84177000000.00,86119000000.00,81896000000.00,80051000000.00,74693000000.00,51659000000.00,17999261000.00,8645761000.00,32423420012.81,0.0
55,少数股东权益,7665000000.00,7487000000.00,7258000000.00,7167000000.00,6903000000.00,6627000000.00,6408000000.00,5165000000.00,5128000000.00,5255000000.00,5158000000.00,3369000000.00,3265000000.00,3059000000.00,2979000000.00,3245000000.00,3207000000.00,3089000000.00,3021000000.00,2921000000.00,2550000000.00,2080000000.00,2043000000.00,1980000000.00,1923000000.00,1890000000.00,1787000000.00,1750000000.00,1529000000.00,1490000000.00,1025000000.00,1021000000.00,986000000.00,879000000.00,868000000.00,905000000.00,884000000.00,848000000.00,802000000.00,745000000.00,577000000.00,534000000.00,522000000.00,466000000.00,433000000.00,432000000.00,443000000.00,420000000.00,418000000.00,376000000.00,156000000.00,81000000.00,59000000.00,65000000.00,64000000.00,0,68000000.00,0,0,0,0,0,0.0
56,股东权益合计,800912000000.00,782824000000.00,723748000000.00,725882000000.00,705308000000.00,689085000000.00,670061000000.00,668501000000.00,676271000000.00,663499000000.00,648408000000.00,652158000000.00,632407000000.00,618878000000.00,555494000000.00,556909000000.00,538092000000.00,522100000000.00,491800000000.00,492839000000.00,473605000000.00,457880000000.00,442546000000.00,441736000000.00,421484000000.00,410555000000.00,398158000000.00,400227000000.00,381447000000.00,367742000000.00,299054000000.00,289067000000.00,272788000000.00,258624000000.00,248410000000.00,237156000000.00,223657000000.00,215953000000.00,197150000000.00,175429000000.00,164425000000.00,157417000000.00,155946000000.00,152716000000.00,145642000000.00,137879000000.00,135398000000.00,135723000000.00,128797000000.00,122616000000.00,121177000000.00,94633000000.00,87439000000.00,84242000000.00,86183000000.00,81896000000.00,80119000000.00,74693000000.00,51659000000.00,17999261000.00,8645761000.00,32423420012.81,0.0
57,负债及股东权益总计,9905600000000.00,9932879000000.00,9886608000000.00,9785747000000.00,9531171000000.00,9391537000000.00,9322707000000.00,9266797000000.00,9038254000000.00,8935790000000.00,8930838000000.00,8733711000000.00,8403166000000.00,8091810000000.00,7956322000000.00,7404417000000.00,7155362000000.00,7206866000000.00,7122155000000.00,6627239000000.00,6268299000000.00,6212718000000.00,6283936000000.00,5979360000000.00,5960937000000.00,5768040000000.00,5717602000000.00,5636378000000.00,5273379000000.00,5173349000000.00,5152208000000.00,4882834000000.00,4611177000000.00,4362297000000.00,4347717000000.00,4128673000000.00,3951593000000.00,3802705000000.00,3709279000000.00,3532782000000.00,3309137000000.00,3300898000000.00,3294120000000.00,3034868000000.00,2678255000000.00,2491295000000.00,2426366000000.00,2260999000000.00,2103626000000.00,2219881000000.00,2133048000000.00,1817944000000.00,1715701000000.00,1588988000000.00,1508635000000.00,1421132000000.00,1341160000000.00,1292532000000.00,1141733000000.00,928809752000.00,731782012000.00,661388682799.09,0.0
