49,长期待摊费用摊销,3798713.01,0,1870493.72,0,3548330.89,0,1704394.03,0,2662026.67,0,1175180.81,0,1854045.41,0,882064.30,0,1058175.91,0,421504.10,0,780631.04,0,382190.74,0,1910879.91,0,444937.84,0,402610.22,0,0,0,0,0,15869.88,0,39586.56,0,19793.28,0,146518.42,0,99992.22,0,257982.62,0,133221.84,0,433739.13,0,102661.02,0,57124.66,43451.59,34813.28,17406.72,996116.91,89608.38,63200.37,93694.74,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47575.85,-67054.95,31212.12,92987.57,-75727.08,-86972.98,-123136.29,-15127.55,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44420.67,87749.99,114943.74,9672.99,-62019.68,-8628.67,-17060.80,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,4153.55,0,-36266.15,0,-80594.62,0,-40585.29,0,123913.65,0,138359.23,0,124388.40,0,138229.80,0,-15967.68,0,-49497.44,0,-174564.43,0,0,0,147361.99,0,-23429.72,0,56449.36,0,0,0,0,0,0,0,-26589.03,0,67638.45,0,-127300.73,0,3221.15,0,28385.25,0,0,0,181109.37,0,0,0,91004.13,188621.04,164744.14,-500.00,0,0,0,-7650.00,0.0
53,固定资产报废损失,100892.19,0,2430.79,0,133925.59,0,4568.83,0,14709.06,0,750.17,0,60063.01,0,23602.99,0,0,0,0,0,0,0,41728.92,0,11276.72,0,0.00,0,0,0,0,0,0,0,0,0,2569063.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48886.51,0,0,0,0.0
54,公允价值变动损失,-952670.91,0,-2371363.32,0,0,0,1244765.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,26823144.33,0,14036271.35,0,9133917.05,0,6398141.73,0,23812814.60,0,9094331.39,0,-4467546.70,0,-448606.02,0,-5087528.77,0,-666330.10,0,-116154.01,0,-448936.81,0,2510614.45,0,1724816.66,0,291088.99,0,0,0,0,0,528899.38,0,1947538.87,0,1051497.12,0,1877254.44,0,1075182.55,0,8687898.21,0,5743446.29,0,6952610.35,0,3090243.70,0,4867580.49,333349.69,-1272558.64,851854.70,5953104.06,3566728.94,1839375.55,2729838.79,0.0
58,投资损失,95524408.60,0,-4634465.07,0,-111690583.22,0,-2744441.92,0,-2688450.27,0,-2739753.62,0,-2385270.36,0,-2344574.17,0,0,0,0,0,76628.10,0,76628.10,0,546115.89,0,250375.30,0,211426.19,0,0,0,0,0,-107852.32,0,314839.68,0,60037.64,0,468834.13,0,68061.14,0,0,0,0,0,0,0,0,0,-765062.80,-760180.63,-760164.93,4850.76,-62.81,-47.11,-31.41,30621.76,0.0
59,递延所得税资产减少,-17338856.85,0,-10919002.11,0,-8235070.93,0,-255926.45,0,2510828.94,0,146263.40,0,988525.52,0,-632352.77,0,5046599.56,0,1777734.22,0,-4239135.93,0,188537.75,0,1542841.72,0,862899.28,0,-3711578.58,0,0,0,0,0,-2074276.47,0,-904217.36,0,-29392.59,0,-217314.10,0,-79161.73,0,36561.87,0,-246391.20,0,181488.68,0,99451.88,0,0,0,0,0,0,0,0,0,0.0
60,递延所得税负债增加,-1627574.88,0,-477856.42,0,-1183541.54,0,-673138.17,0,-1346276.35,0,-673138.17,0,-135529.45,0,537608.72,0,-588649.93,0,-294324.97,0,-215744.82,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,存货的减少,-297777929.13,0,-5793673.69,0,-210741645.07,0,-113386408.29,0,-66959283.41,0,-11888686.13,0,-28636090.92,0,-51380330.11,0,-149619175.70,0,-137064086.44,0,-113374946.35,0,-61278340.26,0,-14418977.29,0,-33165267.89,0,-27802551.79,0,0,0,0,0,-4561578.90,0,-20355244.13,0,-5091433.94,0,11774130.79,0,6771388.62,0,8204218.03,0,584492.96,0,-12566186.54,0,-11949403.03,0,-17244766.15,-12736348.94,-5734340.31,-2885909.33,8258071.57,-2226836.01,-2312561.28,-12601747.78,0.0
62,经营性应收项目的减少,-588392323.92,0,-504058220.31,0,-352896676.03,0,-220214310.66,0,-140039635.79,0,-42382227.03,0,-163888676.69,0,-44897930.19,0,-213312593.37,0,-89553224.50,0,-105641544.22,0,-80554274.39,0,-170526044.67,0,-131937724.97,0,-22879313.35,0,0,0,0,0,-4164788.03,0,-3663191.57,0,-8544120.34,0,-28407464.19,0,-8483553.57,0,15674171.18,0,-10145676.71,0,-20708277.64,0,-2010734.22,0,-5738239.32,7865715.17,-8398256.65,1692334.51,-13124619.94,-6342978.46,-1964136.49,-258354.47,0.0
63,经营性应付项目的增加,393544041.77,0,-1829564.12,0,422011985.30,0,55710104.21,0,356089402.30,0,79807865.22,0,-114863091.57,0,-153400452.35,0,354293172.01,0,155026132.68,0,98302468.66,0,65245337.20,0,89636726.57,0,3397032.03,0,1141060.20,0,0,0,0,0,1125574.19,0,-7691391.64,0,3905843.57,0,28791801.06,0,8195751.93,0,-28627306.90,0,-5345058.53,0,6414191.33,0,2226073.88,0,5487530.56,-13352738.75,1875929.00,2969172.01,-1242393.33,-8943154.39,-4556248.83,1404639.14,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2469689.87,0,0,0,0.0
67,经营活动产生现金流量净额,265928883.56,0,-171288489.48,0,318642793.88,0,-84080150.49,0,584234715.45,0,207125684.40,0,129983021.66,0,-44910082.58,0,403034480.39,0,102819457.36,0,253305547.33,0,89707852.41,0,232976026.91,0,-28125978.75,0,124678174.37,0,0,0,0,0,27920455.21,0,47589849.80,0,30462779.35,0,81696268.21,0,41003778.67,0,64298010.31,0,20987980.47,0,40690527.75,0,20130859.30,0,42462562.52,23581958.15,10777776.79,10697555.21,37233551.63,13821721.31,10903875.02,24820853.79,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,现金的期末余额,1095684724.01,0,734760435.02,0,1057059511.21,0,903283372.55,0,990002047.16,0,763051493.40,0,715391085.26,0,602541036.33,0,731707889.16,0,659710336.54,0,767368176.05,0,873695257.55,0,906856558.49,0,760469667.67,0,870645948.25,0,0,0,0,0,47073076.40,60178016.26,41249814.69,68165034.34,60675996.64,82246501.42,60141689.05,45436183.51,52708122.20,68640942.58,61442890.50,54420943.09,82558471.33,71346033.78,80579989.93,123450537.92,120218899.78,157830737.29,18678141.99,18566741.71,15168339.25,17760199.95,28240893.21,81586003.86,88440317.45,6270405.78,0.0
72,现金的期初余额,1057059511.21,0,1057059511.21,0,990002047.16,0,990002047.16,0,715391085.26,0,715391085.26,0,731707889.16,0,731707889.16,0,767368176.05,0,767368176.05,0,906856558.49,0,906856558.49,0,870645948.25,0,870645948.25,0,653808574.34,0,0,0,0,0,41249814.69,41249814.69,60141689.05,60141689.05,60141689.05,60141689.05,61442890.50,61442890.50,61442890.50,61442890.50,80579989.93,80579989.93,80579989.93,75579989.93,18678141.99,18678141.99,18678141.99,18678141.99,28240893.21,28240893.21,28240893.21,28240893.21,6270405.78,6270405.78,6270405.78,15377360.44,0.0
73,现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,现金及现金等价物的净增加额,38625212.80,0,-322299076.19,0,67057464.05,0,-86718674.61,0,274610961.90,0,47660408.14,0,-16316803.90,0,-129166852.83,0,-35660286.89,0,-107657839.51,0,-139488382.44,0,-33161300.94,0,36210610.24,0,-110176280.58,0,216837373.91,0,0,0,0,0,5823261.71,18928201.57,-18891874.36,8023345.29,534307.59,22104812.37,-1301201.45,-16006706.99,-8734768.30,7198052.08,-19137099.43,-26159046.84,1978481.40,-4233956.15,61901847.94,104772395.93,101540757.79,139152595.30,-9562751.22,-9674151.50,-13072553.96,-10480693.26,21970487.43,75315598.08,82169911.67,-9106954.66,0.0
