53,固定资产报废损失,0,0,0,2942041.58,0,0,0,962637.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362064.03,0,22897.00,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,30905508.51,0,63483131.86,0,33155821.97,0,68171496.00,0,28408394.03,0,20177092.00,0,8241518.84,0,16365030.00,0,8039663.73,0,15994320.00,0,8051070.51,0,17219002.00,0,9015864.56,0,13724439.00,0,6380521.32,0,9620605.00,0,4359556.35,0,7035763.00,0,2702228.42,0,3052428.00,0,1142067.72,0,2361088.00,0,877524.04,0,-1210668.00,0,0,0,-6303461.00,239668.05,237567.64,0,-1025657.00,427844.23,427844.00,340004.00,1338590.00,394149.00,0.0
58,投资损失,0,-10667105.58,0,-78284352.08,0,-14505149.81,0,-25866780.00,0,-6935629.89,0,-60629835.00,0,-4188410.05,0,-16933414.00,0,-9604961.34,0,-17489547.00,0,-9173007.73,0,-11987985.00,0,-6162860.25,0,-16197396.00,0,-13038131.24,0,-23820975.00,0,-9552594.13,0,-15715128.00,0,-7420416.43,0,833465.00,0,-2268996.70,0,-7500198.00,0,-3489791.89,0,-4763832.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,递延所得税资产减少,0,-50568.32,0,142184.07,0,-36843.34,0,5108507.00,0,0,0,-1433916.00,0,0,0,-2067528.00,0,0,0,322250.00,0,0,0,-1947845.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60,递延所得税负债增加,0,-1114959.30,0,-2236039.55,0,-1206463.10,0,-4543622.00,0,0,0,-4242265.00,0,0,0,-4242265.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,存货的减少,0,-57857.45,0,-970772.49,0,-530303.92,0,-660488.00,0,-1651507.84,0,632909.00,0,-8873.23,0,69068.00,0,-259212.45,0,-65639.00,0,43880.45,0,428922.00,0,260869.68,0,88687.00,0,-1381554.57,0,414199.00,0,472841.07,0,-1084636.00,0,-770667.46,0,1409826.00,0,804832.72,0,-543896.00,0,353834.20,0,-445910.00,0,0,0,-1134547.00,-671198.83,-28665.47,-124207.00,366716.00,142640.48,192664.00,-434478.00,-528393.00,-110827.00,0.0
62,经营性应收项目的减少,0,-40782072.77,0,-54670578.84,0,-57957342.46,0,-47650301.00,0,-53459872.73,0,15188352.00,0,-14012356.39,0,5152940.00,0,-10346756.31,0,-4332707.00,0,-7995794.50,0,-15693798.00,0,-12659929.94,0,-4661698.00,0,-2007276.97,0,-14042384.00,0,7360851.85,0,562450.00,0,4286463.79,0,-17266527.00,0,-15508976.21,0,6370875.00,0,3794552.34,0,-2113489.00,0,0,0,-3277246.00,-1818197.87,-1344980.97,-3976765.00,5751681.00,-14421893.60,-6919173.00,-2577394.00,-693084.00,2561385.00,0.0
63,经营性应付项目的增加,0,-7390334.40,0,30650091.20,0,-8531874.35,0,-362100.00,0,34708697.13,0,-10306823.00,0,-2232757.52,0,1617737.00,0,7272032.53,0,-18402574.00,0,-2987445.88,0,3275938.00,0,-13181204.00,0,3142819.00,0,4904556.47,0,-9507788.00,0,-10833913.44,0,10805427.00,0,-8899030.55,0,-3906808.00,0,-5409660.74,0,-7101664.00,0,-11463863.64,0,3718471.00,0,0,0,13292307.00,589716.44,6241756.87,-4028246.00,-12051939.00,2855588.50,7035371.00,-3990866.00,12353970.00,20977768.00,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,其他,0,-1166368.67,0,1076503.24,0,3650541.70,0,3879723.00,0,-22733141.30,0,242569.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113340000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
67,经营活动产生现金流量净额,0,122797245.46,0,287968932.24,0,101361256.51,0,258132888.00,0,97365350.47,0,76191904.00,0,12149716.72,0,43061572.00,0,16026504.79,0,19132428.00,0,11382875.11,0,29714276.00,0,8035008.80,0,50038727.00,0,30109859.84,0,23433088.00,0,25380377.12,0,49320875.00,0,14214395.54,0,7556199.00,0,108639747.59,0,24535025.00,0,9567932.69,0,34394081.00,0,0,0,52063965.00,40327329.40,39538078.08,11721518.00,70180500.00,48451132.40,39872464.00,15952984.00,87477841.00,45198946.00,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,融资租入固定资产,0,0,0,48409157.00,0,0,0,36141246.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,现金的期末余额,0,180257791.94,0,151991903.87,0,257580959.31,0,228578201.00,0,523692011.11,0,468582768.00,0,38491076.07,0,70446066.00,0,50349129.28,0,42666567.00,0,39229852.44,0,50506188.00,0,68296851.39,0,61719417.00,0,36202835.37,0,49666822.00,0,39316718.33,25976886.95,27865865.00,22771019.92,26563202.61,36802250.21,37038955.00,52300275.57,62393588.33,112602502.92,42897607.00,34292987.14,32179894.82,25351764.76,20324711.00,15486221.20,20725382.43,183604434.85,184752932.00,184080718.78,207249682.48,240678654.00,210458489.00,265925581.77,310734837.00,321961568.00,87040095.00,54653947.00,0.0
72,现金的期初余额,0,151991903.87,0,228578201.00,0,228578201.00,0,468582768.00,0,468582768.00,0,70446066.00,0,70446066.00,0,42666567.00,0,42666567.00,0,50506188.00,0,50506188.00,0,61719417.00,0,61719417.00,0,49666822.00,0,39316718.33,0,27865865.00,0,27865865.00,27865865.00,37038955.00,37038955.07,37038955.07,37038955.07,42897607.00,42897607.69,42897607.69,42897607.69,20324711.00,20324711.06,20324711.06,20324711.06,184752932.00,187114539.35,187114539.35,187114539.35,210458489.00,240458488.86,240458488.86,240458489.00,87040095.00,87040094.86,87040095.00,87040095.00,66476787.00,66476787.00,0.0
73,现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,现金及现金等价物的净增加额,0,28265888.07,0,-76586297.13,0,29002758.31,0,-240004567.00,0,55109243.11,0,398136702.00,0,-31954989.93,0,27779499.00,0,7682562.28,0,-7839621.00,0,-11276335.56,0,-11213229.00,0,6577434.39,0,12052595.00,0,-13463986.51,0,21800957.00,0,11450853.33,-1888978.05,-9173090.00,-14267935.15,-10475752.46,-236704.86,-5858652.00,9402667.88,19495980.64,69704895.23,22572896.00,13968276.08,11855183.76,5027053.70,-164428221.00,-171628318.15,-166389156.92,-3510104.50,-25705557.00,-56377770.08,-33208806.38,220165.00,123418394.00,178885486.91,223694742.00,234921473.00,20563308.00,-11822840.00,0.0
