9,研发费用,9068432.59,3037849.45,2434418.17,965796.11,2308241.12,779901.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,16507383.27,4983661.60,3003434.62,1186390.58,6771864.06,1562908.24,930469.93,211925.06,7673044.76,6642373.90,1513045.63,2016525.85,31583851.43,16979459.96,10898879.14,23099999.29,11894055.53,7658516.56,12265925.84,11476955.27,5373678.11,8826712.88,8004980.77,9210769.43,17033561.09,15369264.99,26172361.18,16100478.21,5046663.30,6165005.59,3256470.09,7250803.63,8467141.78,3759908.22,4847348.21,2973767.35,5187661.75,-13385511.23,-16703976.69,-18017092.60,35811950.36,30362510.88,-1729957.22,0,4678772.96,-2006755.53,-2006755.53,-835848.90,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,13956613.93,4246784.86,3669090.38,3276991.94,6194617.02,6348623.57,5246528.73,1696308.29,20115963.71,17853717.52,14508247.62,3314067.33,5687691.43,3524709.63,372053.98,-119930.97,-852522.99,-625614.11,-365882.65,-166225.00,-385132.67,-70787.01,263888.42,595127.60,-1255384.09,-1037511.98,-598660.51,-235550.12,-536288.71,597206.73,794719.34,-261469.04,-659580.77,333024.85,481056.11,-360568.46,-382550.77,-74962.27,248314.13,-79088.86,-1111717.64,-503532.80,0,0,646000.00,646000.00,646000.00,646000.00,2417700.00,2040000.00,2040000.00,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-906718.77,-431771.97,-259615.27,-123008.06,-2038683.44,-1070201.73,-866926.96,-136607.20,-177041.63,490178.40,626785.60,-136607.20,146330.94,-292404.46,-174251.14,-119930.97,-852522.99,-625614.11,-365882.65,-166225.00,-1527532.67,-1213187.01,-878511.58,-547272.40,-1255384.09,-1037511.98,-598660.51,-235550.12,-1896288.71,-762793.27,-565280.66,-261469.04,0,-584975.15,0,0,-1232550.77,0,0,0,-1111717.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,347823515.17,276226092.62,267574326.05,174293679.25,160926141.72,108033649.45,84782822.75,53616055.28,200397158.06,144657695.94,110959411.46,49050688.27,319464905.03,204312629.52,105817833.10,42924631.06,103330129.21,68307893.54,10593017.48,9079214.75,48575567.07,-317603.64,-11519241.13,2984821.79,-11565011.91,-45915458.15,-45175367.92,1289859.86,-205677984.04,-121666904.64,-89680225.60,-15718104.50,13043519.90,21555243.65,21843630.10,25119284.75,14991283.38,1662583.79,2562832.89,2261821.96,13283644.35,-986550.16,2430687.73,3202506.91,-68401550.37,-29552683.07,7236287.50,11223769.44,119876305.99,103888750.37,71112065.82,34865419.85,102976275.28,83338689.30,74063632.74,62950894.41,125854008.55,105558036.76,78011325.07,106877444.66,94706437.29,0.0
16,加:营业外收入,737495.88,914445.36,236927.24,63337.52,3061804.46,737402.12,198635.84,30740.10,524627.82,5978186.14,3570047.17,764229.80,9807319.28,7191194.99,5489771.21,882027.79,7360314.24,3460453.40,2370213.99,928868.49,8186166.70,6503263.81,6013625.98,528085.91,25605912.72,3655154.96,3124607.06,420595.03,2174930.69,1322429.50,924234.83,393176.05,1807949.85,1217919.17,670812.53,185228.19,9233157.70,939672.87,812601.75,483556.74,9891675.26,2079552.14,1089638.34,68400.11,360163.16,304661.13,216960.60,171369.32,988303.70,572687.66,556933.47,213640.40,9296475.34,174686.37,160425.11,81480.70,3049947.33,2525485.50,2367811.65,273018.23,839641.12,0.0
17,减：营业外支出,4722824.07,3505478.82,2117309.22,695726.78,3731819.38,3513611.65,2745176.61,2434983.49,1396877.07,406629.76,358227.65,24642.96,8969241.16,1713448.83,1288190.03,165499.52,4350995.94,1209025.37,1010536.05,504379.01,6730798.35,5299482.58,1053711.55,32697.25,1028645.13,783996.63,345641.02,105859.50,6738086.19,4284537.62,755344.49,198861.72,2450638.35,2019703.20,1347727.88,944623.31,5032626.19,328054.65,260000.57,112637.67,2350605.33,1593434.06,1456900.80,359123.98,4624698.20,2265572.12,1303457.24,142413.14,4867890.60,4392103.20,481897.47,244763.74,10164907.21,367195.11,63720.73,28333.28,9095233.90,8805065.01,8766395.11,2397354.85,9599900.42,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,156795.26,108486.38,14881.06,7080038.23,195235.03,172367.89,79690.11,2005561.15,1048405.44,900334.90,455192.85,1111549.18,750848.99,730511.95,109.00,151911.70,85650.22,60124.03,2027.89,3695246.38,3265009.22,28856.11,5421.34,239986.04,37241.29,32916.04,5166.25,4640551.48,103577.99,43060.98,29890.75,1114727.91,875645.66,788558.09,126003.42,2859759.16,940927.22,187727.10,142413.14,324018.66,91821.32,90395.09,75605.51,0,0,0,23525.92,0,0,0,0,0,0.0
19,四、利润总额,343838186.98,273635059.16,265693944.07,173661289.99,160256126.80,105257439.92,82236281.98,51211811.89,199524908.81,150229252.32,114171230.98,49790275.11,320302983.15,209790375.68,110019414.28,43641159.33,106339447.51,70559321.57,11952695.42,9503704.23,50030935.42,886177.59,-6559326.70,3480210.45,13012255.68,-43044299.82,-42396401.88,1604595.39,-210241139.54,-124629012.76,-89511335.26,-15523790.17,12400831.40,20753459.62,21166714.75,24359889.63,19191814.89,2274202.01,3115434.07,2632741.03,20824714.28,-500432.08,2063425.27,2911783.04,-72666085.41,-31513594.06,6149790.86,11252725.62,115996719.09,100069334.83,71187101.82,34834296.51,102107843.41,83146180.56,74160337.12,63004041.83,119808721.98,99278457.25,71612741.61,104753108.04,85946177.99,0.0
20,减：所得税费用,57524351.63,45279858.66,39325244.07,27216144.95,39895421.62,24222450.19,20347356.22,12976470.51,39572211.39,23850116.10,17392477.77,7940811.02,59937415.96,42710879.47,27859826.16,8742792.65,-6853964.99,18983177.48,7148106.75,7972150.33,16247509.96,6822033.73,3355664.24,2979451.85,15602328.42,3405029.94,280722.23,3426885.82,-23188849.81,-18089.06,-1227.66,-94160.60,9321748.19,7526124.61,6727216.55,5723697.60,5035455.57,1629028.46,1883062.61,1211550.33,6504427.67,2094644.57,1990570.26,1023511.10,-7807497.62,833.43,1039550.51,2011932.45,12780377.03,15010400.22,10678065.27,5225144.48,18990626.40,12471927.08,11124050.57,9398857.63,20846354.13,16991975.44,12842118.09,15672363.83,15162118.93,0.0
21,五、净利润,286313835.35,228355200.50,226368700.00,146445145.04,120360705.18,81034989.73,61888925.76,38235341.38,159952697.42,126379136.22,96778753.21,41849464.09,260365567.19,167079496.21,82159588.12,34898366.68,113193412.50,51576144.09,4804588.67,1531553.90,33783425.46,-5935856.14,-9914990.94,500758.60,-2590072.74,-46449329.76,-42677124.11,-1822290.43,-187052289.73,-124610923.70,-89510107.60,-15429629.57,3079083.21,13227335.01,14439498.20,18636192.03,14156359.32,645173.55,1232371.46,1421190.70,14320286.61,-2595076.65,72855.01,1888271.94,-64858587.79,-31514427.49,5110240.35,9240793.17,103216342.06,85058934.61,60509036.55,29609152.03,83117217.01,70674253.48,63036286.55,53605184.20,98962367.85,82286481.81,58770623.52,89080744.21,70784059.06,0.0
22,归属于母公司所有者的净利润,262558043.16,210289500.04,210282510.89,137143407.41,114842154.83,77895464.91,59977097.56,37212579.52,162128045.38,125391465.32,95830216.31,42517797.90,270126824.99,178262592.19,92442873.99,40492626.32,102528759.59,75370834.27,22145998.80,12114066.20,55633060.75,12930567.34,2520590.82,8234714.87,37339483.38,-16416792.38,-23029471.19,7954918.05,-165433631.00,-113378769.27,-81537449.84,-10924286.53,22018969.52,25967524.18,24779948.20,24683847.62,19476575.46,4323573.15,5385072.18,3788270.22,21119574.22,3714444.07,5315660.33,4571176.27,-56099365.13,-31455209.49,5188022.73,9957276.31,103216342.06,85058934.61,60509036.55,29609152.03,83117217.01,70674253.48,63036286.55,53605184.20,98962367.85,82286481.81,58770623.52,89080744.21,70784059.06,0.0
23,少数股东损益,23755792.19,18065700.46,16086189.11,9301737.63,5518550.35,3139524.82,1911828.20,1022761.86,-2175347.96,987670.90,948536.90,-668333.81,-9761257.80,-11183095.98,-10283285.87,-5594259.64,10664652.91,-23794690.18,-17341410.13,-10582512.30,-21849635.29,-18866423.48,-12435581.76,-7733956.27,-39929556.12,-30032537.38,-19647652.92,-9777208.48,-21618658.73,-11232154.43,-7972657.76,-4505343.04,-18939886.31,-12740189.17,-10340450.00,-6047655.59,-5320216.14,-3678399.60,-4152700.72,-2367079.52,-6799287.61,-6309520.72,-5242805.32,-2682904.33,-8759222.66,-59218.00,-77782.38,-716483.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.345000,0.276300,0.276300,0.180200,0.205700,0.139500,0.107400,0.066600,0.290400,0.224600,0.171600,0.076200,0.483800,0.319300,0.331100,0.145000,0.490100,0.405500,0.119000,0.065000,0.299300,0.070000,0.014000,0.044000,0.200900,-0.088000,-0.124000,0.043000,-0.890100,-0.610000,-0.439000,-0.059000,0.118000,0.140000,0.133000,0.133000,0.105000,0.023000,0.029000,0.020400,0.114000,0.020000,0.029000,0.020000,-0.300000,-0.169000,0.028000,0.050000,0.555000,0.458000,0.326000,0.160000,0,0,0,0.460000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.345000,0.276300,0.276300,0.180200,0.205700,0.139500,0.107400,0.066600,0.290400,0.224600,0.171600,0.076200,0.483800,0.319300,0.331100,0.145000,0.490100,0.405500,0.119000,0.065000,0.299300,0.070000,0.014000,0.044000,0.200900,-0.088000,-0.124000,0.043000,-0.890100,-0.610000,-0.439000,-0.059000,0.118000,0.140000,0.133000,0.133000,0.105000,0.023000,0.029000,0.020400,0.114000,0.020000,0.029000,0.020000,-0.300000,-0.169000,0.028000,0.050000,0.555000,0.458000,0.326000,0.160000,0,0,0,0.460000,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,286313835.35,228355200.50,226368700.00,146445145.04,120360705.18,81034989.73,61888925.76,38235341.38,159952697.42,126379136.22,96778753.21,41849464.09,260365567.19,167079496.21,82159588.12,34898366.68,113193412.50,51576144.09,4804588.67,1531553.90,33783425.46,-5935856.14,-9914990.94,500758.60,-2590072.74,-46449329.76,-42677124.11,-1822290.43,-187052289.73,-124610923.70,-89510107.60,-15429629.57,0,13227335.01,14439498.20,18636192.03,14156359.32,645173.55,1232371.46,1421190.70,14320286.61,-2595076.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,262558043.16,210289500.04,210282510.89,137143407.41,114842154.83,77895464.91,59977097.56,37212579.52,162128045.38,125391465.32,95830216.31,42517797.90,270126824.99,178262592.19,92442873.99,40492626.32,102528759.59,75370834.27,22145998.80,12114066.20,55633060.75,12930567.34,2520590.82,8234714.87,37339483.38,-16416792.38,-23029471.19,7954918.05,-165433631.00,-113378769.27,-81537449.84,-10924286.53,0,25967524.18,24779948.20,24683847.62,19476575.46,4323573.15,5385072.18,3788270.22,21119574.22,3714444.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,23755792.19,18065700.46,16086189.11,9301737.63,5518550.35,3139524.82,1911828.20,1022761.86,-2175347.96,987670.90,948536.90,-668333.81,-9761257.80,-11183095.98,-10283285.87,-5594259.64,10664652.91,-23794690.18,-17341410.13,-10582512.30,-21849635.29,-18866423.48,-12435581.76,-7733956.27,-39929556.12,-30032537.38,-19647652.92,-9777208.48,-21618658.73,-11232154.43,-7972657.76,-4505343.04,0,-12740189.17,-10340450.00,-6047655.59,-5320216.14,-3678399.60,-4152700.72,-2367079.52,-6799287.61,-6309520.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
