9,研发费用,60098466.06,33758519.40,17244643.80,6634856.61,57130195.41,4017177.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-3046473.26,32799036.04,-834714.40,-560835.03,1677875.59,31423691.09,-2273244.29,2820594.69,4959900.05,-6237208.33,25722435.70,29287809.98,-9680077.85,50833368.64,36851894.65,43090651.81,-11284317.49,28200145.12,29392319.73,32789503.79,3198972.95,44813879.93,10449774.38,30355284.28,3428249.34,10558521.65,14490455.35,1766203.70,-7333977.98,5579980.46,-7478864.05,-6334955.35,-4423278.65,22952302.38,-70979901.54,-74662390.68,-4964873.73,-30141635.55,-21531581.90,-22099284.50,-224463.10,243577796.45,-18404068.00,-23602662.20,-1630424.39,42386266.20,2976380.47,-6625945.26,0,10103688.01,0,6223428.17,0,0,0,0,0,0.0
11,公允价值变动收益,21778825.72,34418602.11,20886108.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528330.01,0,0,0,-300340.77,0,0,0,-318371.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,165825997.72,107238212.48,63538932.82,32475534.43,132419929.69,83442248.95,44829411.56,20739303.93,42643640.55,27424189.00,16417334.82,4007984.03,12450302.64,10025277.60,4697095.83,1371947.99,-73695705.56,-74485697.92,-93595010.78,-43875842.55,-63318016.81,-576530.70,-894545.54,-598021.45,4910455.58,1921094.22,2268015.08,-593675.18,-1231672.09,-50348.59,709669.00,23637.44,-4771282.72,124564.38,-1974840.09,-1182221.82,890886.54,-1939245.58,-1279855.60,-615525.94,253901.07,-2125821.75,-1381467.77,-180580.95,-9721609.82,-2088246.34,-3211270.38,-2600370.55,-3180020.09,0,0,0,221916.69,221916.69,129673.54,0,0,0,24278.97,-7056600.93,0.0
13,其中:对联营企业和合营企业的投资收益,3747441.48,2526603.80,1422714.62,817553.28,3692052.48,2512005.36,1199889.19,238431.09,3423894.41,2221314.49,537528.75,116989.78,3549667.06,3394444.07,3329563.32,773530.26,-174795722.76,-82132972.80,-101242285.66,-47483479.99,-63901216.81,-1159730.70,-1477745.54,0,-2717181.86,-2098905.78,-1751984.92,0,-44664.40,-511386.03,248631.56,0,-5093451.88,-1103424.86,-3202829.33,0,1522556.46,0,-1279855.60,0,-2533251.58,0,-1381467.77,0,-9721609.82,0,-3211270.38,0,-3180020.09,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1189675616.66,903330097.76,743533636.89,265168426.36,2947638002.25,2467822922.67,1575322769.11,691113099.13,1897075924.23,1024721897.25,543193904.68,280483877.41,572695405.88,316980197.10,157038164.34,10434409.52,-119785496.69,-29644586.31,45445709.24,25573212.26,133065268.51,116583854.81,79997871.93,9737146.66,45952318.18,21876376.71,5854877.46,3121227.07,-24130475.28,-62468508.54,67194482.44,21178519.18,643689321.70,616406824.37,410203686.40,198350944.16,849087429.28,-30956712.73,6748529.34,-28458809.86,-106864435.70,-97312508.00,-60060525.52,-35804464.89,-471538165.29,-150178936.55,-98016835.76,-63935718.30,-190225161.28,42634450.99,32385133.93,17110752.31,59519334.36,45701943.86,32642204.39,8956219.66,47878491.21,23039224.10,40367711.74,17184359.98,0.0
16,加:营业外收入,30151772.14,10615882.73,5205051.46,2727440.18,104461031.43,81171725.04,76639517.39,8434323.88,8765185.70,11737988.15,4886936.16,2717193.75,16556346.75,14022300.33,7065581.73,3808202.85,20043336.32,14598221.71,10421086.57,4281464.41,10463255.63,7728795.86,6304724.92,2323646.10,24934101.35,8425220.49,6441603.76,4161979.03,59771699.39,23384286.33,8211822.78,3967227.58,68781653.55,42392524.68,37081708.05,26925352.54,24902270.62,1573948.72,40148.72,10148.72,188444.22,188053.97,328850.13,276796.16,1683834.42,2178655.51,2099400.00,1032000.00,9745089.97,4549762.80,3959817.26,0,187100.00,187100.00,187100.00,105000.00,1580210.29,1614509.23,0,0,0.0
17,减：营业外支出,7611995.33,8832967.01,2016018.32,780896.58,82787314.43,8555431.80,7362326.89,1062072.47,8684284.92,18140488.89,5965781.35,299809.24,15245630.24,1880129.81,603771.15,749348.83,88228065.30,85534138.14,81937007.41,3759943.95,9916302.04,2515331.80,2047387.45,1365991.35,9752835.40,4841848.55,3177891.95,210705.67,6732047.18,5310116.77,2823228.88,346473.32,31622287.93,22531340.06,8577121.11,3117275.45,15983329.44,42216127.15,27802782.87,13524618.31,56554129.74,43593690.78,25697750.66,101282.00,46543376.64,480456.83,247230.76,800.00,4699078.21,873116.35,717432.85,0,341929.76,20000.00,0,0,0,0,75967.17,85391.93,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,11230749.14,3531212.33,117780.40,10398919.43,1320980.90,937473.65,0,11824352.43,11348246.75,9384735.20,1645459.25,6336767.41,824864.10,824864.10,0,4427050.08,0,410273.45,0,2262270.07,0,0,0,17127449.93,0,0,0,4526693.35,0,0,0,359477.66,0,0,0,3999048.00,0,0,0,33600.40,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1212215393.47,905113013.48,746722670.03,267114969.96,2969311719.25,2540439215.91,1644599959.61,698485350.54,1897156825.01,1018319396.51,542115059.49,282901261.92,574006122.39,329122367.62,163499974.92,13493263.54,-187970225.67,-100580502.74,-26070211.60,26094732.72,133612222.10,121797318.87,84255209.40,10694801.41,61133584.13,25459748.65,9118589.27,7072500.43,28909176.93,-44394338.98,72583076.34,24799273.44,680848687.32,636268008.99,438708273.34,222159021.25,858006370.46,-71598891.16,-21014104.81,-41973279.45,-163230121.22,-140718144.81,-85429426.05,-35628950.73,-516397707.51,-148480737.87,-96164666.52,-62904518.30,-185179149.52,46311097.44,35627518.34,17110752.31,59364504.60,45869043.86,32829304.39,9061219.66,49458701.50,24653733.33,40291744.57,17098968.05,0.0
20,减：所得税费用,252162836.39,205147547.13,174957292.26,70294333.63,699989475.46,614736387.73,397311371.70,169869369.49,480452448.61,269806244.75,139749330.82,69529906.92,139823589.35,78578897.63,37214850.93,8031299.73,-58535472.15,-10201882.57,25589598.58,16200642.10,64128987.17,18087685.48,10459516.44,3291221.61,20246722.59,-252948.91,-3355500.76,1358552.39,14409670.56,11191494.56,19343115.65,1249205.12,141374362.59,137486960.90,105394699.30,36244941.65,123749131.34,0,0,0,0,0,0,0,0,0,0,0,-3067189.40,10286696.63,4787562.75,3090625.45,11185079.75,10403381.12,3795177.90,2990202.49,13206493.22,3374714.32,9754015.48,127955.29,0.0
21,五、净利润,960052557.08,699965466.35,571765377.77,196820636.33,2269322243.79,1925702828.18,1247288587.91,528615981.05,1416704376.40,748513151.76,402365728.67,213371355.00,434182533.04,250543469.99,126285123.99,5461963.81,-129434753.52,-90378620.17,-51659810.18,9894090.62,69483234.93,103709633.39,73795692.96,7403579.80,40886861.54,25712697.56,12474090.03,5713948.04,14499506.37,-55585833.54,53239960.69,23550068.32,539474324.73,498781048.09,333313574.04,185914079.60,734257239.12,-71598891.16,-21014104.81,-41973279.45,-163230121.22,-140718144.81,-85429426.05,-35628950.73,-516397707.51,-148480737.87,-96164666.52,-62904518.30,-182111960.12,36024400.81,30839955.59,14020126.86,48179424.85,35465662.74,29034126.49,6071017.17,36252208.28,21279019.01,30537729.09,16971012.76,0.0
22,归属于母公司所有者的净利润,528863504.13,370288679.22,284917031.95,100266576.90,1177037447.93,993456843.19,647077300.59,254630627.07,704801609.22,369880034.91,189023691.78,106591687.29,219995535.15,131422815.53,65734634.48,4013557.24,-80621844.21,-72867952.66,-62917594.92,1406791.38,35216444.86,52330856.17,34963623.62,3761828.36,28243781.39,14907449.84,8805991.13,4684732.68,22703972.23,-9833537.32,34173117.49,17915484.52,277660282.96,249713760.58,170433417.22,99805978.43,357892274.80,-71598891.16,-21014104.81,-41973279.45,-163230121.22,-140718144.81,-85429426.05,-35100438.25,-512014468.85,-146924889.49,-95173740.10,-62055777.75,-178750680.63,37418876.72,30974816.40,14020126.86,50434813.47,37118368.26,29963287.15,6071017.17,37734866.57,21279019.01,30537729.09,19035779.53,0.0
23,少数股东损益,431189052.95,329676787.13,286848345.82,96554059.43,1092284795.86,932245984.99,600211287.32,273985353.98,711902767.18,378633116.85,213342036.89,106779667.71,214186997.89,119120654.46,60550489.51,1448406.57,-48812909.31,-17510667.51,11257784.74,8487299.24,34266790.07,51378777.22,38832069.34,3641751.44,12643080.15,10805247.72,3668098.90,1029215.36,-8204465.86,-45752296.22,19066843.20,5634583.80,261814041.77,249067287.51,162880156.82,86108101.17,376364964.32,0,0,0,0,0,0,-528512.48,-4383238.66,-1555848.38,-990926.42,-848740.55,-3361279.49,-1394475.91,-134860.81,0,-2255388.62,-1652705.52,-929160.66,-876.87,-1482658.29,0,0,-2064766.77,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.240000,0.167800,0.129100,0.045400,0.533000,0.450200,0.293200,0.115000,0.319000,0.167600,0.085700,0.048000,0.100000,0.059600,0.029800,0.001800,-0.037000,-0.033000,-0.040000,0.000900,0.022300,0.033200,0.022200,0.002400,0.017900,0.009500,0.005600,0.003000,0.014000,-0.010000,0.020000,0.010000,0.180000,0.160000,0.110000,0.060000,0.300000,-0.180000,-0.050000,-0.110000,-0.410000,-0.360000,-0.220000,-0.090000,-1.290000,-0.370000,-0.240000,-0.160000,-0.450000,0.090000,0.080000,0.040000,0.210000,0.340000,0.280000,0.060000,0,0,0,0,0.0
26,稀释每股收益(元/股),0.240000,0.167800,0.129100,0.045400,0.533000,0.450200,0.293200,0.115000,0.319000,0.167600,0.085700,0.048000,0.100000,0.059600,0.029800,0.001800,-0.037000,-0.033000,-0.040000,0.000900,0.022300,0.033200,0.022200,0.002400,0.017900,0.009500,0.005600,0.003000,0.014000,-0.010000,0.020000,0.010000,0.180000,0.160000,0.110000,0.060000,0.300000,-0.180000,-0.050000,-0.110000,-0.410000,-0.360000,-0.220000,-0.090000,-1.290000,-0.370000,-0.240000,-0.160000,-0.450000,0.090000,0.080000,0.040000,0.210000,0.340000,0.280000,0.060000,0,0,0,0,0.0
27,七、其他综合收益,38282609.30,10988697.60,48869182.89,43958575.56,-52287908.58,-33725985.69,-35621077.74,-1139776.83,-86269050.48,-50275002.33,-12776371.74,14012492.37,326831916.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,998335166.38,710954163.95,620634560.66,240779211.89,2217034335.21,1891976842.49,1211667510.17,527476204.22,1330435325.92,698238149.43,389589356.93,227383847.37,761014449.67,250543469.99,126285123.99,5461963.81,-129434753.52,-90378620.17,-51659810.18,9894090.62,69483234.93,103709633.39,73795692.96,7403579.80,40886861.54,25712697.56,12474090.03,5713948.04,14499506.37,-55585833.54,53239960.69,23550068.32,539474324.73,498781048.09,333313574.04,185914079.60,734257239.12,-71598891.16,-21014104.81,-41973279.45,-163230121.22,-140718144.81,-85429426.05,-35628950.73,-516397707.51,-148480737.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,553283980.61,377298369.42,316090683.72,128307752.25,1143682991.04,971943036.92,624354615.09,253903563.43,649770581.92,337809610.92,180873644.25,115530256.17,428481614.77,131422815.53,65734634.48,4013557.24,-80621844.21,-72867952.66,-62917594.92,1406791.38,35216444.86,52330856.17,34963623.62,3761828.36,28243781.39,14907449.84,8805991.13,4684732.68,22703972.23,-9833537.32,34173117.49,17915484.52,277660282.96,249713760.58,170433417.22,99805978.43,357892274.80,-71598891.16,-21014104.81,-41973279.45,-163230121.22,-140718144.81,-85429426.05,-35100438.25,-512014468.85,-146924889.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,445051185.77,333655794.53,304543876.94,112471459.64,1073351344.17,920033805.57,587312895.08,273572640.79,680664744.00,360428538.51,208715712.68,111853591.20,332532834.90,119120654.46,60550489.51,1448406.57,-48812909.31,-17510667.51,11257784.74,8487299.24,34266790.07,51378777.22,38832069.34,3641751.44,12643080.15,10805247.72,3668098.90,1029215.36,-8204465.86,-45752296.22,19066843.20,5634583.80,261814041.77,249067287.51,162880156.82,86108101.17,376364964.32,0,0,0,0,0,0,-528512.48,-4383238.66,-1555848.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
