9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-1402067.18,-10263749.47,-70449.52,-77868.58,8652830.51,-3458587.29,-3361824.88,0,-191010.80,-155546.45,-155546.45,0,-616281.33,0,5175744.27,0,41162213.94,3103284.58,-72139.41,0,12390098.59,0,0,0,21390927.18,0,0,0,3264461.87,-177146.47,-175950.72,-144208.71,7079417.67,-1068748.97,0,0,8031139.86,-22373.05,-22373.05,-15000.00,-5557307.49,-80000.00,-60000.00,-60000.00,-5402269.30,-503111.09,0,0,-711734.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35043077.21,0,23866714.51,0,2906617.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,76280832.75,51302625.23,1063894.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,347389649.37,16202839.38,-886202.40,109337537.68,87676589.76,58534172.86,36685454.33,-12042357.40,-2197958.02,-2248924.29,3240940.31,34664265.89,-42242.09,1975223.24,3880390.61,27528569.00,22256251.10,20341057.76,632021.35,22162296.92,15184411.72,10978037.25,4359500.00,24272091.41,19014665.11,9383633.72,1312104.30,53572858.95,9726565.42,1140352.39,20630.62,10112016.28,7602465.94,5648095.92,-789705.16,5254627.68,7402735.47,8141191.78,-363008.18,8190420.00,2128869.63,-471746.73,-192555.12,4000122.06,7124149.42,5081868.36,2566666.23,12810460.99,8763130.04,5908989.24,2140896.08,10800366.37,7763463.86,5622845.07,1824750.15,10621934.95,9758833.39,6530141.80,2833319.44,11009515.34,9633024.40,6999526.70,3399681.14,15250619.00,11479196.77,6653764.74,3798002.16,53026083.00,40156890.70,5283377.35,2779283.90,14764178.00,16003517.18,11358228.54,66233802.00,8743112.80,-650355.15,4116781.49,1847282.33,7151042.37,3737031.67,3959399.03,5455027.51,3581781.67,5552574.47,2911466.40,8239000.00,5373265.52,1048989.88,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,25769022.64,7713130.42,-3742439.16,20838351.70,14771136.14,14934065.72,-6036622.30,-25895153.96,-13699665.34,-8761411.67,-2983875.84,32750443.59,-1853661.19,611064.41,3880390.61,27528569.00,22256251.10,0,632021.35,20729365.60,15184411.72,0,4359500.00,22939839.48,17682413.18,0,1312104.30,15613240.52,3879642.20,0,0,2688031.94,164483.00,0,0,-4038825.93,-1355389.94,0,0,1224009.94,-848446.99,0,0,2156147.14,0,0,0,7726951.83,0,0,0,10145619.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1584467200.00,1104634165.86,111222559.36,581782322.00,439102115.31,205953597.62,96071906.47,556371610.96,395819045.87,248956950.81,80798970.94,514784928.77,186097890.01,68567072.82,-2044848.54,314073386.82,139205094.24,-22325849.01,-12984491.30,-94395669.22,-32610386.52,-21766798.84,-9646008.00,-35007777.03,-9109567.27,-8119585.99,-6595861.64,-18246832.28,-9275230.96,-7488842.62,-9024423.25,-7143856.17,-4663058.79,-3326338.18,-3264939.59,-44050302.23,2330992.31,1342685.60,-7268832.19,-1115294.11,6732048.01,4777433.96,2112231.72,7876626.95,6384244.01,5583359.39,1975808.62,10147866.15,6024773.54,5238970.49,1832493.52,9698381.72,462635.54,-1706054.49,1516532.45,-35463928.62,3219026.96,621168.95,-377367.75,-10501408.46,4004968.31,3519001.97,1575159.37,2999334.00,5457873.00,2799569.24,3255280.24,31130839.00,21042321.79,-125760.20,-451395.45,13116160.00,6051025.45,2711246.15,-221649478.00,-13046260.59,-136862675.41,10000647.82,2769751.59,29228332.61,90466889.15,23673464.49,55949703.72,28463632.05,71232927.70,27934036.64,65775000.00,24561243.76,3836949.52,20346700.00,912600.00,54820100.00,54729700.00,0.0
16,加:营业外收入,22432678.55,17925093.65,8902409.67,29727807.98,14386023.34,6577625.43,2364641.29,27308685.58,11896631.01,7421122.68,7147094.78,28526479.46,14780836.50,6698037.09,1030663.78,13224680.86,6025044.42,29914529.44,10593098.94,38250325.36,28854383.38,26506380.26,7548681.65,52607549.54,15069508.65,13497634.91,7486413.77,37532243.62,15244331.40,11763223.09,9750088.91,19113701.07,8566875.17,6239724.17,3919105.71,55857257.24,84865.03,72582.77,21082.12,5785095.57,2590127.06,2541856.34,63065.02,982522.84,516260.54,256453.03,32225.97,815769.57,724117.20,99936.20,44730.00,1157721.91,202308.75,64232.99,57472.51,44100842.64,3287909.59,3174660.71,2145608.09,27216792.87,2775583.33,331692.01,43426.72,5069193.00,4467769.22,4140141.94,30855.83,14456630.00,11863498.96,8152926.88,1043225.60,11691397.00,674468.05,364737.00,9316967.00,1291291.85,3631389.89,755041.80,5911005.16,521952.48,2470969.15,562050.46,3129570.67,774331.91,2321366.14,0,0,1437276.44,1279361.60,0,0,0,0,0.0
17,减：营业外支出,18925899.19,14993911.18,8451878.57,25000332.79,13784957.32,6688382.65,2305407.59,19154095.40,7946475.40,5444101.04,3602224.84,18052337.66,10075386.54,2138155.82,1081663.78,5773363.98,60168.00,5748707.61,210697.85,3737588.78,762105.34,525618.47,293379.39,5550521.76,428184.52,246988.05,132788.60,8693285.21,448698.23,185132.15,55.00,4866316.24,179628.66,140397.10,16830.01,3017949.30,269327.11,229902.24,227754.14,1462347.97,2551273.25,2451273.25,101599.50,461107.98,360313.37,344489.91,11263.03,535742.45,223900.56,96059.10,49118.03,803384.15,356972.18,225558.72,38811.74,1004126.18,882929.74,770420.90,331962.22,7181571.99,1277181.88,784950.80,326705.08,1078226.00,1022894.68,728385.84,191876.46,28528164.00,19914226.67,362332.77,52708.47,6705663.00,1208886.41,760439.44,3469478.00,547990.13,4558826.30,746330.93,1620344.15,778466.62,1804922.27,706692.25,1185758.21,792474.34,2485895.51,0,0,893920.77,360338.36,0,0,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,18211.69,4747.05,0,0,0,35156.63,21951.17,243472.09,192533.10,114799.71,101807.31,457802.08,412379.45,246988.05,132788.60,5003180.16,364318.23,120752.15,55.00,449498.68,179628.66,140397.10,16830.01,2695900.57,52493.37,24306.94,24306.94,319478.71,257194.76,257194.76,37027.51,315858.76,0,184928.15,0,453788.30,0,0,0,734446.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1587973979.36,1107565348.33,111673090.46,586509797.19,439703181.33,205842840.40,96131140.17,564526201.14,399769201.48,250933972.45,84343840.88,525259070.57,190803339.97,73126954.09,-2095848.54,321524703.70,145169970.66,1839972.82,-2602090.21,-59882932.64,-4518108.48,4213962.95,-2390705.74,12049250.75,5531756.86,5131060.87,757763.53,10592126.13,5520402.21,4089248.32,725610.66,7103528.66,3724187.72,2772988.89,637336.11,8789005.71,2146530.23,1185366.13,-7475504.21,3207453.49,6770901.82,4868017.05,2073697.24,8398041.81,6540191.18,5495322.51,1996771.56,10427893.27,6524990.18,5242847.59,1828105.49,10052719.48,307972.11,-1867380.22,1535193.22,7632787.84,5624006.81,3025408.76,1436278.12,9533812.42,5503369.76,3065743.18,1291881.01,6990301.00,8902747.54,6211325.34,3094259.61,17059305.00,12991594.08,7664833.91,539121.68,18101894.00,5516607.09,2315543.71,-215801989.00,-12302958.87,-137790111.82,10009358.69,7060412.60,28971818.47,91132936.03,23528822.70,57893516.18,28445489.62,71068398.33,27934036.64,65775000.00,25104599.43,4755972.76,20346700.00,912600.00,54820100.00,54729700.00,0.0
20,减：所得税费用,287598736.08,282811237.45,36190108.89,158831224.46,114291317.32,57055548.78,28941020.78,153509990.93,106310371.01,58394582.00,20776552.87,136577039.23,52307135.31,20689842.58,-376289.12,79125399.99,34304920.71,0,0,0,0,0,0,6671.15,0.00,0,0,22343.97,74579.85,71051.38,18625.87,88017.65,184855.79,69144.04,14664.82,2917477.26,90383.55,73030.06,26930.52,-2106963.81,267221.59,212464.75,53936.93,480738.76,320380.00,279613.72,119834.14,609160.21,386036.23,236814.68,112348.19,450113.95,194681.04,118966.13,55472.37,588256.65,441715.86,314430.74,127279.63,733849.62,509478.60,330072.39,129249.14,1577779.00,1417326.28,1230725.45,569215.23,2528907.00,1743584.42,932558.09,260256.31,1866187.00,1504811.00,696170.93,1177293.00,544297.08,707684.82,1295360.05,2320093.52,4092709.55,10726699.57,3285232.13,6694521.39,4063862.02,9442352.07,3200644.67,7650000.00,2563764.43,476941.24,6164800.00,769700.00,20368100.00,39317200.00,0.0
21,五、净利润,1300375243.28,824754110.88,75482981.57,427678572.73,325411864.01,148787291.62,67190119.39,411016210.21,293458830.47,192539390.45,63567288.01,388682031.34,138496204.66,52437111.51,-1719559.42,242399303.71,110865049.95,1839972.82,-2602090.21,-59882932.64,-4518108.48,4213962.95,-2390705.74,12042579.60,5531756.86,5131060.87,757763.53,10569782.16,5445822.36,4018196.94,706984.79,7015511.01,3539331.93,2703844.85,622671.29,5871528.45,2056146.68,1112336.07,-7502434.73,5314417.30,6503680.23,4655552.30,2019760.31,7917303.05,6219811.18,5215708.79,1876937.42,9818733.06,6138953.95,5006032.91,1715757.30,9602605.53,113291.07,-1986346.35,1479720.85,5872422.36,5182290.95,2710978.02,1308998.49,8488428.61,4993891.16,2735670.79,1162631.87,4723141.00,7485421.26,4980599.89,2525044.38,15880751.00,11648199.52,6732275.82,1450457.81,13276774.00,8992277.31,5265195.04,-248966898.00,-9418821.16,-138345287.41,8713998.64,4740319.08,24879108.92,80406236.46,20243590.57,51198994.79,24381627.60,61626046.26,23531284.63,57834000.00,22540835.00,4279031.52,14181900.00,142900.00,34452000.00,15412500.00,0.0
22,归属于母公司所有者的净利润,1203280915.03,766270339.89,78162240.89,435310729.43,338435602.29,156125183.02,66744955.40,409764726.68,293255780.24,190585758.67,55990095.52,403365015.34,155431474.00,64025791.95,3302459.91,239355613.64,112644483.04,3054772.77,-1985024.41,-59882932.64,-4518108.48,4213962.95,-2390705.74,12042579.60,5531756.86,5131060.87,757763.53,10091129.39,5445822.36,4018196.94,706984.79,6283353.43,3579704.09,2729335.26,639976.07,5883576.06,2123882.51,1190344.81,-7435138.92,5724545.83,6601845.19,4696781.55,2043239.27,8125686.89,6519947.18,5327740.66,1895874.73,10181123.11,6347990.35,5161649.01,1808912.42,9871752.85,136377.44,-2037502.08,1448979.55,5538330.06,4897940.98,2531032.49,1214089.18,8012315.10,4604308.21,2484471.24,1055511.67,1924879.00,4565735.38,2191876.88,1016282.60,10249507.00,7494902.52,4596412.28,680066.96,8355729.00,4494892.32,3258983.71,-250654444.00,-10628569.07,-140159089.72,8634115.05,1563192.56,23988811.39,75667728.18,19228069.63,48231331.19,23086921.89,59514743.19,22775057.81,55945000.00,20702249.27,4279031.52,14181900.00,142900.00,34452000.00,15412500.00,0.0
23,少数股东损益,97094328.25,58483770.99,-2679259.32,-7632156.70,-13023738.28,-7337891.40,445163.99,1251483.53,203050.23,1953631.78,7577192.49,-14682984.00,-16935269.34,-11588680.44,-5022019.33,3043690.07,-1779433.09,-1214799.95,-617065.80,0,0,0,0,0,0,0,0,478652.77,0,0,0,732157.58,-40372.16,-25490.41,-17304.78,-12047.61,-67735.83,-78008.74,-67295.81,-410128.53,-98164.96,-41229.25,-23478.96,-208383.84,-300136.00,-112031.87,-18937.31,-362390.05,-209036.40,-155616.10,-93155.12,-269147.32,-23086.37,51155.73,30741.30,334092.30,284349.97,179945.53,94909.31,476113.51,389582.95,251199.55,107120.20,2798262.00,2919685.88,2788723.01,1508761.78,5631244.00,4153297.00,2135863.54,770390.85,4921045.00,4497384.99,2006211.33,1687546.00,1209747.91,1813802.31,79883.59,3177126.52,890297.53,4738508.28,1015520.94,2967663.60,1294705.71,2111303.07,756226.82,1889000.00,1838585.73,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.639800,0.409900,0.069800,0.390000,0.302200,0.139400,0.059600,0.370000,0.263900,0.171500,0.050400,0.400000,0.173600,0.071500,0.003700,0.470000,0.299200,0.007700,-0.005000,-0.150000,-0.011300,0.010600,-0.006000,0.030200,0.013900,0.012900,0.001900,0.025000,0.013600,0.010100,0.001800,0.016000,0.009000,0.006800,0.001600,0.015000,0.005300,0.003000,-0.019000,0.014000,0.016500,0.011800,0.005100,0.020000,0.016300,0.013300,0.004700,0.025000,0.015900,0.012900,0.004500,0.025000,0.000300,-0.005100,0.003600,0.014000,0,0.006000,0,0.020100,0,0.006000,0,0.010000,0.011400,0.010000,0,0.030000,0,0.010000,0,0.020000,0,0.007000,-0.540000,0,-0.351000,0,0,0,0.218000,0,0,0,0,0,0,0.096700,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.639800,0.409900,0.069800,0.390000,0.302200,0.139400,0.059600,0.370000,0.263900,0.171500,0.050400,0.400000,0,0.071500,0.003700,0.470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009000,0.006800,0.001600,0.015000,0.005300,0.003000,-0.019000,0.014000,0.016500,0.011800,0.005100,0.020000,0.016300,0.013300,0.004700,0.025000,0.015900,0.012900,0.004500,0.025000,0.000300,-0.005100,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202242.74,-67744.71,415721.20,74353.95,6609.24,-9913.86,-154490.98,-105747.84,-143750.97,-41307.75,64605.32,-36350.82,9913.86,38003.13,-70478.53,-82915.92,9012.60,31544.10,-494115.79,-533245.50,-501701.40,-160724.70,502523.77,530241.30,632384.10,241838.10,-860703.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1300375243.28,824754110.88,75482981.57,427678572.73,325411864.01,148787291.62,67190119.39,411016210.21,293458830.47,192539390.45,63567288.01,388682031.34,138496204.66,52437111.51,-1719559.42,242399303.71,110865049.95,2042215.56,-2669834.92,-59467211.44,-4443754.53,4220572.19,-2400619.60,11888088.62,5426009.02,4987309.90,716455.78,10634387.48,5409471.54,4028110.80,744987.92,6945032.48,3456416.01,2712857.45,654215.39,5377412.66,1522901.18,610634.67,-7663159.43,5816941.07,7033921.53,5287936.40,2261598.41,7056599.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,1203280915.03,766270339.89,78162240.89,435310729.43,338435602.29,156125183.02,66744955.40,409764726.68,293255780.24,190585758.67,55990095.52,403365015.34,155431474.00,64025791.95,3302459.91,239355613.64,112644483.04,3257015.51,-2052769.12,-59467211.44,-4443754.53,4220572.19,-2400619.60,11888088.62,5426009.02,4987309.90,716455.78,10155734.71,5409471.54,4028110.80,744987.92,6212874.90,3496788.17,2738347.86,671520.17,5389460.27,1590637.01,688643.41,-7595863.62,6227069.60,7132086.49,5329165.65,2285077.37,7264983.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,97094328.25,58483770.99,-2679259.32,-7632156.70,-13023738.28,-7337891.40,445163.99,1251483.53,203050.23,1953631.78,7577192.49,-14682984.00,-16935269.34,-11588680.44,-5022019.33,3043690.07,-1779433.09,-1214799.95,-617065.80,0,0,0,0,0,0.00,0,0,478652.77,0.00,0,0,732157.58,-40372.16,-25490.41,-17304.78,-12047.61,-67735.83,-78008.74,-67295.81,-410128.53,-98164.96,-41229.25,-23478.96,-208383.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
