9,研发费用,220934468.03,115387767.20,81946492.03,32638519.87,123500964.62,66143784.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,3719645.08,181478856.68,96579610.79,87117115.85,32948894.90,212152956.66,63674340.23,66365277.74,33846790.84,74647334.41,41854609.49,49811506.25,13349806.56,58794645.02,16863780.72,14933204.98,1301915.67,21749478.47,13390902.21,18721800.80,3593327.43,31485373.36,13352515.20,17351960.76,2571146.99,16446923.73,31380055.02,23730647.60,271243.06,25671379.05,14629638.36,22511456.59,6747272.91,44218217.83,35402668.72,28638691.06,11981557.75,21510553.42,19723559.58,15840866.47,5038030.63,14395831.70,8963922.89,6654491.93,4316456.78,12241160.87,4558076.61,4643116.46,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-5039697.58,-4453309.72,-2867503.79,-1243543.32,-347750.47,2710826.00,3522467.20,-599872.05,12498837.32,-167935.27,-1214607.63,-1042729.90,-1635729.99,30637391.16,-576147.29,-272558.28,3883559.96,-494398.04,-1233187.16,0,3280987.15,3494390.70,-505609.30,0,1221449.46,-1329951.17,-900628.72,0,149452.45,733841.10,426991.78,0,748870.06,0,0,0,452832.81,296714.82,296714.82,-15312.18,0,-257.34,318.90,-4306.11,214797.83,-154226.86,-58402.29,0,49809.77,806147.94,49809.77,0,19966.22,1725.66,1725.66,5754.80,0,0,40253.76,-44391.29,0.0
13,其中:对联营企业和合营企业的投资收益,-5039697.58,0,0,0,-493110.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,-15312.18,0,-257.34,318.90,-4306.11,0,-154226.86,-58402.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0.00,0,0,0,0,0,0,-83901.49,1757943.49,0,0,0,0,73456.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,629720498.30,510760279.13,376847433.66,189286089.93,592662274.89,527178848.89,413225164.01,158541591.58,283585256.20,194312069.66,151658589.57,143292471.07,39607710.60,-891375.03,5664164.33,15631804.33,-181484286.20,-74663983.86,-48717256.20,1813124.96,-83031497.30,-53465492.98,5226278.75,10236894.04,-31809883.47,23199011.46,53887848.85,3658103.25,-40561903.99,4266078.15,25795770.25,11790170.55,148377043.68,149247212.03,161765473.10,77681493.88,222507932.99,185416231.43,157060800.26,60181662.12,93971324.17,64448335.60,46335005.78,8557455.76,57214430.10,106096113.51,96971490.13,36035563.12,157676423.35,121203200.01,68510019.82,12227744.45,89883433.09,66820872.33,46142651.12,11401249.24,40443062.90,25074617.45,29433570.01,25062675.78,0.0
16,加:营业外收入,7077573.91,11201913.41,8287812.73,7159712.11,5345808.87,9877949.35,6363405.45,495183.72,3377478.84,45983405.97,40547131.94,6838040.46,82363892.14,57635082.12,33438567.80,2604581.02,159710830.21,60083308.58,55845240.44,6385194.75,81719309.49,68088816.73,15152050.30,4749335.03,67201679.88,46485626.81,13878154.32,10852670.72,55311760.67,25579012.82,15991953.00,9103322.67,74984204.85,75746179.80,17595610.46,3554390.99,21761895.90,12944998.76,9913773.99,5050662.29,24331974.08,12580144.25,8461930.54,3990645.59,13210451.25,6495021.82,3002951.55,65144.80,8909281.33,1407878.50,552072.56,60477.00,1914948.20,1782385.70,386687.00,127277.00,1579522.15,1135907.86,63973.41,75215.10,0.0
17,减：营业外支出,18734383.88,1909072.38,1425878.52,607733.49,7680485.13,3423996.76,3293472.61,730392.00,4524341.87,7138422.29,4008997.95,769760.54,9480709.39,13943691.42,13362901.14,87776.37,1989479.51,456332.70,694923.61,296422.70,2022023.98,891789.78,790804.08,288273.15,2635135.95,3379968.84,3332376.66,625876.92,1125292.32,356872.66,45328.06,30205.58,936013.81,352098.98,259825.95,44788.46,4769821.43,7843901.85,7645140.02,205400.00,868252.76,801440.99,75363.70,32194.33,28892051.09,27594859.72,2972675.25,91460.48,215896.05,31811.28,24104.28,10048.51,137968.31,65770.66,39783.37,9358.45,228099.92,128099.92,82015.13,40686.50,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,1707612.32,14897.84,14897.84,5018236.06,4937556.08,4936782.42,0,1102771.14,111461.19,123282.20,90424.39,225873.43,97807.28,97807.28,196359.21,736477.33,832862.33,793598.95,452425.81,0,281557.46,31717.05,20205.31,43600.05,0,0,0,4520.65,0,0,0,69628.05,0,0,0,2596410.59,111264.78,111264.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,618063688.33,520053120.16,383709367.87,195838068.55,590327598.63,533632801.48,416295096.85,158306383.30,282438393.17,233157053.34,188196723.56,149360750.99,112490893.35,42800015.67,25739830.99,18148608.98,-23762935.50,-15037007.98,6433060.63,7901897.01,-3334211.79,13731533.97,19587524.97,14697955.92,32756660.46,66304669.43,64433626.51,13884897.05,13624564.36,29488218.31,41742395.19,20863287.64,222425234.72,224641292.85,179101257.61,81191096.41,239500007.46,190517328.34,159329434.23,65026924.41,117435045.49,76227038.86,54721572.62,12515907.02,41532830.26,84996275.61,97001766.43,36009247.44,166369808.63,122579267.23,69037988.10,12278172.94,91660412.98,68537487.37,46489554.75,11519167.79,41794485.13,26082425.39,29415528.29,25097204.38,0.0
20,减：所得税费用,100730399.86,89049114.39,62595476.19,30513546.54,129707841.41,117821679.38,99989438.83,41510543.43,74065848.87,60563876.00,54943612.52,41846621.22,18341146.95,10580253.19,10635998.02,5623351.80,11495042.78,3446292.11,4810814.72,2637385.76,-7327718.96,3787824.00,6676731.56,1713380.93,6727084.69,15037800.03,12904229.22,2424446.84,8176327.60,9552100.99,10894310.93,7896328.43,20673363.97,31820168.79,19845316.02,13770230.30,39071201.19,29130764.33,26015694.02,9242806.20,12439009.71,9542117.32,7179719.72,1110371.11,-10432559.63,-1096273.32,12669252.04,4738424.62,19081361.75,10841095.89,10005459.93,1903873.98,10798194.09,7726571.02,7195755.90,1845926.80,4417393.31,2049361.95,3077779.06,1840635.49,0.0
21,五、净利润,517333288.47,431004005.77,321113891.68,165324522.01,460619757.22,415811122.10,316305658.02,116795839.87,208372544.30,172593177.34,133253111.04,107514129.77,94149746.40,32219762.48,15103832.97,12525257.18,-35257978.28,-18483300.09,1622245.91,5264511.25,3993507.17,9943709.97,12910793.41,12984574.99,26029575.77,51266869.40,51529397.29,11460450.21,5448236.76,19936117.32,30848084.26,12966959.21,201751870.75,192821124.06,159255941.59,67420866.11,200428806.27,161386564.01,133313740.21,55784118.21,104996035.78,66684921.54,47541852.90,11405535.91,51965389.89,86092548.93,84332514.39,31270822.82,147288446.88,111738171.34,59032528.17,10374298.96,80862218.89,60810916.35,39293798.85,9673240.99,37377091.82,24033063.44,26337749.23,23256568.89,0.0
22,归属于母公司所有者的净利润,502834351.91,426974322.70,316154728.93,157919428.36,429274878.06,398192318.70,299527372.34,110819868.49,162275257.90,113741378.61,84139424.07,70751944.61,66920999.94,34309360.43,17640539.40,13389256.07,-29239990.76,-14452125.49,3053795.56,5679271.45,6535518.35,11456473.96,14088828.03,13549543.96,27309959.59,52352744.11,51738466.22,11233386.87,9080703.04,22714814.70,32821597.91,14212826.56,203202028.81,196244979.03,161156739.19,67367457.65,202964967.58,163365571.38,134195932.96,55922242.67,105604551.82,66949741.12,47656687.62,11448266.84,51874070.01,85966907.12,84226492.55,31227962.50,147362997.72,111699191.61,59103291.52,10416527.01,80931055.71,60830544.97,39301056.56,9709438.51,37764863.30,24432375.19,26337749.23,23256568.89,0.0
23,少数股东损益,14498936.56,4029683.07,4959162.75,7405093.65,31344879.16,17618803.40,16778285.68,5975971.38,46097286.40,58851798.73,49113686.97,36762185.16,27228746.46,-2089597.95,-2536706.43,-863998.89,-6017987.52,-4031174.60,-1431549.65,-414760.20,-2542011.18,-1512763.99,-1178034.62,-564968.97,-1280383.82,-1085874.71,-209068.93,227063.34,-3632466.28,-2778697.38,-1973513.65,-1245867.35,-1450158.06,-3423854.97,-1900797.60,53408.46,-2536161.31,-1979007.37,-882192.75,-138124.46,-608516.04,-264819.58,-114834.72,-42730.93,91319.88,125641.81,106021.84,42860.32,-74550.84,38979.73,-70763.35,-42228.05,-68836.82,-19628.62,-7257.71,-36197.52,-387771.48,-399311.75,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.473100,0.393700,0.293400,0.146600,0.406500,0.377100,0.283600,0.104900,0.195400,0.150600,0.111400,0.093700,0.088600,0.045400,0.023400,0.017700,-0.038700,-0.019100,0.006100,0.011300,0.014300,0.025900,0.034200,0.032900,0.066400,0.127200,0.125700,0.027300,0.021800,0.054500,0.078200,0.033700,0.483300,0.466700,0.383300,0.160200,0.493300,0.397000,0.489200,0.203900,0.385000,0.244100,0.173700,0.041700,0.189600,0.314600,0.308800,0.120000,0.555800,0.420000,0.445800,0.080000,0,0,0,0.150000,0,0,0,0,0.0
26,稀释每股收益(元/股),0.469500,0.393700,0.293400,0.146600,0.406500,0.377100,0.283600,0.104900,0.195400,0.150600,0.111400,0.093700,0.088600,0.045400,0.023400,0.017700,-0.038700,-0.019100,0.006100,0.011300,0.014300,0.025900,0.034200,0.032900,0.066400,0.127200,0.125700,0.027300,0.021800,0.054500,0.078200,0.033700,0.483300,0.466700,0.383300,0.160200,0.493300,0.397000,0.489200,0.203900,0.385000,0.244100,0.173700,0.041700,0.189600,0.314600,0.308800,0.120000,0.555800,0.420000,0.445800,0.080000,0,0,0,0.150000,0,0,0,0,0.0
27,七、其他综合收益,44223216.49,274996003.50,33092359.70,-31644954.86,76813695.48,78224457.82,9933352.26,-54575530.72,-91121545.81,-71768240.70,-41466190.43,-23130183.83,36155902.88,-162628.72,-527703.33,-238157.33,1330584.70,-311161.93,-413135.33,-144714.28,730651.49,37412.83,-1232.19,82700.95,-120029.43,413150.31,-10056.48,-10056.48,-290727.21,-36843.13,-36843.13,64681.89,345723.72,17012.59,17012.59,364087.93,-11583.08,0,56098.55,0,-2874.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,561556504.96,706000009.27,354206251.38,133679567.15,537433452.70,494035579.92,326239010.28,62220309.15,117250998.49,100824936.64,91786920.61,84383945.94,130305649.28,32057133.76,14576129.64,12287099.85,-33927393.58,-18794462.02,1209110.58,5119796.97,4724158.66,9981122.80,12909561.22,13067275.94,25909546.34,51680019.71,51519340.81,11450393.73,5157509.55,19899274.19,30811241.13,13031641.10,202097594.47,192838136.65,159272954.18,67784954.04,200417223.19,161386564.01,133369838.76,55784118.21,104993161.64,66684921.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,547057568.40,701970326.20,349247088.63,130426891.12,495741623.50,465334246.17,308205578.92,56244337.77,95403738.39,59418425.91,57752054.56,47621760.78,88614541.67,34146731.71,17112836.07,13151098.74,-27909406.06,-14763287.42,2640660.23,5534557.17,7266169.84,11493886.79,14087595.84,13632244.91,27189930.16,52765894.42,51728409.74,11223330.39,8789975.83,22677971.57,32784754.78,14277508.45,203547752.53,196261991.62,161173751.78,67731545.58,202953384.50,163365571.38,134252031.51,55784118.21,105601677.68,66949741.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,14498936.56,4029683.07,4959162.75,3252676.03,41691829.20,28701333.75,18033431.36,5975971.38,21847260.10,41406510.73,34034866.05,36762185.16,41691107.61,-2089597.95,-2536706.43,-863998.89,-6017987.52,-4031174.60,-1431549.65,-414760.20,-2542011.18,-1512763.99,-1178034.62,-564968.97,-1280383.82,-1085874.71,-209068.93,227063.34,-3632466.28,-2778697.38,-1973513.65,-1245867.35,-1450158.06,-3423854.97,-1900797.60,53408.46,-2536161.31,-1979007.37,-882192.75,0,-608516.04,-264819.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
