9,研发费用,115321538.27,80434833.14,43742571.91,17704206.34,114847719.90,71324187.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-39908811.85,43065313.76,22598832.08,16244301.51,-2163599.89,109051480.58,5068061.32,5650853.78,-569736.37,60445481.50,9265241.19,1249652.68,-1366641.56,22824501.12,16420644.24,8248093.83,1041950.68,19085531.01,9710353.89,8337781.38,3566798.98,7054064.93,9246344.47,6199070.98,-30185.65,7199227.97,8240912.76,5011412.77,1645841.28,3537683.34,7284527.60,5231959.81,3215980.66,4529130.18,4586118.60,3564864.52,1546741.89,3826959.39,3100678.58,1644619.48,1136779.85,1313789.65,1291592.66,1409956.01,1053120.00,2408768.70,0,0,0,2477454.45,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,171741.12,526530.67,199587.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893.04,1978.49,7203.36,714.00,0,0,5002.64,0,0,0,0,0.0
12,投资收益,13399104.13,9244451.38,6593268.73,1235660.92,14409119.03,9892629.75,8178735.96,2726845.88,11634559.25,9801484.20,7291750.35,1390072.59,8590612.40,5833005.42,5845457.88,4272148.60,7434177.29,5340405.61,5340405.61,0,4234712.20,1941885.70,1941885.70,0,2218528.23,1861588.45,1152135.26,0,1177673.42,1083600.00,1083600.00,1083600.00,525006.23,396493.54,312953.39,-39068.76,1015907.48,767815.62,1250009.83,239228.48,1383026.86,513582.24,724277.11,336272.25,-522272.65,208546.18,28084.26,-112442.60,31931.18,83284.27,-14333.80,-80242.83,39072.73,0,175146.93,0,-433275.35,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,7695469.41,4566528.28,2503643.29,0,4924670.73,1413750.00,0,0,3219498.24,1647851.59,1755703.16,0,3414117.58,1560856.82,1573309.28,0,1432925.91,1068257.01,1068257.01,0,2292826.50,0,0,0,477500.50,0,0,0,94073.42,0,0.00,0,285006.23,156493.54,72953.39,-39068.76,1057332.59,395884.97,679520.03,239228.48,1127858.24,513582.24,724277.11,0,-522272.65,0,28084.26,0,28717.86,0,0,-80242.83,39072.73,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,343574264.99,274177146.25,129559697.65,64144200.35,258418620.54,196442971.25,141501062.97,57874492.08,136953909.98,178302037.86,125262789.51,48399348.05,192210281.31,151270649.55,110779899.22,48814010.07,184505927.18,114405674.39,62625728.50,27410112.55,117687740.55,80400998.06,51488277.35,23227628.64,86775511.99,57543447.25,40511788.94,18921134.49,84658445.38,63046890.23,38955616.66,18287422.14,64444032.87,55369120.34,36932151.37,16605707.37,67207026.86,42518361.46,27583713.23,12253274.01,54752213.00,40966790.98,28865232.27,16032198.42,73568675.09,56471489.80,32931486.16,14909666.75,57484106.18,39238900.02,22425295.19,9678039.15,41554934.19,28962425.97,18826531.14,9116448.76,26812329.11,21904378.59,19594194.63,11119425.55,0.0
16,加:营业外收入,39615228.04,41703809.85,5529540.73,4103125.14,3692932.55,4023973.22,2552874.43,2064396.60,14796785.70,13218801.49,5203270.37,1144140.35,41361827.65,18889352.84,6912942.20,2576155.99,16749543.19,9782818.11,3962804.31,1947994.18,8266189.83,6038656.86,4620913.27,2625385.68,19035449.14,16403781.96,3801924.66,2111266.79,19279867.19,4373133.12,2829438.43,1495195.71,24211724.80,5981265.83,2678436.21,1147956.97,9871766.78,6981087.90,3688104.69,708809.60,2161311.78,255304.36,228180.00,65000.00,2068428.50,744194.34,31536.22,21536.22,2503347.92,500955.98,476620.08,17314.53,488332.63,217596.73,96450.58,84114.32,119126.54,84746.21,29029.06,10369.91,0.0
17,减：营业外支出,1559363.83,1348325.23,1321967.57,22676.01,460266.03,195240.81,191896.02,100833.62,2298136.37,1205973.38,628056.78,4574.97,14899540.81,900390.31,650573.22,625100.00,175603.80,119921.78,75356.24,51850.00,235050.88,191332.63,36512.96,19900.00,865292.59,157251.66,84938.01,35158.71,1097265.30,552321.84,467050.84,38932.77,370887.61,336024.45,260916.25,21318.86,748099.70,328418.47,316074.47,81409.06,484273.35,481260.09,137187.50,300.00,706551.92,615351.92,544914.00,4210.00,590688.71,474383.22,191983.22,526.05,167545.86,72700.00,12585.97,39.33,96729.24,62000.00,223277.34,56.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,23537.79,15133.81,0,8884305.52,12024.24,4814.22,0,48549.91,32964.91,18956.87,0,58790.41,11119.03,11119.03,0,114989.04,26033.36,14563.01,420.70,24171.07,19171.07,19171.07,0,46268.95,39160.20,-59178.58,918.86,14854.74,14854.74,0,0,0,0,0,0,1433.40,1433.40,-1314.00,810.00,4805.49,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,381630129.20,314532630.87,133767270.81,68224649.48,261651287.06,200271703.66,143862041.38,59838055.06,149452559.31,190314865.97,129838003.10,49538913.43,218672568.15,169259612.08,117042268.20,50765066.06,201079866.57,124068570.72,66513176.57,29306256.73,125718879.50,86248322.29,56072677.66,25833114.32,104945668.54,73789977.55,44228775.59,20997242.57,102841047.27,66867701.51,41318004.25,19743685.08,88284870.06,61014361.72,39349671.33,17732345.48,76330693.94,49171030.89,30955743.45,12880674.55,56429251.43,40740835.25,28956224.77,16096898.42,74930551.67,56600332.22,32418108.38,14926992.97,59396765.39,39265472.78,22709932.05,9694827.63,41875720.96,29107322.70,18910395.75,9200523.75,26834726.41,21927124.80,19399946.35,11129739.46,0.0
20,减：所得税费用,49114797.67,43998016.12,19917490.75,10468769.38,26642947.45,23250961.61,18884778.12,9749606.00,31680216.41,26418701.19,18889109.49,8524992.25,35878062.84,25355386.42,17648876.25,7851744.28,22966360.68,20189783.51,8713302.78,4159733.30,14601596.68,12466167.43,7953890.75,4186633.55,11859569.97,10356042.25,5847668.08,3061539.57,14045874.97,9237227.72,5304813.65,2703385.15,12015369.91,8812383.31,5623617.67,2561983.38,11337559.49,7327800.60,4281122.44,1749398.34,9001491.50,6094838.57,4197344.15,2608691.18,10048407.64,8422801.74,4843211.60,2081080.95,6539896.34,3855622.20,1367202.21,1483035.58,4772455.45,4366098.40,3433719.32,1597241.74,2012871.39,2107446.00,2267436.52,1743694.06,0.0
21,五、净利润,332515331.53,270534614.75,113849780.06,57755880.10,235008339.61,177020742.05,124977263.26,50088449.06,117772342.90,163896164.78,110948893.61,41013921.18,182794505.31,143904225.66,99393391.95,42913321.78,178113505.89,103878787.21,57799873.79,25146523.43,111117282.82,73782154.86,48118786.91,21646480.77,93086098.57,63433935.30,38381107.51,17935703.00,88795172.30,57630473.79,36013190.60,17040299.93,76269500.15,52201978.41,33726053.66,15170362.10,64993134.45,41843230.29,26674621.01,11131276.21,47427759.93,34645996.68,24758880.62,13488207.24,64882144.03,48177530.48,27574896.78,12845912.02,52856869.05,35409850.58,21342729.84,8211792.05,37103265.51,24741224.30,15476676.43,7603282.01,24821855.02,19819678.80,17132509.83,9386045.40,0.0
22,归属于母公司所有者的净利润,331698794.49,269670158.87,113224684.55,58604665.58,234817565.20,178495136.06,125686419.55,50952732.05,113259844.08,159217362.57,108566083.53,40990853.17,168539591.76,131016055.13,91813441.45,40993025.55,166811265.93,98805651.07,57799873.79,25146523.43,111117282.82,73782154.86,48118786.91,21646480.77,93607300.69,63955137.42,38414484.57,17951183.00,88880494.26,57695636.82,36016459.11,17054167.63,75482093.15,51938270.28,33879870.59,15479623.70,66963316.29,43277090.16,27827900.08,11846392.60,50247441.11,35971921.32,25752528.55,13874406.73,65374552.48,48383589.72,27574896.78,12845912.02,52856869.05,35409850.58,21342729.84,8211792.05,37103265.51,24741224.30,15476676.43,7603282.01,24821855.02,19819678.80,17132509.83,9386045.40,0.0
23,少数股东损益,816537.04,864455.88,625095.51,-848785.48,190774.41,-1474394.01,-709156.29,-864282.99,4512498.82,4678802.21,2382810.08,23068.01,14254913.55,12888170.53,7579950.50,1920296.23,11302239.96,5073136.14,0,0,0,0,0,0,-521202.12,-521202.12,-33377.06,-15480.00,-85321.96,-65163.03,-3268.51,-13867.70,787407.00,263708.13,-153816.93,-309261.60,-1970181.84,-1433859.87,-1153279.07,-715116.39,-2819681.18,-1325924.64,-993647.93,-386199.49,-492408.45,-206059.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.880000,0.720000,0.300000,0.160000,0.620000,0.470000,0.330000,0.130000,0.300000,0.420000,0.280000,0.110000,0.460000,0.360000,0.250000,0.110000,0.500000,0.300000,0.190000,0.080000,0.360000,0.240000,0.160000,0.070000,0.300000,0.210000,0.130000,0.060000,0.290000,0.190000,0.120000,0.060000,0.270000,0.190000,0.230000,0.100000,0.460000,0.300000,0.190000,0.080000,0.350000,0.250000,0.180000,0.100000,0.450000,0.340000,0.190000,0.150000,0.640000,0.430000,0.260000,0.110000,0.600000,0.390000,0.240000,0.180000,0,0,0,0,0.0
26,稀释每股收益(元/股),0.880000,0.720000,0.300000,0.160000,0.620000,0.470000,0.330000,0.130000,0.300000,0.420000,0.280000,0.110000,0.460000,0.360000,0.250000,0.110000,0.500000,0.300000,0.190000,0.080000,0.360000,0.240000,0.160000,0.070000,0.300000,0.210000,0.130000,0.060000,0.290000,0.190000,0.120000,0.060000,0.270000,0.190000,0.230000,0.100000,0.460000,0.300000,0.190000,0.080000,0.350000,0.250000,0.180000,0.100000,0.450000,0.340000,0.190000,0.150000,0.640000,0.430000,0.260000,0.110000,0.600000,0.390000,0.240000,0.180000,0,0,0,0,0.0
27,七、其他综合收益,-12164938.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,320350393.51,270534614.75,113849780.06,57755880.10,235008339.61,177020742.05,124977263.26,50088449.06,117772342.90,163896164.78,110948893.61,41013921.18,182794505.31,143904225.66,99393391.95,42913321.78,178113505.89,103878787.21,57799873.79,25146523.43,111117282.82,73782154.86,48118786.91,21646480.77,93086098.57,63433935.30,38381107.51,17935703.00,88795172.30,57630473.79,36013190.60,17040299.93,76269500.15,52201978.41,33726053.66,15170362.10,64993134.45,41843230.29,26674621.01,11131276.21,47427759.93,34645996.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,319533856.47,269670158.87,113224684.55,58604665.58,234817565.20,178495136.06,125686419.55,50952732.05,113259844.08,159217362.57,108566083.53,40990853.17,168539591.76,131016055.13,91813441.45,40993025.55,166811265.93,98805651.07,57799873.79,25146523.43,111117282.82,73782154.86,48118786.91,21646480.77,93607300.69,63955137.42,38414484.57,17951183.00,88880494.26,57695636.82,36016459.11,17054167.63,75482093.15,51938270.28,33879870.59,15479623.70,66963316.29,43277090.16,27827900.08,11846392.60,50247441.11,35971921.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,816537.04,864455.88,625095.51,-848785.48,190774.41,-1474394.01,-709156.29,-864282.99,4512498.82,4678802.21,2382810.08,23068.01,14254913.55,12888170.53,7579950.50,1920296.23,11302239.96,5073136.14,0,0,0,0,0,0,-521202.12,-521202.12,-33377.06,-15480.00,-85321.96,-65163.03,-3268.51,-13867.70,787407.00,263708.13,-153816.93,-309261.60,-1970181.84,-1433859.87,-1153279.07,-715116.39,-2819681.18,-1325924.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
