17,减：营业外支出,141126750.90,75049240.58,18309062.34,12197482.78,40622011.75,4863958.62,3982917.98,2067146.31,27500344.98,34285430.35,30151842.42,18685335.12,66328130.21,31428974.85,21062591.21,30202370.86,36924955.40,24620042.96,8165914.03,6749043.89,27855926.46,9314061.50,2037896.76,1166462.29,53051267.82,5249103.93,3313550.02,970547.31,13285949.60,6400615.44,2131011.60,1044247.76,16766956.18,11992191.59,8338673.99,771618.30,12914051.03,6479927.52,3411738.57,415518.74,64719464.19,10442084.27,5522121.20,3506000.88,33923320.93,19622466.00,12335479.58,1005578.08,46269121.58,35655433.90,33523741.99,935928.75,19183455.85,12118909.19,5448736.38,6871629.46,62983689.33,23266628.08,172163538.99,77151957.04,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,21105191.97,19443575.30,15356770.96,53375400.45,19721126.71,9386543.31,5225478.81,28346936.34,15822242.76,7296100.88,6615742.93,20601089.55,3444971.89,1280432.15,539619.63,9368158.51,3635807.99,2837675.80,713000.31,12395951.86,5803740.72,1774717.19,851280.09,14448882.09,9763339.04,7681916.80,528751.18,8529363.61,3997593.78,277564.67,286927.09,6729644.27,6373091.22,3800206.88,1891319.38,21747852.82,0,2514252.70,0,32739528.64,0,22980987.07,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,11824030489.25,8909825195.27,5787888039.68,2541439422.99,14327764845.94,7444089770.29,5024922755.36,2370138441.78,15855286663.95,7579257958.21,5346041067.49,1874000759.18,9941884700.69,6059090051.51,4380746857.61,1855203658.42,9851545211.50,6909586597.51,4714440231.78,2315497692.01,9829083732.48,6930392353.91,4361383178.99,2149588251.55,7821407112.40,5920508276.91,3811419149.05,1596482292.93,7187848830.53,5404566569.96,3448412570.09,1476974204.05,7259272652.11,5700294848.69,3835171331.89,1905842688.93,7902306237.65,5819779337.22,3867927751.76,1532022645.91,5383427421.97,3833695961.70,2380826120.37,1165661740.44,7098702340.07,5847580574.09,3732394851.56,1564672752.76,5595888977.38,4300110856.21,2805700254.66,1365727781.40,4362676953.49,3416598534.88,428673587.84,1929439953.35,2819755574.47,1870677233.58,2026158688.07,257147544.04,0.0
20,减：所得税费用,1898185106.91,1342951937.00,906946850.79,409253506.16,2855743742.78,1459141882.11,1030698407.60,473796277.83,3008873208.02,1813768668.45,1316871618.39,430989378.32,1853983184.90,1281129319.76,895394823.69,372390681.76,1986273247.56,1372891421.44,949332629.63,488162386.76,1981290419.24,1423744837.70,888837754.34,450702406.51,1545792280.30,1176213258.31,758559195.74,351914331.17,1348533421.90,1103867129.85,707729192.49,332169632.18,1466558554.82,1117078219.75,736086491.53,356531007.76,1289693331.15,927231073.31,641252202.05,240819293.10,640530290.36,355418700.94,195824505.43,214817641.44,1069179569.42,781853589.85,507504235.00,195831655.13,621333333.37,455079426.25,293256854.12,146366930.68,475994974.95,376007581.83,132055667.00,301014270.94,348636957.37,281718332.31,311512760.65,84858689.52,0.0
21,五、净利润,9925845382.34,7566873258.27,4880941188.89,2132185916.83,11472021103.16,5984947888.18,3994224347.76,1896342163.95,12846413455.93,5765489289.76,4029169449.10,1443011380.86,8087901515.79,4777960731.75,3485352033.92,1482812976.66,7865271963.94,5536695176.07,3765107602.15,1827335305.25,7847793313.24,5506647516.21,3472545424.65,1698885845.04,6275614832.10,4744295018.60,3052859953.31,1244567961.76,5839315408.63,4300699440.11,2740683377.60,1144804571.87,5792714097.29,4583216628.94,3099084840.36,1549311681.17,6612612906.50,4892548263.91,3226675549.71,1291203352.81,4742897131.61,3478277260.76,2185001614.94,950844099.00,6029522770.65,5065726984.24,3224890616.56,1368841097.63,4974555644.01,3845031429.96,2512443400.54,1219360850.72,3886681978.54,3040590953.05,671351960.62,1628425682.41,2471118617.10,1588958901.27,1715193095.89,172288854.52,0.0
22,归属于母公司所有者的净利润,9062278383.66,6766942245.13,4373200456.59,1922231042.16,10276342534.27,5109122994.43,3386511356.67,1650974109.93,11536191567.22,4763294170.19,3372807281.50,1141577613.42,6939077201.08,3958005194.59,2917150223.48,1219612466.62,6562453504.51,4524713522.91,3097824574.99,1504418081.35,6766548224.75,4679385941.29,2932075850.80,1438541605.49,5255528522.52,3963226470.05,2550731900.42,1018663111.19,4969266616.60,3524937963.25,2253475240.10,922596235.22,4724188042.46,3673260466.80,2490481847.74,1271298863.94,5417122231.58,3915292651.63,2608063752.37,1023418245.65,3760046087.38,2728400193.87,1711340735.85,733905235.81,4619335427.34,3922559134.41,2470546220.55,1017253245.51,3640029943.48,2795154636.01,1828888525.62,895930150.13,2963221537.19,2057425280.84,575148810.18,1189224086.33,1691026475.27,1155744083.13,997376800.48,172288854.52,0.0
23,少数股东损益,863566998.68,799931013.14,507740732.30,209954874.67,1195678568.89,875824893.75,607712991.09,245368054.02,1310221888.71,1002195119.57,656362167.60,301433767.44,1148824314.71,819955537.16,568201810.44,263200510.04,1302818459.43,1011981653.16,667283027.16,322917223.90,1081245088.49,827261574.92,540469573.85,260344239.55,1020086309.58,781068548.55,502128052.89,225904850.57,870048792.03,775761476.86,487208137.50,222208336.65,1068526054.83,909956162.14,608602992.62,278012817.23,1195490674.92,977255612.28,618611797.34,267785107.16,982851044.23,749877066.89,473660879.09,216938863.19,1410187343.31,1143167849.83,754344396.01,351587852.12,1334525700.53,1049876793.95,683554874.92,323430700.59,923460441.35,983165672.21,96203150.44,439201596.08,780092141.83,433214818.14,717816295.41,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.391100,0.292000,0.188700,0.082900,0.443400,0.220500,0.146100,0.071200,0.497800,0.205500,0.145500,0.049300,0.299400,0.170800,0.125900,0.052600,0.285300,0.197200,0.135700,0.066100,0.297400,0.205600,0.128900,0.063200,0.231000,0.174200,0.112100,0.044800,0.218400,0.154900,0.099000,0.040500,0.213100,0.167200,0.115400,0.060600,0.258100,0.186500,0.124200,0.048800,0.179100,0.130000,0.081500,0.035000,0.220100,0.186900,0.117700,0.048500,0.173400,0.133200,0.087000,0.042700,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.391100,0.292000,0.188700,0.082900,0.443400,0.220500,0.146100,0.071200,0.497800,0.205500,0.145500,0.049300,0.299400,0.170800,0.125900,0.052600,0.285300,0.197200,0.135700,0.066100,0.297400,0.205600,0.128900,0.063200,0.231000,0.174200,0.112100,0.044800,0.218400,0.154900,0.099000,0.040500,0.213100,0.167200,0.115400,0.060600,0.258100,0.186500,0.124200,0.048800,0.179100,0.130000,0.081500,0.035000,0.220100,0.186900,0,0.048500,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-197209230.86,445142926.01,-20755561.56,978124627.28,-954348960.96,-506756605.84,-33691028.03,477317206.23,1525862566.50,540099823.07,559786943.76,1934768097.65,-2134683261.65,-81996763.64,-42411700.87,-163046707.62,-221486205.95,-22139142.06,176562539.76,-204489746.79,861025664.89,-22615228.29,-10349174.87,0,-247487448.15,0,-202985092.79,0,162551018.73,0,-82945987.42,0,-154071335.08,0,-16158058.02,0,-293136385.68,0,-336716286.26,0,628138786.57,0,596467229.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,9728636151.48,8012016184.28,4860185627.33,3110310544.11,10517672142.20,5478191282.34,3960533319.73,2373659370.18,14372276022.43,6305589112.83,4588956392.86,3377779478.51,5953218254.14,4695963968.11,3442940333.05,1319766269.04,7643785757.99,5514556034.01,3941670141.91,1622845558.46,8708818978.13,5484032287.92,3462196249.78,0,6028127383.95,0,2849874860.52,0,6001866427.36,0,2657737390.18,0,5638642762.21,0,3082926782.34,0,6319476520.82,0,2889959263.45,0,5371035918.18,0,2781468844.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,8864442452.29,7214510977.53,4351906025.88,2901293536.23,9308138083.45,4632421176.57,3350745306.40,2137461173.18,13076880621.48,5303167647.09,3938786167.63,3077736579.66,4789528027.14,3870351485.88,2869538150.01,1057538087.44,6340921302.91,4502574378.20,3274356350.34,1299928306.27,7627511890.83,4656770713.00,2921726675.93,0,5008041074.37,0,2347746802.78,0,5131817635.33,0,2170529252.68,0,4570116707.38,0,2474323789.72,0,5123985845.90,0,2271347466.11,0,4388184873.95,0,2307807965.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,864193699.19,797505206.75,508279601.45,209017007.88,1209534058.75,845770105.77,609788013.33,236198197.00,1295395400.95,1002421465.74,650170225.23,300042898.85,1163690227.00,825612482.23,573402183.04,262228181.60,1302864455.08,1011981655.81,667313791.57,322917252.19,1081307087.30,827261574.92,540469573.85,0,1020086309.58,0,502128057.74,0,870048792.03,0,487208137.50,0,1068526054.83,0,608602992.62,0,1195490674.92,0,618611797.34,0,982851044.23,0,473660879.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
