11,公允价值变动净收益,2466000000.00,425000000.00,2909000000.00,2919000000.00,5010000000.00,4417000000.00,-1276000000.00,-622000000.00,-596000000.00,-979000000.00,1475000000.00,-3756000000.00,-3108000000.00,-4031000000.00,-626000000.00,1378000000.00,912000000.00,-523000000.00,-82000000.00,1631000000.00,858000000.00,1270000000.00,1669000000.00,-1142000000.00,-444000000.00,-52000000.00,346000000.00,339000000.00,269000000.00,259000000.00,342000000.00,-283000000.00,-319000000.00,47000000.00,-3790811.07,174669916.52,392579778.80,402421059.50,214262135.50,-13257264.21,-43400318.35,-7015942.71,-107432598.92,-124372546.27,-203523116.30,-208424249.70,-144956081.99,-49646487.63,136025060.27,111169734.37,15235981.02,-89576835.06,-175951352.03,66179136.78,0,12541859.20,0,0,0,0,0,0.0
12,其他业务收入,532000000.00,395000000.00,181000000.00,893000000.00,423000000.00,269000000.00,383000000.00,1181000000.00,530000000.00,331000000.00,338000000.00,214000000.00,110000000.00,48000000.00,275000000.00,314000000.00,226000000.00,210000000.00,193000000.00,70000000.00,60000000.00,43000000.00,14000000.00,56000000.00,45000000.00,32000000.00,15000000.00,47000000.00,31000000.00,16000000.00,8000000.00,33000000.00,16000000.00,10000000.00,4692653.49,40444542.12,33155611.11,19041801.62,8744948.69,40137659.56,23107631.40,14580415.19,7020675.69,46614125.95,53229058.09,32596639.31,23682981.65,98239327.95,73574855.20,58231715.67,31785152.14,55429974.24,107290056.34,127731646.66,12022418.17,-83758653.68,0,33064789.99,31266613.14,7486735.08,9002800.27,0.0
13,二、营业支出,74960000000.00,50074000000.00,25043000000.00,90373000000.00,57626000000.00,35284000000.00,15129000000.00,75162000000.00,48796000000.00,31366000000.00,14731000000.00,93678000000.00,65586000000.00,45257000000.00,20745000000.00,91538000000.00,60230000000.00,36809000000.00,15077000000.00,64708000000.00,41384000000.00,26163000000.00,11081000000.00,55209000000.00,36642000000.00,24823000000.00,10571000000.00,41551000000.00,28548000000.00,18602000000.00,8272000000.00,26338000000.00,16439000000.00,10252000000.00,4869749526.77,19559158022.96,14262957158.67,9155352822.37,4349540475.27,14462267675.34,9680615869.74,5949043729.10,3020077746.09,15744790782.26,10615395066.55,7001135377.06,3480828090.69,11206852978.98,8092497360.12,4951424035.11,2545370871.29,8645220355.80,3793900586.98,6208331470.34,1206192566.70,4609808742.29,0,3590655454.00,2375193720.06,1284097759.83,948981057.15,0.0
14,营业税金及附加,1278000000.00,860000000.00,386000000.00,1408000000.00,1036000000.00,697000000.00,358000000.00,975000000.00,609000000.00,624000000.00,260000000.00,5667000000.00,5292000000.00,4885000000.00,3327000000.00,12955000000.00,9428000000.00,5964000000.00,2748000000.00,9105000000.00,6592000000.00,4320000000.00,2140000000.00,7831000000.00,5582000000.00,3491000000.00,1573000000.00,5748000000.00,4071000000.00,2629000000.00,1278000000.00,4291000000.00,3038000000.00,1880000000.00,865168307.55,2914662955.04,2095417348.87,1355780773.18,625689651.09,2321138162.62,1682928183.14,1071366965.57,446219330.25,1956510965.35,1437396219.87,959007416.88,460866156.18,1471154161.94,1028758808.63,647278220.75,298897044.72,980538151.26,431102504.15,739643181.66,157575915.79,550887505.06,0,405686889.00,310731776.94,167271680.95,122893951.32,0.0
15,业务及管理费用,31798000000.00,19872000000.00,9019000000.00,42064000000.00,28530000000.00,17433000000.00,8735000000.00,38130000000.00,26573000000.00,16229000000.00,8516000000.00,36401000000.00,24072000000.00,15092000000.00,7305000000.00,32849000000.00,22846000000.00,14715000000.00,6539000000.00,29451000000.00,19475000000.00,12650000000.00,6066000000.00,28757000000.00,18821000000.00,12095000000.00,5907000000.00,22877000000.00,15329000000.00,10127000000.00,5256000000.00,18784000000.00,11984000000.00,7548000000.00,3491960356.09,14007209415.12,9968502906.39,6313918987.19,2958585102.14,11473561497.73,7604965050.52,4774123822.44,2243057999.14,10348544160.45,7566309734.33,4799057881.74,2508745685.63,8005191352.65,5571987742.02,3560952881.29,1616279826.50,5262265189.06,2386231256.45,3887743850.24,662772223.42,2876890104.85,0,2077733756.02,1537294273.97,1116826078.88,824967121.44,0.0
16,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,资产减值损失,0,0,0,46404000000.00,27695000000.00,16911000000.00,5934000000.00,35507000000.00,21294000000.00,14253000000.00,5887000000.00,51276000000.00,35979000000.00,25155000000.00,10040000000.00,45260000000.00,27576000000.00,15846000000.00,5569000000.00,25904000000.00,15120000000.00,9056000000.00,2810000000.00,18188000000.00,11910000000.00,8949000000.00,2985000000.00,12382000000.00,8903000000.00,5683000000.00,1654000000.00,2916000000.00,1166000000.00,656000000.00,432940709.29,2342495646.68,1979455538.86,1342302771.58,692263601.97,518460023.38,288972221.69,36333205.17,297098233.96,3416422267.77,1558817512.32,1210214701.15,494821235.25,1678841929.53,1463969040.09,726546524.78,626166513.85,2402417015.48,976566826.38,1580944438.44,0,1182031132.38,0,1107234808.98,0,0,0,0.0
18,其他业务支出,318000000.00,241000000.00,175000000.00,497000000.00,365000000.00,243000000.00,102000000.00,550000000.00,320000000.00,260000000.00,68000000.00,334000000.00,243000000.00,125000000.00,73000000.00,474000000.00,380000000.00,284000000.00,221000000.00,248000000.00,197000000.00,137000000.00,65000000.00,433000000.00,329000000.00,288000000.00,106000000.00,544000000.00,245000000.00,163000000.00,84000000.00,347000000.00,251000000.00,168000000.00,79680153.84,294790006.12,219581364.55,143350290.42,73002120.07,149107991.61,103750414.39,67219735.92,33702182.74,23313388.69,52871600.03,32855377.29,16395013.63,51665534.86,27781769.38,16646408.29,4027486.22,0,0,0,385844427.49,0,0,0,527167669.15,0,1119984.39,0.0
19,三、营业利润,61646000000.00,39833000000.00,22576000000.00,67914000000.00,56993000000.00,38101000000.00,20203000000.00,64813000000.00,54244000000.00,36741000000.00,19815000000.00,63382000000.00,53072000000.00,35613000000.00,20172000000.00,62810000000.00,52124000000.00,35449000000.00,19130000000.00,60190000000.00,49466000000.00,33245000000.00,17521000000.00,54078000000.00,43662000000.00,28641000000.00,14525000000.00,46068000000.00,34974000000.00,22619000000.00,10960000000.00,33532000000.00,24648000000.00,15994000000.00,6783717401.83,23896754728.87,17530424046.81,11203108266.34,5275510075.30,17216777727.83,12275713795.24,7973537640.42,3703255142.58,13970189910.94,11652920102.51,8015617157.78,3857954694.28,10848557786.56,7890362291.02,5084527158.99,2101263390.11,5004362141.02,2259884713.55,3528259682.28,969246893.70,2808145272.02,0,2064613035.11,1524388771.81,486014101.60,409008936.72,0.0
20,加:营业外收入,233000000.00,144000000.00,58000000.00,335000000.00,201000000.00,140000000.00,48000000.00,373000000.00,427000000.00,364000000.00,82000000.00,669000000.00,443000000.00,290000000.00,42000000.00,561000000.00,329000000.00,180000000.00,106000000.00,571000000.00,445000000.00,264000000.00,25000000.00,313000000.00,128000000.00,82000000.00,35000000.00,187000000.00,122000000.00,109000000.00,48000000.00,166000000.00,93000000.00,61000000.00,25838102.14,192970367.52,88483230.96,63311414.49,26829491.27,139116544.44,79909483.86,50785938.42,28258676.04,97519490.22,59789331.65,43341990.59,17720808.66,88582337.52,41374045.14,25948046.54,9274963.59,64676773.72,16054622.17,34693113.16,5103031.12,26600333.10,0,28452400.60,22399099.88,22591147.42,2976366.64,0.0
21,减:营业外支出,56000000.00,31000000.00,16000000.00,172000000.00,123000000.00,100000000.00,19000000.00,433000000.00,39000000.00,25000000.00,15000000.00,126000000.00,84000000.00,64000000.00,15000000.00,127000000.00,81000000.00,47000000.00,28000000.00,163000000.00,131000000.00,80000000.00,28000000.00,130000000.00,81000000.00,65000000.00,7000000.00,62000000.00,31000000.00,18000000.00,5000000.00,34000000.00,18000000.00,8000000.00,4056332.10,84363015.44,29553287.44,19791175.54,3070067.23,126409246.41,101454490.65,57030632.45,2233952.71,30420967.37,22969798.66,17343605.13,2758367.10,26969076.23,11873598.65,5408858.36,2060955.92,22837424.34,10904920.58,18231188.89,1174390.09,31820931.66,0,16974319.13,16033373.97,5234457.16,7765203.79,0.0
22,四、利润总额,61823000000.00,39946000000.00,22618000000.00,68077000000.00,57071000000.00,38141000000.00,20232000000.00,64753000000.00,54632000000.00,37080000000.00,19882000000.00,63925000000.00,53431000000.00,35839000000.00,20199000000.00,63244000000.00,52372000000.00,35582000000.00,19208000000.00,60598000000.00,49780000000.00,33429000000.00,17518000000.00,54261000000.00,43709000000.00,28658000000.00,14553000000.00,46193000000.00,35065000000.00,22710000000.00,11003000000.00,33664000000.00,24723000000.00,16047000000.00,6805499171.87,24005362080.95,17589353990.33,11246628505.29,5299269499.34,17229485025.86,12254168788.45,7967292946.39,3729279865.91,14037288433.79,11689739635.50,8041615543.24,3872917135.84,10910171047.85,7919862737.51,5105066347.17,2108477397.78,5046201490.40,2265034415.14,3544721606.55,973175534.73,2802924673.46,0,2076091116.58,1530754497.72,503370791.86,404220099.57,0.0
23,减:所得税,6456000000.00,3837000000.00,2832000000.00,6832000000.00,6102000000.00,4303000000.00,2512000000.00,7018000000.00,7139000000.00,5241000000.00,2958000000.00,9598000000.00,9180000000.00,6229000000.00,4398000000.00,12594000000.00,10860000000.00,7598000000.00,4308000000.00,13068000000.00,11212000000.00,7739000000.00,4072000000.00,12750000000.00,10384000000.00,6874000000.00,3499000000.00,11266000000.00,8578000000.00,5525000000.00,2681000000.00,8067000000.00,5888000000.00,3795000000.00,1579946390.58,5484779927.56,3993993070.89,2482951527.24,1220371615.08,3947542353.24,2682282650.73,1744097380.62,788120802.28,2652261811.41,2263238764.13,1497643347.65,785127383.14,2324404301.49,1895974339.23,1462364088.75,700158581.94,1247945628.45,519232226.45,1079753627.80,379514869.56,1037334906.75,0,642128281.48,543672034.04,136474159.57,91140293.94,0.0
24,五、净利润,55367000000.00,36109000000.00,19786000000.00,61245000000.00,50969000000.00,33838000000.00,17720000000.00,57735000000.00,47493000000.00,31839000000.00,16924000000.00,54327000000.00,44251000000.00,29610000000.00,15801000000.00,50650000000.00,41512000000.00,27984000000.00,14900000000.00,47530000000.00,38568000000.00,25690000000.00,13446000000.00,41511000000.00,33325000000.00,21784000000.00,11054000000.00,34927000000.00,26487000000.00,17185000000.00,8322000000.00,25597000000.00,18835000000.00,12252000000.00,5225552781.29,18520582153.39,13595360919.44,8763676978.05,4078897884.26,13281942672.62,9571886137.72,6223195565.77,2941159063.63,11385026622.38,9426500871.37,6543972195.59,3087789752.70,8585766746.36,6023888398.28,3642702258.42,1408318815.84,3798255861.95,1745802188.69,2464967978.75,593660665.17,1765589766.71,0,1433962835.10,987082463.68,366896632.29,313079805.63,0.0
25,归属于母公司的净利润,54910000000.00,35879000000.00,19658000000.00,60620000000.00,50601000000.00,33657000000.00,17655000000.00,57200000000.00,47149000000.00,31601000000.00,16824000000.00,53850000000.00,43982000000.00,29441000000.00,15700000000.00,50207000000.00,41221000000.00,27744000000.00,14790000000.00,47138000000.00,38304000000.00,25527000000.00,13363000000.00,41211000000.00,33102000000.00,21638000000.00,10977000000.00,34718000000.00,26341000000.00,17102000000.00,8288000000.00,25505000000.00,18788000000.00,12232000000.00,5221075662.56,18520582153.39,13595360919.44,8763676978.05,4078897884.26,13281942672.62,9571886137.72,6223195565.77,2941159063.63,11385026622.38,9426500871.37,6543972195.59,3087789752.70,8585766746.36,6023888398.28,3642702258.42,1408318815.84,3798255861.95,1745802188.69,2464967978.75,593660665.17,1765589766.71,2222000000.00,1433962835.10,987082463.68,366896632.29,313079805.63,0.0
26,少数股东权益,457000000.00,230000000.00,128000000.00,625000000.00,368000000.00,181000000.00,65000000.00,535000000.00,344000000.00,238000000.00,100000000.00,477000000.00,269000000.00,169000000.00,101000000.00,443000000.00,291000000.00,240000000.00,110000000.00,392000000.00,264000000.00,163000000.00,83000000.00,300000000.00,223000000.00,146000000.00,77000000.00,209000000.00,146000000.00,83000000.00,34000000.00,92000000.00,47000000.00,20000000.00,4477118.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,基本每股收益(元/股),2.570000,1.660000,0.950000,2.850000,2.360000,1.550000,0.850000,2.740000,2.260000,1.510000,0.880000,2.770000,2.250000,1.490000,0.820000,2.630000,2.160000,1.450000,0.780000,2.470000,2.010000,1.340000,0.700000,2.160000,1.740000,1.700000,0.860000,3.220000,2.440000,1.590000,0.770000,2.360000,1.740000,1.130000,0.870000,3.280000,2.450000,1.650000,0.820000,2.660000,1.910000,1.240000,0.590000,2.280000,1.890000,1.310000,0.620000,1.750000,1.230000,0.750000,0.300000,0.950000,0.440000,0.620000,0,0.480000,0,0.480000,0,0,0,0.0
29,稀释每股收益(元/股),2.570000,1.660000,0.950000,2.850000,2.360000,1.550000,0.850000,2.740000,2.260000,1.510000,0.880000,2.770000,2.250000,1.490000,0.820000,2.630000,2.160000,1.450000,0.780000,2.470000,2.010000,1.340000,0.700000,2.160000,1.740000,1.700000,0,3.220000,2.440000,1.590000,0,2.360000,1.740000,1.130000,0.870000,3.280000,2.450000,1.650000,0.820000,2.660000,1.910000,1.240000,0.590000,2.280000,1.890000,1.310000,0.620000,1.750000,1.230000,0.750000,0.300000,0.950000,0.440000,0.620000,0,0.480000,0,0.480000,0,0,0,0.0
30,七、其他综合收益,464000000.00,-906000000.00,1444000000.00,3352000000.00,1900000000.00,-778000000.00,1436000000.00,-2167000000.00,-611000000.00,-484000000.00,-1534000000.00,-4628000000.00,-896000000.00,-1953000000.00,461000000.00,3466000000.00,1215000000.00,334000000.00,324000000.00,6859000000.00,4701000000.00,3919000000.00,1507000000.00,-3785000000.00,-960000000.00,331000000.00,723000000.00,176000000.00,393000000.00,1473000000.00,460000000.00,610000000.00,-1171000000.00,-297000000.00,-117405440.89,-1313927023.53,523411477.89,369176959.39,532151532.11,-456527233.28,-496143677.29,95956487.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,八、综合收益总额,55831000000.00,35203000000.00,21230000000.00,64597000000.00,52869000000.00,33060000000.00,19156000000.00,55568000000.00,46882000000.00,31355000000.00,15390000000.00,49699000000.00,43355000000.00,27657000000.00,16262000000.00,54116000000.00,42727000000.00,28318000000.00,15224000000.00,54389000000.00,43269000000.00,29609000000.00,14953000000.00,37726000000.00,32365000000.00,22115000000.00,11777000000.00,35103000000.00,26880000000.00,18658000000.00,8782000000.00,26207000000.00,17664000000.00,11955000000.00,5108147340.40,17206655129.86,14118772397.33,9132853937.44,4611049416.37,12825415439.34,9075742460.43,6319152052.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,归属于母公司所有者的综合收益总额,55374000000.00,34969000000.00,21098000000.00,64043000000.00,52513000000.00,33283000000.00,19082000000.00,55048000000.00,46542000000.00,31123000000.00,15287000000.00,49250000000.00,43102000000.00,27512000000.00,16182000000.00,53678000000.00,42454000000.00,28053000000.00,15082000000.00,53971000000.00,42985000000.00,29431000000.00,14867000000.00,37432000000.00,32140000000.00,21967000000.00,11699000000.00,34890000000.00,26733000000.00,18568000000.00,8748000000.00,26127000000.00,17621000000.00,11935000000.00,5105460347.99,17206655129.86,14118772397.33,9132853937.44,4611049416.37,12825415439.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,归属于少数股东的综合收益总额,457000000.00,234000000.00,132000000.00,554000000.00,356000000.00,-223000000.00,74000000.00,520000000.00,340000000.00,232000000.00,103000000.00,449000000.00,253000000.00,145000000.00,80000000.00,438000000.00,273000000.00,265000000.00,142000000.00,418000000.00,284000000.00,178000000.00,86000000.00,294000000.00,225000000.00,148000000.00,78000000.00,213000000.00,147000000.00,90000000.00,34000000.00,80000000.00,43000000.00,20000000.00,2686992.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
