9,研发费用,947571305.58,641617214.78,474501014.26,233605085.39,819028649.42,10695669.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,1252080.42,483576.34,4925958.52,596799.07,-1439146.77,2280708.78,1501180.71,611452.15,4697299.01,6091108.99,2166154.66,1239071.73,228666020.11,121845173.81,69679253.68,15801704.96,11814972.67,25738873.76,5171239.21,3209334.77,22116370.54,6055207.31,9610620.25,8313671.23,4511568.59,26272929.34,6530791.22,-6914969.83,11792343.91,6017506.27,-2676581.47,3271067.17,11912312.36,-1080845.96,-555054.23,-1172240.06,-15673799.09,-17868411.80,-12787748.01,58274811.55,18186537.81,600388.79,297495.93,64577.67,-2889560.09,0,0,0,-1065809.76,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,97777.78,5855263.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,44740130.15,28795335.59,20499566.42,2397577.85,63939066.30,64721577.64,44076838.31,17648496.23,58777234.18,40817467.40,25113233.24,11610162.62,35736897.71,27698454.71,10083816.44,2870768.22,-3145235.17,4199430.73,4758008.57,-959765.95,9412240.14,9389867.20,11617527.13,3107813.30,21176604.99,25175079.61,20247893.71,3991955.49,18006601.65,4858471.13,4974537.64,4405524.17,37644228.77,30387329.23,11257386.88,2928386.88,24217905.65,18533771.39,13951881.83,1924182.10,28525610.21,19693541.30,13586063.82,8299970.34,28405299.85,30010518.90,24804888.69,12894899.80,25942758.74,10138213.43,4573637.55,1338668.81,11493047.64,6947741.54,3558519.82,2203027.91,16711529.63,1007440.00,5722960.87,56752.59,0.0
13,其中:对联营企业和合营企业的投资收益,16029650.52,8571084.97,5969452.08,-1423562.50,44107007.02,53655420.34,35504249.96,15453082.21,29324483.36,19328641.28,15189074.81,10495149.70,34556966.98,27140454.71,9525816.44,2870768.22,-3693710.50,3650955.40,4257033.24,-959765.95,9412240.14,9389867.20,11617527.13,3107813.30,21176604.99,25175079.61,20247893.71,3991955.49,10807410.31,3656231.89,3926524.05,4405524.17,30807492.61,30387329.23,11257386.88,2928386.88,11079318.73,18533771.39,13951881.83,1924182.10,25570898.21,19693541.30,13586063.82,8299970.34,28405299.85,30010518.90,24804888.69,12894899.80,25942758.74,10138213.43,4573637.55,1338668.81,11493047.64,6947741.54,3558519.82,2203027.91,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,4872407951.22,3748558142.59,2837539805.63,1289548522.12,8685496742.54,6879956395.65,4289657100.32,1272025083.71,5295813453.34,3223661634.05,1421700701.23,539688512.84,1293117155.69,712145560.46,499656507.86,80045565.25,-1269510844.52,-770298294.43,-318684970.03,-208981207.88,37834185.91,-22844207.81,-51130921.21,-51875018.43,33578100.33,-13075945.73,-41853346.93,29349404.02,-269778329.86,-327058659.94,3458932.79,737141.82,305553857.94,283837922.87,173880233.73,67825749.65,199522217.74,110929073.10,105235218.75,58855465.98,87012686.52,3111250.72,-374019680.32,-203440170.34,32695754.35,744095243.27,702740128.64,254663647.27,742009452.44,458105268.69,315212843.32,152349877.77,530485687.75,417052802.19,255020816.63,45626000.69,175873829.50,144776746.55,635482188.07,1039264361.14,0.0
16,加:营业外收入,56541449.49,44296294.83,42887560.69,809742.63,11606851.95,3993502.58,2344550.71,935767.71,3372539.86,11784738.67,9820109.78,3514740.51,3485259.05,2058489.49,1160071.33,410869.15,2993931.08,2349627.64,6270798.13,435264.89,5636295.67,4076697.12,1060451.81,433286.29,13209235.84,3183373.74,2669922.65,1032215.88,8089673.00,9577729.30,7291514.07,2823997.39,1630349.52,3492880.72,1698177.04,1279398.78,1289724.55,1411697.45,379029.75,5033.33,2159873.44,187533.34,147531.40,3899.50,1409223.34,1370422.37,559853.87,279990.04,1553892.63,174911.00,35464.40,0,1885593.38,5000.00,35220.00,0,1726854.94,48899.69,1567342.18,1238617.61,0.0
17,减：营业外支出,14707936.19,4843310.67,3762494.65,690000.00,584570.01,285000.00,285000.00,285000.00,2440171.90,1099618.38,253677.83,28873.84,60571757.40,1026.56,0,0.00,8137394.95,7274.94,1791.63,0,9115689.70,228866.67,244213.84,154180.16,954029.99,11761796.67,182.00,0,27292.00,392.00,392.00,0.00,14939322.14,156.75,156.75,0,42292999.75,1185.92,0,0,36824367.72,0,0,0,3809209.34,1639351.60,1554587.10,0,9103516.71,0,0,0,16273678.54,493979.51,799296.66,0,4737390.19,319234.71,8247925.75,17581180.30,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,339446.48,53505.93,28701.94,60568206.64,1026.56,0,0,8137394.95,7274.94,1791.63,0,8886123.03,0,0,0,0,0,0,0,0.00,0.00,0,0,14936665.39,0,0,0,42292999.75,0,0,0,36193443.75,0,0,0,1169857.74,0,0,0,9103516.71,0,0,0,15510958.04,0,0,0,0,0,0,0,0.0
19,四、利润总额,4914241464.52,3788011126.75,2876664871.67,1289668264.75,8696519024.48,6883664898.23,4291716651.03,1272675851.42,5296745821.30,3234346754.34,1431267133.18,543174379.51,1236030657.34,714203023.39,500816579.19,80456434.40,-1274654308.39,-767955941.73,-312415963.53,-208545942.99,34354791.88,-18996377.36,-50314683.24,-51595912.30,45833306.18,-21654368.66,-39183606.28,30381619.90,-261715948.86,-317481322.64,10750054.86,3561139.21,292244885.32,287330646.84,175578254.02,69105148.43,158518942.54,112339584.63,105614248.50,58860499.31,52348192.24,3298784.06,-373872148.92,-203436270.84,30295768.35,743826314.04,701745395.41,254943637.31,734459828.36,458280179.69,315248307.72,152349877.77,516097602.59,416563822.68,254256739.97,45626000.69,172863294.25,144506411.53,628801604.50,1022921798.45,0.0
20,减：所得税费用,1228832903.43,955832414.09,699195110.82,325527837.42,2179297852.65,1697911706.66,1053425255.39,306948921.20,1307020491.16,757993232.21,350679935.48,135534452.84,309495954.99,190691181.92,140481455.17,37268887.84,-346017885.99,-119766657.16,-43271170.75,-32909169.33,2402086.44,-47940.85,-7186245.87,-5036123.69,4447704.84,-8226715.66,-8188742.34,5097511.45,-46279501.71,-51346202.64,-4576278.44,181582.41,38986290.69,39651460.37,24158492.90,11301295.00,48575500.71,33142577.71,32849044.48,15808907.20,10077680.20,-873458.34,-90337749.30,-52229299.85,-4545048.52,181032139.04,170708433.31,60986482.18,235079498.34,149821980.51,104114234.35,50722373.25,144873169.53,115660795.03,64600344.18,-5525959.89,24948612.99,15516384.76,184328573.84,329489422.87,0.0
21,五、净利润,3685408561.09,2832178712.66,2177469760.85,964140427.33,6517221171.83,5185753191.57,3238291395.64,965726930.22,3989725330.14,2476353522.13,1080587197.70,407639926.67,926534702.35,523511841.47,360335124.02,43187546.56,-928636422.40,-648189284.57,-269144792.78,-175636773.66,31952705.44,-18948436.51,-43128437.37,-46559788.61,41385601.34,-13427653.00,-30994863.94,25284108.45,-215436447.15,-266135120.00,15326333.30,3379556.80,253258594.63,247679186.47,151419761.12,57803853.43,109943441.83,79197006.92,72765204.02,43051592.11,42270512.04,4172242.40,-283534399.62,-151206970.99,34840816.87,562794175.00,531036962.10,193957155.13,499380330.02,308458199.18,211134073.37,101627504.52,371224433.06,300903027.65,189656395.79,51151960.58,147914681.26,128990026.77,444473030.66,693432375.58,0.0
22,归属于母公司所有者的净利润,3673178443.26,2824892573.44,2172506135.28,961578257.24,6506886224.37,5178934488.90,3233304578.78,965726930.22,3989725330.14,2476353522.13,1080587197.70,407639926.67,926534702.35,523511841.47,360335124.02,43187546.56,-928636422.40,-648189284.57,-269144792.78,-175636773.66,31952705.44,-18948436.51,-43128437.37,-46559788.61,41385601.34,-13427653.00,-30994863.94,25284108.45,-215436447.15,-266135120.00,15326333.30,3379556.80,253258594.63,247679186.47,151419761.12,57803853.43,109943441.83,79197006.92,72765204.02,43051592.11,42270512.04,4172242.40,-283534399.62,-151206970.99,34840816.87,562794175.00,531036962.10,193957155.13,496440168.84,303919390.68,208193912.19,100296369.96,359859756.92,288140592.44,181066508.09,43869014.36,126945618.62,92199179.44,421012799.28,693432375.58,0.0
23,少数股东损益,12230117.83,7286139.22,4963625.57,2562170.09,10334947.46,6818702.67,4986816.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940161.18,4538808.50,2940161.18,1331134.56,11364676.14,12762435.21,8589887.70,7282946.22,20969062.64,36790847.33,23460231.38,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.500000,1.150000,0.886000,0.588000,3.980000,3.170000,1.978000,0.703000,2.900000,1.803000,0.787000,0.297000,0.980000,0.656000,0.544000,0.081000,-1.740000,-1.212000,-0.503000,-0.328000,0.060000,-0.035000,-0.081000,-0.087000,0.080000,-0.025000,-0.058000,0.047000,-0.403000,-0.498000,0.029000,0.006000,0.474000,0.463000,0.283000,0.108000,0.206000,0.148000,0.136000,0.081000,0.079000,0.008000,-0.530000,-0.283000,0.065000,1.053000,0.993000,0.360000,0.940000,0.580000,0.402000,0.200000,0.830000,0.663000,0.417000,0.100000,0,0,0,0,0.0
26,稀释每股收益(元/股),1.500000,1.150000,0.886000,0.588000,3.980000,3.170000,1.978000,0.703000,2.900000,1.803000,0.787000,0.297000,0.980000,0.656000,0.544000,0.081000,-1.740000,-1.212000,-0.503000,-0.328000,0.060000,-0.035000,-0.081000,-0.087000,0.080000,-0.025000,-0.058000,0.047000,-0.403000,-0.498000,0.029000,0.006000,0.474000,0.463000,0.283000,0.108000,0.206000,0.148000,0.136000,0.081000,0.079000,0.008000,-0.530000,-0.283000,0.065000,1.053000,0.993000,0.360000,0.940000,0.580000,0.402000,0.200000,0.830000,0.663000,0.417000,0.100000,0,0,0,0,0.0
27,七、其他综合收益,-10436850.36,-12519537.75,-5379737.41,-2890984.38,-42765257.98,4868192.78,3245461.86,-454356.75,-1817427.00,13172745.81,4939779.68,2653942.75,1575243.06,-3301337.00,-4401782.66,0,-10146819.94,-918649.21,-612432.80,0,-30305206.05,-11371138.48,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,3674971710.73,2819659174.91,2172090023.44,961249442.95,6474455913.85,5190621384.35,3241536857.50,965272573.47,3987907903.14,2489526267.94,1085526977.38,410293869.42,928109945.41,520210504.47,355933341.36,43187546.56,-938783242.34,-649107933.78,-269757225.58,-175636773.66,1647499.39,-30319574.99,-43128437.37,-46559788.61,53898311.57,-13427653.00,-30994863.94,25284108.45,-215436447.15,-266135120.00,15326333.30,3379556.80,253258594.63,247679186.47,151419761.12,57803853.43,109943441.83,79197006.92,72765204.02,43051592.11,42270512.04,4172242.40,-283534399.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,3662741592.90,2812373035.69,2167126397.87,958687272.86,6464120966.39,5183802681.68,3236550040.64,965272573.47,3987907903.14,2489526267.94,1085526977.38,410293869.42,928109945.41,520210504.47,355933341.36,43187546.56,-938783242.34,-649107933.78,-269757225.58,-175636773.66,1647499.39,-30319574.99,-43128437.37,-46559788.61,53898311.57,-13427653.00,-30994863.94,25284108.45,-215436447.15,-266135120.00,15326333.30,3379556.80,253258594.63,247679186.47,151419761.12,57803853.43,109943441.83,79197006.92,72765204.02,43051592.11,42270512.04,4172242.40,-283534399.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,12230117.83,7286139.22,4963625.57,2562170.09,10334947.46,6818702.67,4986816.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
