,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
21,五、净利润,60681219.57,40727454.51,11382983.72,137928758.93,142273285.65,71688821.93,13890101.58,111799397.98,157489715.45,51886680.12,8916087.69,154676257.11,90374410.88,45533731.63,15067202.28,118972789.73,102629855.52,51604687.24,12440413.72,98636868.49,88661475.98,40952717.30,10588900.17,13947777.56,11688921.21,6456419.72,4804873.89,-53526940.16,-31212607.66,-36886451.16,-40231214.64,195042954.31,159111422.83,150836758.26,159882802.76,100004084.58,67800405.46,27256508.75,48357473.26,47995858.88,0.0
22,归属于母公司所有者的净利润,55880608.55,37095305.44,11888459.70,125342472.05,134128665.79,69008692.82,14430907.09,113455312.64,154796126.54,50870014.23,9611347.34,147433897.69,83928282.75,42138161.54,13770891.12,111254565.52,96936515.96,48192367.74,10902413.60,92016774.95,80508399.78,36257653.01,8400451.49,8452947.21,7476095.15,4531298.30,4073055.13,-56039723.85,-31671677.08,-36378046.64,-39820128.97,197263945.56,160732079.91,151827532.18,160427807.74,101467327.77,68911845.55,27814336.50,48721320.22,47995858.88,0.0
23,少数股东损益,4800611.02,3632149.07,-505475.98,12586286.88,8144619.86,2680129.11,-540805.51,-1655914.66,2693588.91,1016665.89,-695259.65,7242359.42,6446128.13,3395570.09,1296311.16,7718224.21,5693339.56,3412319.50,1538000.12,6620093.54,8153076.20,4695064.29,2188448.68,5494830.35,4212826.06,1925121.42,731818.76,2512783.69,459069.42,-508404.52,-411085.67,-2220991.25,-1620657.08,-990773.92,-545004.98,-1463243.19,-1111440.09,-557827.75,-363846.96,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.010000,0.010000,0.003000,0.028000,0.030000,0.020000,0.003000,0.025000,0.030000,0.010000,0.002000,0.040000,0.020000,0.050000,0.020000,0.150000,0.130000,0.070000,0.030000,0.290000,0.260000,0.120000,0.030000,0.030000,0.020000,0.020000,0.010000,-0.190000,-0.110000,-0.120000,-0.200000,1.180000,1.000000,0.270000,1.170000,0.740000,0.900000,0.180000,0.450000,0.590000,0.0
26,稀释每股收益(元/股),0.010000,0.010000,0.003000,0.028000,0.030000,0.020000,0.003000,0.025000,0.030000,0.010000,0.002000,0.040000,0.020000,0.050000,0.020000,0.150000,0.130000,0.070000,0.030000,0.290000,0.260000,0.120000,0.030000,0.030000,0.020000,0.020000,0.010000,-0.190000,-0.110000,-0.120000,-0.200000,1.180000,1.000000,0,1.170000,0,0.900000,0,0,0,0.0
27,七、其他综合收益,6078955.67,3565776.45,103788.07,6098436.23,8318507.87,7729619.43,8361472.26,580321.40,4713504.99,5787999.62,5808738.49,-7300609.44,-621713.89,-8830778.37,1010340.77,-1094901.38,-111020.33,-107203.68,48.83,-3128.28,-2950.16,2063.17,0,705764.78,0,0,0,-17108.16,0,0,0,557.37,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,66760175.24,44293230.96,11486771.79,144027195.16,150591793.52,79418441.36,22251573.84,112379719.38,162203220.44,57674679.74,14724826.18,147375647.67,89752696.99,36702953.26,16077543.05,117877888.35,102518835.19,51497483.56,12440462.55,98633740.21,88658525.82,40954780.47,10588900.17,14653542.34,11688921.21,6456419.72,4804873.89,-53544048.32,-31212607.66,-36886451.16,-40231214.64,195043511.68,159111422.83,0,159882802.76,100004084.58,67800405.46,0,48357473.26,47995858.88,0.0
29,归属于母公司所有者的综合收益总额,61960421.76,40661534.24,11992247.77,131440930.89,142447173.66,76738312.25,22792379.35,114035634.04,159509631.53,56658013.85,15420085.83,140133288.25,83306568.86,33307383.17,14781231.89,110159664.14,96825495.63,48085164.06,10902462.43,92013646.67,80505449.62,36259716.18,8400451.49,9158711.99,7476095.15,4531298.30,4073055.13,-56056832.01,-31671677.08,-36378046.64,-39820128.97,197264363.59,160732079.91,0,160427807.74,101467327.77,68911845.55,0,48721320.22,47995858.88,0.0
30,归属于少数股东的综合收益总额,4799753.48,3631696.72,-505475.98,12586264.27,8144619.86,2680129.11,-540805.51,-1655914.66,2693588.91,1016665.89,-695259.65,7242359.42,6446128.13,3395570.09,1296311.16,7718224.21,5693339.56,3412319.50,1538000.12,6620093.54,8153076.20,4695064.29,2188448.68,5494830.35,4212826.06,1925121.42,731818.76,2512783.69,459069.42,-508404.52,-411085.67,-2220851.91,-1620657.08,0,-545004.98,-1463243.19,-1111440.09,0,-363846.96,0,0.0
