12,投资收益,21174430.57,-8336489.18,-10450676.86,181144.78,-47323199.37,-14723866.85,-12148927.94,3947570.20,6594317.65,11660285.40,8518412.95,3261407.06,13171238.51,13171238.51,8150517.13,4984109.59,334520.55,0.00,0.00,0.00,7581527.12,7713961.59,7713961.59,7659137.33,0.00,0.00,0.00,0,3181616.12,1566068.16,966767.12,0.00,245479.25,6272001.00,6272001.00,0,0,0,0,0,0,0,0,0,121847.09,0,235427.36,0,-777429.02,0,0,0,-201290.97,0,0,0,-431798.33,0,0,0,-1673918.14,120457.09,120000.00,120000.00,2353084.09,1860000.00,862.00,862.00,2252.00,278326.17,0,0.0
13,其中:对联营企业和合营企业的投资收益,18568584.78,-10942334.97,-13056522.65,181144.78,-49929045.16,-17354007.55,-12148927.94,3947570.20,4168275.22,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,272843016.44,-19064195.43,-16328319.56,-18197151.88,252023482.19,562594032.43,332678592.07,320063699.37,565472365.84,233227878.14,238393306.77,238238599.76,395858975.66,146914340.47,139741217.46,97540460.94,243856430.32,112505315.49,95883342.97,40560699.76,347012046.18,340668298.85,189277383.08,29333577.42,184418689.52,117134851.82,100536926.18,40013857.08,205151968.59,163028083.38,86665323.00,30812328.46,277316889.21,302404997.91,248731384.24,37223338.67,227946833.53,155161704.05,110995199.44,71945991.49,146321286.70,104563377.52,31609704.00,12469707.15,87787574.87,-8445243.80,-19920776.06,-2284200.24,-78880987.88,-7515047.92,1121754.35,-580487.32,21167533.69,6295563.24,4753466.52,-264446.43,19314935.33,7425033.78,4060056.81,-5748531.71,15246043.82,8441999.33,4989211.51,-2962671.87,23726919.97,8181071.59,35809468.78,5511212.65,32628584.77,24999218.86,33431653.29,0.0
16,加:营业外收入,91143.68,78732.29,70730.20,10988.29,1733428.99,1725863.21,1667040.16,3972.94,236219.49,1512482.25,810625.89,297212.48,10897241.46,10486028.73,10038286.96,9557612.48,960413.70,622353.98,315177.00,46000.00,9648033.16,9564550.00,9312000.00,17500.00,38526136.12,11778000.00,11770000.00,11770000.00,10527901.56,9292428.60,9282628.60,1000.00,49779286.71,24803542.54,24073579.54,0,38751486.50,9536186.50,9337236.50,0,44101113.88,7991730.00,7965000.00,0,44871241.31,3557136.15,10197849.63,50718.65,212430.92,398858.44,600544.45,129332.79,20275.98,1596254.05,402570.65,1696.58,458834.54,431765.53,476522.45,207421.61,1190852.51,785576.34,495520.14,147717.41,644954.42,51613.54,13566008.90,123613.89,2746865.33,6829431.68,19076713.34,0.0
17,减：营业外支出,679226.00,69521.00,0,0,90281.62,65391.52,45875.67,0.00,151229.54,13000.00,13000.00,13000.00,128264.23,127774.33,16284.29,16178.42,94417.63,0.00,0.00,0.00,323977.00,4479.50,4479.50,4479.50,14.53,14.53,0.00,0.00,0.00,-447107.92,-447107.92,1438389.16,447431.59,302.28,0,0,39442.99,4021.66,0,0,643.37,643.37,0,0,1344363.67,708334.53,383019.42,158146.97,553666.35,383517.57,354448.45,209124.82,2843649.78,610132.81,55837.18,35837.18,2480317.59,464090.87,32440.40,5000.00,2385622.61,1045447.10,170757.07,14021.80,212331.97,173010.10,679107.61,143907.74,202018.96,1221273.33,2167746.86,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0.00,0,0.00,1429.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4479.50,0.00,0,0,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,272254934.12,-19054984.14,-16257589.36,-18186163.59,253666629.56,564254504.12,334299756.56,320067672.31,565557355.79,234727360.39,239190932.66,238522812.24,406627952.89,157272594.87,149763220.13,107081895.00,244722426.39,113127669.47,96198519.97,40606699.76,356336102.34,350228369.35,198584903.58,29346597.92,222944811.11,128912837.29,112306926.18,51783857.08,215679870.15,172767619.90,96395059.52,29374939.30,326648744.33,327208238.17,272804963.78,37223338.67,266658877.04,164693868.89,120332435.94,71945991.49,190421757.21,112554464.15,39574704.00,12469707.15,131314452.51,-5596442.18,-10105945.85,-2391628.56,-79222223.31,-7499707.05,1367850.35,-660279.35,18344159.89,7281684.48,5100199.99,-298587.03,17293452.28,7392708.44,4504138.86,-5546110.10,14051273.72,8182128.57,5313974.58,-2828976.26,24159542.42,8059675.03,48696370.07,5490918.80,35173431.14,30607377.21,50340619.77,0.0
20,减：所得税费用,82393722.63,10577225.46,8917475.07,1357888.82,156642635.68,183629769.07,94739414.30,85253064.21,154697734.12,69424152.04,65479379.89,61888363.54,115995932.00,40811766.03,38190166.48,27971609.07,57846026.38,31005310.98,25400065.12,11266056.67,91174027.03,87671231.61,50773822.71,6733786.87,55686899.34,37051199.85,30477152.64,13880448.03,61011832.77,48033785.47,27271235.00,8434916.01,77983093.09,95057216.29,69690865.60,5956173.13,49863016.29,28141107.95,27250472.82,12494745.86,33226296.89,19759935.75,7546949.06,1991509.85,16777178.02,524183.32,585953.78,225578.68,2253235.38,1645542.39,1066777.89,701221.33,3577172.75,1824538.72,1429694.28,712629.16,2436196.17,1235113.54,675882.22,0,1665311.35,1227319.29,802929.54,0,1995447.33,1208951.25,7154337.42,823637.82,5399921.85,8250000.00,11273901.39,0.0
21,五、净利润,189861211.49,-29632209.60,-25175064.43,-19544052.41,97023993.88,380624735.05,239560342.26,234814608.10,410859621.67,165303208.35,173711552.77,176634448.70,290632020.89,116460828.84,111573053.65,79110285.93,186876400.01,82122358.49,70798454.85,29340643.09,265162075.31,262557137.74,147811080.87,22612811.05,167257911.77,91861637.44,81829773.54,37903409.05,154668037.38,124733834.43,69123824.52,20940023.29,248665651.24,232151021.88,203114098.18,31267165.54,216795860.75,136552760.94,93081963.12,59451245.63,157195460.32,92794528.40,32027754.94,10478197.30,114537274.49,-6120625.50,-10691899.63,-2617207.24,-81475458.69,-9145249.44,301072.46,-1361500.68,14766987.14,5457145.76,3670505.71,-1011216.19,14857256.11,6157594.90,3828256.64,-5546110.10,12385962.37,6954809.28,4511045.04,-2828976.26,22164095.09,6850723.78,41542032.65,4667280.98,29773509.29,22357377.21,39066718.38,0.0
22,归属于母公司所有者的净利润,189761981.51,-30134927.86,-25032989.47,-19649590.76,96102349.92,379477303.24,238842481.19,234814608.10,410859621.67,165303208.35,173711552.77,176634448.70,290632020.89,116460828.84,111573053.65,79110285.93,186876400.01,82122358.49,70798454.85,29340643.09,265162075.31,262557137.74,147811080.87,22612811.05,167257911.77,91861637.44,81829773.54,37903409.05,158933224.95,128999022.02,73389012.11,23109244.21,251941966.29,234147366.74,205014828.89,32133019.30,214163229.08,134869000.88,92903211.06,59499004.55,157894525.96,91911658.09,31133604.52,10348715.62,114665225.42,-6126381.99,-10449529.46,-2650982.24,-80887040.90,-9317358.83,147133.14,-1469570.10,13636328.36,5156937.54,3464449.30,-1102893.17,14846498.95,6154576.94,3829999.24,-5528792.99,12382066.81,6984088.36,4549934.10,-2785238.18,22164095.09,6850723.78,41542032.65,4667280.98,29773509.29,22357377.21,39066718.38,0.0
23,少数股东损益,99229.98,502718.26,-142074.96,105538.35,921643.96,1147431.81,717861.07,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4265187.57,-4265187.59,-4265187.59,-2169220.92,-3276315.05,-1996344.86,-1900730.71,-865853.76,2632631.67,1683760.06,178752.06,-47758.92,-699065.64,882870.31,894150.42,129481.68,-127950.93,0,-242370.17,33775.00,-588417.79,172109.39,153939.32,108069.42,1130658.78,300208.22,206056.41,91676.98,10757.16,3017.96,-1742.60,-17317.11,3895.56,-29279.08,-38889.06,-43738.08,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.171000,-0.030000,-0.020000,-0.020000,0.090000,0.340000,0.220000,0.230000,0.410000,0.160000,0.170000,0.180000,0.290000,0.120000,0.110000,0.080000,0.190000,0.080000,0.070000,0.030000,0.300000,0.300000,0.190000,0.030000,0.240000,0.130000,0.120000,0.050000,0.230000,0.190000,0.110000,0.050000,0.550000,0.510000,0.440000,0.070000,0.460000,0.290000,0.200000,0.130000,0.340000,0.200000,0.070000,0.030000,0.370000,-0.030000,-0.043800,-0.010000,-0.339000,0,0.000600,0,0.056000,0,0.014500,0,0.062000,0,0.021000,0,0.053900,0,0.021000,0,0.100000,0.032000,0.210000,0,0,0,0,0.0
26,稀释每股收益(元/股),0.171000,-0.030000,-0.020000,-0.020000,0.090000,0.340000,0.220000,0.230000,0.410000,0.160000,0.170000,0.180000,0.290000,0.120000,0.110000,0.080000,0.190000,0.080000,0.070000,0.030000,0.300000,0.300000,0.190000,0.030000,0.240000,0.130000,0.120000,0.050000,0.230000,0.190000,0.110000,0.050000,0.550000,0.510000,0.440000,0.070000,0.460000,0.290000,0.200000,0.130000,0.340000,0.200000,0.070000,0.030000,0.370000,-0.030000,-0.043800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,189861211.49,-29632209.60,-25175064.43,-19544052.41,97023993.88,380624735.05,239560342.26,234814608.10,410859621.67,165303208.35,173711552.77,176634448.70,290632020.89,116460828.84,111573053.65,79110285.93,186876400.01,82122358.49,70798454.85,29340643.09,265162075.31,262557137.74,147811080.87,22612811.05,167257911.77,91861637.44,81829773.54,37903409.05,154668037.38,124733834.43,69123824.52,20940023.29,248665651.24,232151021.88,203114098.18,31267165.54,216795860.75,136552760.94,93081963.12,59451245.63,157195460.32,92794528.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,189761981.51,-30134927.86,-25032989.47,-19649590.76,96102349.92,379477303.24,238842481.19,234814608.10,410859621.67,165303208.35,173711552.77,176634448.70,290632020.89,116460828.84,111573053.65,79110285.93,186876400.01,82122358.49,70798454.85,29340643.09,265162075.31,262557137.74,147811080.87,22612811.05,167257911.77,91861637.44,81829773.54,37903409.05,158933224.95,128999022.02,73389012.11,23109244.21,251941966.29,234147366.74,205014828.89,32133019.30,214163229.08,134869000.88,92903211.06,59499004.55,157894525.96,91911658.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,99229.98,502718.26,-142074.96,105538.35,921643.96,1147431.81,717861.07,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4265187.57,-4265187.59,-4265187.59,-2169220.92,-3276315.05,-1996344.86,-1900730.71,-865853.76,2632631.67,1683760.06,178752.06,-47758.92,-699065.64,882870.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
