9,研发费用,16443417.20,11874858.93,7757985.24,4043310.10,15766552.67,12593547.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-1887525.14,754696600.57,8715468.30,1962571.41,2217437.32,195124510.67,11381106.51,9403282.97,3358159.10,19238090.17,1843238.61,-181367.94,-3312119.76,9943351.67,6885201.71,4693177.98,299095.80,5106317.56,4069082.40,3156629.48,-270648.50,63357.91,2708194.04,2021627.69,-2270533.32,5670399.88,2812493.48,2575169.71,-1895113.45,4052980.93,2115040.04,2163256.59,-2430384.27,3672232.47,3901842.00,3194717.19,437907.09,3726917.64,2431515.21,782716.44,-1801212.02,3652426.90,2604015.22,3177856.18,1580415.36,2060279.58,2223737.24,1551388.60,0,2881714.63,2761092.27,4486579.27,0,0,0,0,0,0.0
11,公允价值变动收益,-3715444.95,-4241897.73,-1416587.09,514897.87,-150878292.93,7247640.00,-185960.00,-686460.00,150973060.00,370050.00,0,0,0,0,0,0,-393891.40,-393891.40,5029745.00,2950714.57,-4834263.60,-3570246.11,-6245034.95,-5508280.00,2230740.00,2698695.00,2560805.00,902565.00,-3186135.00,-5487135.00,-8176790.00,-1452680.00,6183550.00,6409260.00,5956670.00,3438595.00,0,1557200.00,1029350.00,122400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,6837358.81,3931094.81,6309413.91,405591.50,143958258.38,-2442813.24,-498061.07,222020.06,779871.08,-9141057.20,9141415.89,3316590.59,25033610.86,8218331.12,163627.93,154627.11,6700842.22,6459425.17,6043607.96,1296593.08,6681461.22,4363397.27,3231319.33,1400066.99,11007176.16,7663915.00,5569330.00,2238300.00,5824720.00,3019800.00,2690950.00,1595800.00,8253960.00,4330760.00,1163390.00,100590.00,3105021.27,0,0,0,0,0,0,0,0,0,0,0,525155.64,260974.47,0,0,-322971.39,109095.83,135704.02,-82633.26,-1315578.20,-1112020.06,-1509059.81,-851223.53,0.0
13,其中:对联营企业和合营企业的投资收益,139580.60,-131455.53,-2267035.15,-1507035.79,-19793596.57,-4682678.96,-3356494.13,-2064609.02,-11553201.59,10854028.10,8504826.85,3036472.79,24603038.29,9566638.62,0,0,14211.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,7095268.38,16871347.27,15338473.80,17299887.03,-671360321.00,60347387.93,46488690.83,13587940.57,118327671.12,91116480.31,67872606.66,25692079.66,87612963.95,73358063.49,35659285.08,15962994.86,92685066.74,59912316.68,28850310.74,3888807.63,-4940039.42,-934230.17,-1783821.80,-4752768.82,13019355.71,10124986.08,5964470.81,2895738.37,39602887.76,29208810.70,11488369.96,4517532.42,44981119.76,39765004.30,21955160.24,10433366.00,54968998.33,42116851.66,21534668.59,6195681.43,73063473.02,49411575.06,29032389.17,7037303.57,57907722.51,45480786.01,34391703.34,11806019.57,87260961.74,64992699.73,38200367.57,14033258.67,68441790.71,52819257.15,35355858.91,12340996.65,54610388.14,38231735.64,62666644.25,55606606.25,0.0
16,加:营业外收入,12355069.06,4558340.88,3936141.30,91654.84,12526432.55,907628.08,753732.38,203305.66,13933210.99,4616015.45,4445288.11,1572293.52,40561792.35,10051159.38,8898622.86,963045.64,8896567.47,4827351.24,3688304.12,2427633.65,23710147.79,19011262.78,10013061.90,6001739.53,13529969.48,6239925.44,3290576.11,1367576.34,9973540.09,7717898.50,5084391.24,2489707.08,11798154.73,7995664.56,6376883.31,2067436.53,26908111.86,9588114.71,7195840.35,3830495.47,14140669.82,11019290.41,8980804.77,7167877.75,20191375.07,8580742.79,5799370.68,4053446.76,18580309.62,10447215.46,7700920.92,3316850.63,14798953.42,12067640.93,5248878.57,2987173.92,441975.94,376296.95,67129425.41,105465.48,0.0
17,减：营业外支出,2436590.80,1841376.47,1627227.73,1202794.41,4394926.53,3338976.10,3066178.78,1983479.98,16423090.23,1023090.66,593822.66,188376.87,2328572.85,1851088.43,1111577.96,549709.24,1285062.91,1140748.24,995154.98,376566.35,3245752.90,2744459.06,692451.70,243431.59,2643842.18,1554272.36,887303.81,241884.25,2435182.06,2673694.08,1430204.51,429754.54,2904233.38,2270630.99,1514988.93,557955.31,6791492.41,2106121.42,1291496.87,624153.51,2911751.11,1881266.55,1312203.92,715059.21,3331417.78,1450907.32,1365599.12,671858.07,3083901.49,2665561.72,1606484.35,871825.46,2591204.87,1391496.47,733988.25,363926.79,1066926.87,838904.12,1101801.03,1261169.91,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,354577.87,228757.41,196925.09,174387.14,157756.83,150509.69,54857.17,136173.18,95040.64,49249.37,27748.46,2376654.56,1874624.91,88410.17,4612.06,77612.11,45063.08,19183.05,16379.03,610917.41,590291.20,174386.51,4969.00,39491.10,-89934.11,-18918.86,-7004.25,271041.89,158759.66,40132.66,13689.04,8623.73,-662813.46,-662813.46,-1195793.46,1799205.67,103956.36,94982.53,-94982.53,22225.18,22225.18,13555.18,0,68484.57,48151.55,48151.55,0,0,0,0,0,0.0
19,四、利润总额,17013746.64,19588311.68,17647387.37,16188747.46,-663228814.98,57916039.91,44176244.43,11807766.25,115837791.88,94709405.10,71724072.11,27075996.31,125846183.45,81558134.44,43446329.98,16376331.26,100296571.30,63598919.68,31543459.88,5939874.93,15524355.47,15332573.55,7536788.40,1005539.12,23905483.01,14810639.16,8367743.11,4021430.46,47141245.79,34253015.12,15142556.69,6577484.96,53875041.11,45490037.87,26817054.62,11942847.22,75085617.78,49598844.95,27439012.07,9402023.39,84292391.73,58549598.92,36700990.02,13490122.11,74767679.80,52610621.48,38825474.90,15187608.26,102757369.87,72774353.47,44294804.14,16478283.84,80649539.26,63495401.61,39870749.23,14964243.78,53985437.21,37769128.47,128694268.63,54450901.82,0.0
20,减：所得税费用,5002767.44,6191660.54,5589842.26,2852913.80,14725776.94,5411353.73,1669212.71,-940604.52,5459524.79,10481904.99,8181771.54,2997910.23,8360209.06,9143267.48,4444167.59,3430137.34,17266419.62,9855146.11,6623073.77,2433707.46,5862979.41,5263781.97,2333036.61,139256.80,7002121.68,1929724.13,1301625.50,1710037.07,11460853.81,7025055.11,4259750.81,2337111.96,9428411.78,9082283.97,5802892.76,3100740.91,13255529.58,8312678.38,5354314.77,1059245.76,13144923.04,8329045.60,5460835.00,2220601.80,6861833.12,3991145.18,2161971.83,887803.46,16787644.51,7899929.79,4375691.97,-487010.02,13109390.19,10234040.58,7697197.41,3109799.48,8990144.22,7477274.15,30756318.27,8249901.13,0.0
21,五、净利润,12010979.20,13396651.14,12057545.11,13335833.66,-677954591.92,52504686.18,42507031.72,12748370.77,110378267.09,84227500.11,63542300.57,24078086.08,117485974.39,72414866.96,39002162.39,12946193.92,83030151.68,53743773.57,24920386.11,3506167.47,9661376.06,10068791.58,5203751.79,866282.32,16903361.33,12880915.03,7066117.61,2311393.39,35680391.98,27227960.01,10882805.88,4240373.00,44446629.33,36407753.90,21014161.86,8842106.31,61830088.20,41286166.57,22084697.30,8342777.63,71147468.69,50220553.32,31240155.02,11269520.31,67905846.68,48619476.30,36663503.07,14299804.80,85969725.36,64874423.68,39919112.17,17538039.25,67540149.07,53261361.03,32173551.82,11854444.30,44995292.99,30291854.32,97937950.36,46201000.69,0.0
22,归属于母公司所有者的净利润,12836290.28,13870185.12,12600668.00,13792715.93,-677465027.92,53455580.83,43016660.14,13214404.05,111812857.44,85465730.58,64078546.96,24338113.46,119496992.02,72193653.66,38484668.04,12253439.73,82373062.11,53326738.41,24816435.52,3443670.77,9287877.39,9655869.91,5672144.01,1158148.07,16798493.86,12356501.40,7057975.32,2477627.70,36609267.85,27728427.21,11398612.05,4557941.94,43612810.65,35550623.58,20791417.44,8656933.52,60160840.62,40133195.79,21545155.49,8436767.04,68833087.73,48301539.69,30367172.10,11063363.87,66857011.33,47415833.99,35738031.70,13818326.16,76991388.14,55541205.83,35356003.76,16092667.78,62982323.53,49998568.79,30090234.19,11423769.24,41441241.40,28192000.18,83534892.98,38996681.62,0.0
23,少数股东损益,-825311.08,-473533.98,-543122.89,-456882.27,-489564.00,-950894.65,-509628.42,-466033.28,-1434590.35,-1238230.47,-536246.39,-260027.38,-2011017.63,221213.30,517494.35,692754.19,657089.57,417035.16,103950.59,62496.70,373498.67,412921.67,-468392.22,-291865.75,104867.47,524413.63,8142.29,-166234.31,-928875.87,-500467.20,-515806.17,-317568.94,833818.68,857130.32,222744.42,185172.79,1669247.58,1152970.78,539541.81,-93989.41,2314380.96,1919013.63,872982.92,206156.44,1048835.35,1203642.31,925471.37,481478.64,8978337.22,9333217.85,4563108.41,1445371.47,4557825.54,3262792.24,2083317.63,430675.06,3554051.59,2099854.14,14403057.38,7204319.07,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.020000,0.025400,0.020000,0.030000,-1.250000,0.100000,0.080000,0.020000,0.200000,0.160000,0.120000,0.050000,0.260000,0.160000,0.080000,0.040000,0.310000,0.210000,0.110000,0.020000,0.040000,0.040000,0.026000,0.010000,0.080000,0.060000,0.032300,0.010000,0.170000,0.127000,0.052000,0.020000,0.199700,0.160000,0.100000,0.040000,0.280000,0.180000,0.100000,0.040000,0.320000,0.220000,0.140000,0.050600,0.310000,0.220000,0.160000,0.063300,0.350000,0.254000,0.160000,0.080000,0.390000,0.350000,0.420000,0.160000,0,0,0,0,0.0
26,稀释每股收益(元/股),0.020000,0.025400,0.020000,0.030000,-1.250000,0.100000,0.080000,0.020000,0.200000,0.160000,0.120000,0.050000,0.260000,0.160000,0.080000,0.040000,0.310000,0.210000,0.110000,0.020000,0.040000,0.040000,0.026000,0.010000,0.080000,0.060000,0.032300,0.010000,0.170000,0.127000,0.052000,0.020000,0.199700,0.160000,0.100000,0.040000,0.280000,0.180000,0.100000,0.040000,0.320000,0.220000,0.140000,0.050600,0.310000,0.220000,0.160000,0.063300,0.350000,0.254000,0.160000,0.080000,0.390000,0.350000,0.420000,0.160000,0,0,0,0,0.0
27,七、其他综合收益,216572.04,10176023.82,78462.69,-677644.28,2044700.03,3383437.63,976709.37,-1461915.68,-5360246.98,-3960658.16,-2204214.64,-412407.39,5123209.67,2538719.45,547875.00,-79597.30,-73723.94,-81506.27,14645.29,13498.86,21369.40,20222.36,26443.34,56704.71,-81985.32,-89273.09,-282257.81,-5810.71,-36396.37,100485.06,-1387.94,-28574.72,-329975.27,-400377.29,-107589.34,7828.30,-207608.89,-21858.15,23727.23,28025.42,79841.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,12227551.24,23572674.96,12136007.80,12658189.38,-675909891.89,55888123.81,43483741.09,11286455.09,105018020.11,80266841.95,61338085.93,23665678.69,122609184.06,74953586.41,39550037.39,12866596.62,82956427.74,53662267.30,24935031.40,3519666.33,9682745.46,10089013.94,5230195.13,922987.03,16821376.01,12791641.94,6783859.80,2305582.68,35643995.61,27328445.07,10881417.94,4211798.28,44116654.06,36007376.61,20906572.52,8849934.61,61622479.31,41264308.42,22108424.53,8370803.05,71227309.75,50220553.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,13046500.45,24038482.55,12699021.03,13008362.43,-675306096.58,56946081.93,44145150.51,11987926.18,107004580.40,81931262.51,62158204.99,23914502.77,124575870.60,74632555.48,38955223.12,12209235.61,82279818.48,53239742.80,24827412.77,3450271.64,9301551.81,9663536.69,5683747.46,1199810.02,16764213.13,12317702.42,6868297.72,2476721.77,36582605.05,27811300.94,11406614.45,4537033.33,43282835.38,35212856.73,20710419.00,8666087.37,60003053.70,40117840.87,21561998.61,8457737.60,68892699.62,48301539.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-818949.21,-465807.59,-563013.23,-350173.05,-603795.31,-1057958.12,-661409.42,-701471.09,-1986560.29,-1664420.56,-820119.06,-248824.08,-1966686.54,321030.93,594814.27,657361.01,676609.26,422524.50,107618.63,69394.69,381193.65,425477.25,-453552.33,-276822.99,57162.88,473939.52,-84437.92,-171139.09,-938609.44,-482855.87,-525196.51,-325235.05,833818.68,794519.88,196153.52,183847.24,1619425.61,1146467.55,546425.92,-86934.55,2334610.13,1919013.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
