15,三、营业利润,9178331000.00,9241105000.00,4382127000.00,3980088000.00,9826497000.00,9593409000.00,4981351000.00,4017148000.00,11626307000.00,12304150000.00,5034227000.00,2372211000.00,9180767000.00,9634357000.00,4489147000.00,3570510000.00,8339797000.00,7952362000.00,4925478000.00,2282548000.00,3917295000.00,3400436000.00,-315778000.00,-74379000.00,3959298000.00,5256996000.00,1235812000.00,213177000.00,5694884000.00,5606311000.00,1121637000.00,189365000.00,9150184000.00,10727582000.00,5321369000.00,2247512000.00,14264323000.00,12192238000.00,5365747000.00,2540486000.00,4213219000.00,3053565000.00,1785754000.00,255530000.00,-11071169000.00,-924416000.00,1414415000.00,1100780000.00,4992951000.00,4527236000.00,1695517000.00,514000000.00,4881575566.00,4485142584.00,148774437.00,2513611468.00,261577014.00,3235479290.00,133437452.00,889934754.00,0.0
16,加:营业外收入,236623000.00,181899000.00,147757000.00,114880000.00,257917000.00,59023000.00,33247000.00,13358000.00,144610000.00,250397000.00,136378000.00,53977000.00,1154781000.00,906746000.00,565014000.00,114855000.00,1159756000.00,746055000.00,624252000.00,143071000.00,1265359000.00,963743000.00,877639000.00,223708000.00,880463000.00,462760000.00,316943000.00,154491000.00,1447782000.00,701467000.00,471123000.00,246073000.00,1198749000.00,536629000.00,255555000.00,101394000.00,847901000.00,305780000.00,213311000.00,72464000.00,1168519000.00,1003745000.00,952844000.00,685704000.00,363999000.00,222202000.00,146399000.00,39473000.00,333608000.00,163775000.00,76328000.00,1000000.00,74214478.00,78035697.00,25024682.00,146121832.00,21695860.00,117864650.00,61652216.00,191723880.00,0.0
17,减：营业外支出,310315000.00,85943000.00,31084000.00,9730000.00,126509000.00,79467000.00,18731000.00,6219000.00,290030000.00,35293000.00,15848000.00,6366000.00,116172000.00,62025000.00,29235000.00,7590000.00,456308000.00,135262000.00,64614000.00,19713000.00,164568000.00,88983000.00,50057000.00,7613000.00,256373000.00,59046000.00,40673000.00,16216000.00,105129000.00,103591000.00,89475000.00,6964000.00,227414000.00,60645000.00,50042000.00,29933000.00,87162000.00,28491000.00,19801000.00,5349000.00,67057000.00,11934000.00,8423000.00,1999000.00,145016000.00,142124000.00,135108000.00,48079000.00,123424000.00,103452000.00,71842000.00,15000000.00,90381686.00,62957269.00,35597506.00,101161523.00,33156276.00,130341054.00,35111953.00,32468066.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,9955000.00,0,2002000.00,0,5976000.00,0,1635000.00,78978000.00,33739000.00,6892000.00,1664000.00,172920000.00,67429000.00,41180000.00,312000.00,129823000.00,70630000.00,37969000.00,480000.00,206209000.00,26946000.00,21027000.00,1859000.00,26788000.00,13992000.00,11382000.00,107000.00,61470000.00,4955000.00,4955000.00,689000.00,45801000.00,10793000.00,10056000.00,2085000.00,55545000.00,5618000.00,4248000.00,0,14549000.00,20643000.00,18960000.00,0,45212000.00,44572000.00,44248000.00,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,9104639000.00,9337061000.00,4498800000.00,4085238000.00,9957905000.00,9572965000.00,4995867000.00,4024287000.00,11480887000.00,12519254000.00,5154757000.00,2419822000.00,10219376000.00,10479078000.00,5024926000.00,3677775000.00,9043245000.00,8563155000.00,5485116000.00,2405906000.00,5018086000.00,4275196000.00,511804000.00,141716000.00,4583388000.00,5660710000.00,1512082000.00,351452000.00,7037537000.00,6204187000.00,1503285000.00,428474000.00,10121519000.00,11203566000.00,5526882000.00,2318973000.00,15025062000.00,12469527000.00,5559257000.00,2607601000.00,5314681000.00,4045376000.00,2730175000.00,939235000.00,-10852186000.00,-844338000.00,1425706000.00,1092174000.00,5203135000.00,4587559000.00,1700003000.00,500000000.00,4865408358.00,4500221012.00,138201613.00,2558571777.00,250116598.00,3223002886.00,159977715.00,1049190568.00,0.0
20,减：所得税费用,1852593000.00,1734258000.00,1003208000.00,848053000.00,1757368000.00,1947312000.00,1099007000.00,846567000.00,2843447000.00,2927601000.00,1248284000.00,610832000.00,2455839000.00,2391003000.00,1241225000.00,795430000.00,1823097000.00,1882844000.00,1198653000.00,510806000.00,768160000.00,893895000.00,90266000.00,48987000.00,913456000.00,1268780000.00,386583000.00,99187000.00,1603099000.00,1493675000.00,304760000.00,168100000.00,2223910000.00,2672207000.00,1174769000.00,500623000.00,2570304000.00,2215254000.00,778086000.00,435346000.00,336413000.00,315544000.00,-134500000.00,58992000.00,-1591898000.00,-65098000.00,216949000.00,84181000.00,1429284000.00,1177619000.00,476942000.00,97000000.00,689625300.00,258830117.00,46013722.00,642353985.00,119696106.00,381069423.00,20065489.00,24055101.00,0.0
21,五、净利润,7252046000.00,7602803000.00,3495592000.00,3237185000.00,8200537000.00,7625653000.00,3896860000.00,3177720000.00,8637440000.00,9591653000.00,3906473000.00,1808990000.00,7763537000.00,8088075000.00,3783701000.00,2882345000.00,7220148000.00,6680311000.00,4286463000.00,1895100000.00,4249926000.00,3381301000.00,421538000.00,92729000.00,3669932000.00,4391930000.00,1125499000.00,252265000.00,5434438000.00,4710512000.00,1198525000.00,260374000.00,7897609000.00,8531359000.00,4352113000.00,1818350000.00,12454758000.00,10254273000.00,4781171000.00,2172255000.00,4978268000.00,3729832000.00,2864675000.00,880243000.00,-9260288000.00,-779240000.00,1208757000.00,1007993000.00,3773851000.00,3409940000.00,1223061000.00,403000000.00,4175783058.00,4241390895.00,92187891.00,1916217792.00,130420492.00,2841933463.00,139912226.00,1025135467.00,0.0
22,归属于母公司所有者的净利润,6408576000.00,6762090000.00,3139457000.00,2722816000.00,7336327000.00,6937408000.00,3468519000.00,2628202000.00,7240312000.00,8278508000.00,3326420000.00,1466400000.00,6814015000.00,7226708000.00,3457621000.00,2435293000.00,6774008000.00,6280498000.00,3937614000.00,1675244000.00,3782388000.00,3157021000.00,474381000.00,92708000.00,3318613000.00,4061019000.00,1118892000.00,248592000.00,4948044000.00,4236003000.00,1061885000.00,239071000.00,7476855000.00,7862838000.00,4063214000.00,1671318000.00,12208049000.00,9860799000.00,4694021000.00,2171707000.00,5029451000.00,3810947000.00,2925649000.00,981214000.00,-9149080000.00,-657253000.00,1282317000.00,1044014000.00,3881348000.00,3487714000.00,1300297000.00,423000000.00,3191381004.00,3344655466.00,45103714.00,1709286955.00,33416368.00,2560940617.00,215429423.00,827805709.00,0.0
23,少数股东损益,843470000.00,840713000.00,356135000.00,514369000.00,864210000.00,688245000.00,428341000.00,549518000.00,1397128000.00,1313145000.00,580053000.00,342590000.00,949522000.00,861367000.00,326080000.00,447052000.00,446140000.00,399813000.00,348849000.00,219856000.00,467538000.00,224280000.00,-52843000.00,21000.00,351319000.00,330911000.00,6607000.00,3673000.00,486394000.00,474509000.00,136640000.00,21303000.00,420754000.00,668521000.00,288899000.00,147032000.00,246709000.00,393474000.00,87150000.00,548000.00,-51183000.00,-81115000.00,-60974000.00,-100971000.00,-111208000.00,-121987000.00,-73560000.00,-36021000.00,-107497000.00,-77774000.00,-77236000.00,-20000000.00,984402054.00,896735429.00,47084177.00,206930837.00,97004124.00,280992846.00,-75517197.00,197329758.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.470000,0.490000,0.230000,0.200000,0.530000,0.510000,0.250000,0.190000,0.540000,0.620000,0.250000,0.110000,0.550000,0.590000,0.280000,0.200000,0.550000,0.510000,0.320000,0.140000,0.310000,0.260000,0.040000,0.010000,0.270000,0.330000,0.090000,0.020000,0.410000,0.350000,0.090000,0.020000,0.610000,0.650000,0.330000,0.140000,1.050000,0.850000,0.410000,0.190000,0.420000,0.320000,0.250000,0.080000,-0.770000,-0.055000,0.110000,0.090000,0.326700,0.287000,0.110000,0.030000,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.470000,0,0,0,0.530000,0,0,0,0.540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270000,0,0.090000,0,0.410000,0,0,0,0,0,0,0,1.050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030000,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,969071000.00,943205000.00,361657000.00,-472019000.00,914993000.00,2066810000.00,1094211000.00,-903232000.00,369705000.00,-1180120000.00,-707227000.00,-157907000.00,3698313000.00,1480351000.00,1320031000.00,-115201000.00,-598354000.00,1498998000.00,706729000.00,57604000.00,-2987767000.00,-153070000.00,-231192000.00,178388000.00,427880000.00,47459000.00,140203000.00,-79145000.00,422270000.00,116539000.00,57094000.00,-1531000.00,-889223000.00,-564830000.00,-219808000.00,-149391000.00,-589481000.00,-353375000.00,-142466000.00,-13945000.00,316836000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,8221117000.00,8546008000.00,3857249000.00,2765166000.00,9115530000.00,9692463000.00,4991071000.00,2274488000.00,9007145000.00,8411533000.00,3199246000.00,1651083000.00,11461850000.00,9568426000.00,5103732000.00,2767144000.00,6621794000.00,8179309000.00,4993192000.00,1952704000.00,1262159000.00,3228231000.00,190346000.00,271117000.00,4097812000.00,4439389000.00,1265702000.00,173120000.00,5856708000.00,4827051000.00,1255619000.00,258843000.00,7008386000.00,7966529000.00,4132305000.00,1668959000.00,11865277000.00,9900898000.00,4638705000.00,2158310000.00,5295104000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,7358821000.00,7702061000.00,3515994000.00,2259835000.00,8264786000.00,8979909000.00,4561965000.00,1759384000.00,7609167000.00,7104750000.00,2602461000.00,1310870000.00,10458478000.00,8683632000.00,4765550000.00,2320534000.00,6125901000.00,7757814000.00,4626691000.00,1730478000.00,780059000.00,2959463000.00,238576000.00,266993000.00,3762389000.00,4118278000.00,1266482000.00,171116000.00,5369619000.00,4350224000.00,1116364000.00,237562000.00,6597673000.00,7300418000.00,3844546000.00,1522405000.00,11620294000.00,9507401000.00,4551518000.00,2157762000.00,5346253000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,862296000.00,843947000.00,341255000.00,505331000.00,850744000.00,712554000.00,429106000.00,515104000.00,1397978000.00,1306783000.00,596785000.00,340213000.00,1003372000.00,884794000.00,338182000.00,446610000.00,495893000.00,421495000.00,366501000.00,222226000.00,482100000.00,268768000.00,-48230000.00,4124000.00,335423000.00,321111000.00,-780000.00,2004000.00,487089000.00,476827000.00,139255000.00,21281000.00,410713000.00,666111000.00,287759000.00,146554000.00,244983000.00,393497000.00,87187000.00,548000.00,-51149000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
