9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,109383.42,-68307.69,66270.92,-189814.90,-198650.51,934000.05,-29296.44,90444.83,83637.86,-3041516.65,539696.78,80544.96,192662.79,11429902.30,389353.96,-158527.42,-113652.52,2518839.37,-313280.69,-218682.64,-356264.93,-5849260.45,1896274.11,1896274.11,0,30674294.64,5137771.61,4231584.58,-136949.96,24744095.95,9937767.05,5369727.31,-975831.29,259493169.17,137845988.57,137845988.57,0,413999960.71,39952394.87,31411646.33,0,14845319.69,8201299.36,7915732.39,1600000.00,5919587.91,4653373.55,7045432.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-405621.03,0,187585.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,279330.89,407522.67,489278.70,-51198.10,-406916.08,-8001.33,47417.05,0,22155983.42,0.00,0,0,0,0,0,0,11469545.00,463494.24,463494.24,0,387344.70,387344.70,387344.70,0,165390.54,165390.54,165390.54,0,76703505.35,104057862.72,0,0,143930960.83,0,0,0,0,0,0,0,-217628.46,-217628.46,-217628.46,-217628.46,-4051541.76,-1809675.46,-1394155.71,-1068343.76,-554587.81,-108076.55,1950183.93,-1599317.86,1995000.00,1995000.00,2148051.87,3353380.06,10941825.61,1670710.44,-995881.72,-442771.20,15984783.16,-3064000.00,-1530000.00,-600000.00,-1796238.01,-901630.94,-401630.94,4740.40,5949779.47,65698.00,-15062.70,20000.00,-8877770.30,-343759.82,1519817.95,-398250.72,-2811702.12,2632150.60,3185930.99,1538128.25,2789368.53,690018.28,14834944.24,2434501.46,6499700.21,8721476.44,6773000.00,9492982.56,15739365.71,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-367315.70,0,-157367.95,0,-517246.52,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-217628.46,-217628.46,-217628.46,-217628.46,-4051541.76,-1809675.46,-1394155.71,-1068343.76,-6427312.25,-5902735.54,-3922540.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,40159919.28,28914806.94,13752718.86,2951838.10,27544956.18,29801188.81,15188442.05,5633380.19,32527973.39,-289842.00,-5239873.28,-8479236.48,-24000597.99,-22766735.90,-16393446.98,-9170442.06,-38056662.80,-29072850.75,-16084972.54,-10783955.98,-28652327.94,-12289187.18,-3442831.39,-3612525.01,-6251111.81,-6373094.92,-4801615.89,-3407330.80,-114658036.83,-25368586.17,-82478212.35,-31650856.75,-185277813.10,-184057094.91,-102369568.65,-47929931.44,-493173209.88,-280816885.09,-213531672.78,-25672652.46,-500619307.17,-88464147.23,-47479868.65,3698652.30,67496672.14,45438163.26,27026274.70,7593544.41,28245135.43,16895996.83,10467713.67,2573813.47,32422435.00,11267016.12,7625880.63,1049255.41,14052939.74,9429651.85,5526840.29,2122121.73,16741893.79,7110743.02,5972909.38,2002251.36,26168994.23,7558007.42,5896452.22,1812355.99,24096794.75,18338204.47,15603171.43,3016375.28,-74160274.10,4341418.03,13688633.58,11386627.00,18149908.45,19881647.53,18820399.79,11086613.25,24733974.40,14032501.50,54724552.83,26934232.02,31793484.71,26573987.65,162152000.00,103024558.14,179258222.62,103210400.00,69587700.00,23139300.00,21031100.00,0.0
16,加:营业外收入,91841.65,128493.81,78720.00,0,4817679.32,1779029.32,1750556.62,0,2583666.22,1646.22,1166.22,1166.22,22655.12,19000.00,15000.00,0,39997415.57,24901668.31,16920576.92,0,6984889.30,6954642.83,6954638.20,4847274.93,11714200.79,4779739.36,2241526.37,2241526.32,585905693.96,18006621.22,33500.02,0,213842657.42,532047.09,65171.15,5502.72,5954856.54,3212170.26,3100846.12,2087529.64,6534661.06,4462309.76,3416316.26,301905.00,4347193.49,1989418.88,714652.80,100000.00,7559292.48,2755611.26,2664697.84,0,1630464.69,651304.64,537918.99,0,1223020.71,568204.31,539243.76,9416.48,155799.05,191147.73,107017.59,172271.49,2864666.74,2919049.80,782020.45,616953.37,4616729.08,938060.53,120416.04,610.00,706569.22,80639.83,888184.89,2425887.83,396802.48,101123.41,924685.06,571214.05,4537765.65,0,285358.92,0,460985.01,0,0,1224687.55,7042068.05,0,0,0,0,0.0
17,减：营业外支出,434641.84,217028.57,3434.31,10.20,565095.96,553183.87,534669.26,639.17,6274610.58,270902.86,270902.86,902.86,4899089.87,1190789.96,1188642.90,87546.18,47889.01,15883.33,15883.33,15883.33,16166479.38,10959321.45,16476.54,0.00,663672.93,599303.81,573839.54,0.00,55353751.56,234449.21,118447.70,0,31931531.61,49593298.28,133771.29,57720.14,129134023.77,169338971.72,168835669.95,102743.82,26968004.89,4974085.98,1799843.05,447983.25,1201989.87,465503.36,307724.21,116324.16,699811.79,416165.57,74978.14,39210.74,6296647.24,159994.02,74125.49,35294.00,1779364.30,1528161.60,1273140.95,564737.65,583162.59,243827.25,113121.33,93502.27,2354225.46,1758110.51,1184748.17,221759.06,8136355.66,2117171.41,1821358.11,64846.94,13345064.63,3516104.24,7634706.93,281899.46,2988208.83,471720.22,1091357.07,577587.26,1593000.51,0,2062026.95,0,1267405.17,0,0,971130.56,3803225.79,0,0,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0.00,0,0,949226.66,949226.66,948224.94,0,35456.13,12038.53,0,0,5228156.32,-66364.29,-70929.20,0.00,-1255438.05,-1289432.17,-1169550.64,-1241526.32,0,0,0,0,59842.92,0,0,0,64746.57,0,0,0,0,548069.68,548069.68,548069.68,548069.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,39817119.09,28826272.18,13828004.55,2951827.90,31797539.54,31027034.26,16404329.41,5632741.02,28837029.03,-559098.64,-5509609.92,-8478973.12,-28877032.74,-23938525.86,-17567089.88,-9257988.24,1892863.76,-4187065.77,819721.05,-10799839.31,-37833918.02,-16293865.80,3495330.27,1234749.92,4799416.05,-2192659.37,-3133929.06,-1165804.48,415893905.57,-7596414.16,-82563160.03,-31650856.75,-3366687.29,-233118346.10,-102438168.79,-47982148.86,-616352377.11,-446943686.55,-379266496.61,-23687866.64,-521052651.00,-88975923.45,-45863395.44,3552574.05,70641875.76,46962078.78,27433203.29,7577220.25,35104616.12,19235442.52,13057433.37,2534602.73,27756252.45,11758326.74,8089674.13,1013961.41,13496596.15,8469694.56,4792943.10,1566800.56,16314530.25,7058063.50,5966805.64,2081020.58,26679435.51,8718946.71,5493724.50,2207550.30,20577168.17,17159093.59,13902229.36,2952138.34,-86798769.51,905953.62,6942111.54,13530615.37,15558502.10,19511050.72,18653727.78,11080240.04,27678739.54,14032501.50,52947884.80,26934232.02,30987064.55,26573987.65,162152000.00,103278115.13,182497064.88,103210400.00,69587700.00,23139300.00,21031100.00,0.0
20,减：所得税费用,610901.74,0.00,0,0,344876.66,140224.69,50714.45,0,3993.88,23302.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,296575.80,0,0,14233251.74,9136292.68,-690350.84,-17995.15,-10036210.24,-1288350.21,-1311206.50,1906483.29,34209546.57,7528116.29,5993901.43,3179444.38,18526868.31,10153091.88,5152813.90,2155186.82,9374789.41,4222828.88,3823522.51,727756.66,4782414.03,0,0,0,0,1860000.00,1760000.00,990000.00,2821142.69,136559.67,52930.52,0,7321377.56,374007.59,269511.39,114466.79,8714271.88,2287319.54,2619955.38,1170715.16,-467872.79,691355.97,4880140.87,3803008.49,6442139.61,2906586.59,5358478.47,1664964.53,8628127.58,2005858.23,5214153.95,2962162.76,5128203.97,2851862.23,18057000.00,14651244.21,24772435.31,0,0,0,0,0.0
21,五、净利润,39206217.35,28826272.18,13828004.55,2951827.90,31452662.88,30886809.57,16353614.96,5632741.02,28833035.15,-582400.84,-5509609.92,-8478973.12,-28877032.74,-23938525.86,-17567089.88,-9257988.24,1892863.76,-4187065.77,819721.05,-10799839.31,-37833918.02,-16293865.80,3495330.27,1234749.92,4799416.05,-2192659.37,-3133929.06,-1165804.48,415893905.57,-7892989.96,-82563160.03,-31650856.75,-17599939.03,-242254638.78,-101747817.95,-47964153.71,-606316166.87,-445655336.34,-377955290.11,-25594349.93,-555262197.57,-96504039.74,-51857296.87,373129.67,52115007.45,36808986.90,22280389.39,5422033.43,25729826.71,15012613.64,9233910.86,1806846.07,22973838.42,11758326.74,8089674.13,1013961.41,13496596.15,6609694.56,3032943.10,576800.56,13493387.56,6921503.83,5913875.12,2081020.58,19358057.95,8344939.12,5224213.11,2093083.51,11862896.29,14871774.05,11282273.98,1781423.18,-86330896.72,214597.65,2061970.67,9727606.88,9116362.49,16604464.13,13295249.31,9415275.51,24505157.42,12026643.27,47733730.85,23972069.26,25858860.58,23722125.42,144095000.00,88626870.92,157724629.57,89484600.00,58922600.00,15040600.00,13670200.00,0.0
22,归属于母公司所有者的净利润,39302096.56,28913694.75,13930153.40,3031304.05,31683635.89,31036777.19,16468492.87,5697535.81,28940758.69,-577432.10,-5510301.95,-8476344.18,-28246785.22,-23275716.03,-16903005.73,-8597088.35,4195772.77,-2316675.80,1967121.63,-10229989.73,-37016802.96,-16142615.61,3587559.39,1239049.69,4799416.05,-2192659.37,-3133929.06,-1165804.48,453980439.16,27317594.75,-52179164.85,-18210828.85,34837020.18,-206929722.48,-86619198.35,-38917341.33,-587343990.94,-431174224.57,-374996636.08,-28392505.82,-575679446.57,-109926306.92,-62297900.65,-4296232.58,22657144.59,20053830.18,12797409.89,2455207.36,25705318.68,15008504.93,9229802.15,1800416.20,23336926.97,11759461.81,8089654.06,1033062.65,13529169.06,6614619.25,3036389.90,655377.22,13892222.48,6882687.78,5898830.02,2069388.20,19162522.74,8204866.77,5113843.01,2026783.66,18165102.73,15070773.24,10287972.83,1992717.20,-83855738.09,1728943.02,5507275.89,9721259.65,8979489.41,16470657.34,13263519.76,9406179.22,24491742.59,12172952.28,48974893.83,24276341.48,27383150.77,23721728.93,142773000.00,87301379.77,156116499.12,89484600.00,58922600.00,15040600.00,13670200.00,0.0
23,少数股东损益,-95879.21,-87422.57,-102148.85,-79476.15,-230973.01,-149967.62,-114877.91,-64794.79,-107723.54,-4968.74,692.03,-2628.94,-630247.52,-662809.83,-664084.15,-660899.89,-2302909.01,-1870389.97,-1147400.58,-569849.58,-817115.06,-151250.19,-92229.12,-4299.77,0,0,0,0,-38086533.59,-35210584.71,-30383995.18,-13440027.90,-52436959.21,-35324916.30,-15128619.60,-9046812.38,-18972175.93,-14481111.77,-2958654.03,2798155.89,20417249.00,13422267.18,10440603.78,4669362.25,29457862.86,16755156.72,9482979.50,2966826.07,24508.03,4108.71,4108.71,6429.87,-363088.55,-1135.07,20.07,-19101.24,-32572.91,-4924.69,-3446.80,-78576.66,-398834.92,38816.05,15045.10,11632.38,195535.21,140072.35,110370.10,66299.85,-6302206.44,-198999.19,994301.15,-211294.02,-2475158.63,-1514345.37,-3445305.22,6347.23,136873.08,133806.79,31729.55,9096.29,13414.83,-146309.01,-1241162.98,-304272.22,-1524290.19,396.49,1322000.00,1325491.15,1608130.45,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.112600,0.082800,0.039900,0.008700,0.090800,0.088900,0.047200,0.016300,0.082900,-0.001700,-0.015800,-0.024300,-0.080900,-0.066700,-0.048400,-0.024600,0.012023,-0.006600,0.005600,-0.029300,-0.106100,-0.046300,0.010300,0.003600,0.013800,-0.006300,-0.009000,-0.003300,1.300800,0.078300,-0.149500,-0.052200,0.099800,-0.592900,-0.248200,-0.111500,-1.683000,-1.235500,-1.074500,-0.081400,-1.649600,-0.315000,-0.178500,-0.012300,0.064900,0.057500,0.036700,0.007000,0.073700,0.064500,0.039700,0.007700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.112600,0.082800,0.039900,0.008700,0.090800,0.088900,0.047200,0.016300,0.082900,-0.001700,-0.015800,-0.024300,-0.080900,-0.066700,-0.048400,-0.024600,0.012023,-0.006600,0.005600,-0.029300,-0.106100,-0.046300,0.010300,0.003600,0.013800,-0.006300,-0.009000,-0.003300,1.300800,0.078300,-0.149500,-0.052200,0.099800,-0.592900,-0.248200,-0.111500,-1.683000,-1.235500,-1.074500,-0.081400,-1.649600,-0.315000,-0.142000,-0.012300,0.064900,0.057500,0.036700,0.007000,0.073700,0.064500,0.039700,0.007700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,6001702.96,0,0,0,158.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4631749.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,45207920.31,28826272.18,13828004.55,2951827.90,31452821.12,30886809.57,16353614.96,5632741.02,28833035.15,-582400.84,-5509609.92,-8478973.12,-28877032.74,-23938525.86,-17567089.88,0,1892863.76,-4187065.77,819721.05,-10799839.31,-37833918.02,-16293865.80,3495330.27,1234749.92,4799416.05,-2192659.37,-3133929.06,-1165804.48,415893905.57,-7892989.96,-82563160.03,-31650856.75,-17599939.03,-242254638.78,-101747817.95,-47964153.71,-606316166.87,-445655336.34,-377955290.11,-25594349.93,-555262197.57,0,0,0,47483257.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,45303799.52,28913694.75,13930153.40,3031304.05,31683794.13,31036777.19,16468492.87,5697535.81,28940758.69,-577432.10,-5510301.95,-8476344.18,-28246785.22,-23275716.03,-16903005.73,0,4195772.77,-2316675.80,1967121.63,-10229989.73,-37016802.96,-16142615.61,3587559.39,1239049.69,4799416.05,-2192659.37,-3133929.06,-1165804.48,453980439.16,27317594.75,-52179164.85,-18210828.85,34837020.18,-206929722.48,-86619198.35,-38917341.33,-587343990.94,-431174224.57,-374996636.08,-28392505.82,-575679446.57,0,0,0,19528412.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-95879.21,-87422.57,-102148.85,-79476.15,-230973.01,-149967.62,-114877.91,-64794.79,-107723.54,-4968.74,692.03,-2628.94,-630247.52,-662809.83,-664084.15,0,-2302909.01,-1870389.97,-1147400.58,-569849.58,-817115.06,-151250.19,-92229.12,-4299.77,0,0,0,0,-38086533.59,-35210584.71,-30383995.18,-13440027.90,-52436959.21,-35324916.30,-15128619.60,-9046812.38,-18972175.93,-14481111.77,-2958654.03,2798155.89,20417249.00,0,0,0,27954844.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
