9,研发费用,50883968.10,33762289.97,14228694.48,53861967.62,37498610.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-4454545.31,16806838.60,16997465.43,3678391.56,-814728.45,937783.73,767759.68,1970891.03,-571509.66,7414529.45,2120933.03,1507725.50,837271.76,13646534.81,10136095.19,8018988.77,3698513.15,26577785.34,21722184.58,4553907.27,325032.15,8992572.63,2542122.75,2345467.76,357659.38,3853292.95,2967734.11,1666076.11,0,772533.61,2336326.55,1493514.94,-1989019.99,4820055.26,1978905.91,3255025.99,-1739621.64,1749278.69,3773490.39,94463.41,0,3281252.38,3759527.37,1241013.08,0,5924871.96,0,881260.46,0,1400747.54,0,833149.87,396136.23,0,0,0,0,0,0.0
11,公允价值变动收益,9167496.51,10820780.96,3462014.58,-15564858.48,-10194167.80,-2270489.91,-4009628.25,-100772.17,-13024461.62,-20807943.69,12107269.08,15967586.03,16478765.61,917739.87,503319.60,7421850.00,-3156802.99,130560.00,24164211.20,0.00,724225.72,233658.92,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,6823328.95,-378385.79,978958.96,192246298.77,191025483.22,192672695.00,150038064.85,-44647617.63,-32172717.53,-11207022.53,3991817.80,120129482.72,24500508.88,20075718.43,11798425.05,201433587.99,162098351.07,155519718.54,15006653.41,6214082.92,549328.78,0,0,0.00,0,0,0,369301.36,369301.36,369301.36,369301.36,1293630.97,0,0,0,-6179757.34,-6179757.34,-6179757.34,-1075279.09,12146250.48,6246392.94,3852381.98,0,0,0,0,0,0,0,0,0,0,0,0,0,-23846.21,23846.21,-10000.00,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-598762.86,-679637.50,-41379.54,109207520.91,109361965.36,109303958.60,151925600.66,-57936057.63,-38190981.62,0.00,-1561607.50,93820568.83,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,114002272.20,62057343.31,43609565.64,456960952.80,401976075.95,313873460.80,191133970.25,-119307724.28,-109688383.68,-80288688.78,-11486018.23,67331684.12,-1117138.01,-15825881.61,-16277178.57,128793998.66,106671750.17,109274320.79,16233597.48,-117911899.46,-30658111.61,-2780484.17,2212821.65,26207651.77,38237127.39,20305683.89,4474248.81,59608688.02,44114379.54,19216413.40,2753989.27,54518245.26,37545039.85,14320827.37,3681662.92,77112314.65,52317215.65,26350873.82,3326792.29,80401211.24,42094198.29,22097716.04,2539434.41,52982579.41,29882577.93,16691658.22,3698093.14,39101874.97,26771240.65,14918246.87,3694316.25,45214539.20,30498106.07,44905498.14,42374704.00,36487725.85,22867889.94,21184359.24,2626449.86,-173427.24,0.0
16,加:营业外收入,2342338.49,2009016.16,1571409.78,1867494.58,1686239.27,1205691.82,459477.01,1351681.23,3545746.56,3909469.59,1097707.04,14486718.27,12100081.46,1710410.90,279.16,7725816.31,7530293.31,2280278.71,1702900.81,11302472.86,5874306.43,4224274.60,1839139.76,11557768.83,3338013.83,2104579.44,1059566.27,15428718.39,12962825.27,11346687.31,2817927.48,27875245.47,18575134.85,15773915.15,348229.06,3620969.93,411636.02,361656.96,82351.28,2832031.78,186694.78,152707.52,44431.11,2624020.59,2316561.96,2081218.80,27750.00,1567757.18,28300.00,28300.00,0,24700.00,24700.00,40018.96,275604.16,3800.00,35871.50,0,0,0,0.0
17,减：营业外支出,15020.91,10000.00,0.00,473906.76,18312.44,17276.30,14711.30,102008.68,92228.72,89057.30,15363.30,1330000.93,972973.22,133617.99,17382.95,1222231.31,-108586.33,-302586.33,-302586.33,13321838.36,85442.27,48838.12,13981.90,583383.54,502112.51,486918.34,0,64313.52,63255.83,36596.67,1.37,489622.42,470445.94,109899.00,109899.00,65829.93,23254.31,3254.31,0,13872.51,13872.51,13872.51,0,325275.17,325275.17,325275.17,4676.50,0,0,0,0,0,0,266762.18,93539.59,215928.00,71712.52,12628.75,6116.99,1600.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,11574.94,9306.56,9306.56,105540.49,14678.98,17211.50,17211.50,949782.73,7246.43,7246.43,7246.43,5084345.29,79555.27,46851.12,13981.90,511383.54,500112.51,486918.34,0,27716.85,0,0,0,364223.42,0,0,0,35484.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93539.59,0,0,0,0,0,0.0
19,四、利润总额,116329589.78,64056359.47,45180975.42,458354540.62,403644002.78,315061876.32,191578735.96,-118058051.73,-106234865.84,-76468276.49,-10403674.49,80488401.46,10009970.23,-14249088.70,-16294282.36,135297583.66,114310629.81,111857185.83,18239084.62,-119931264.96,-24869247.45,1394952.31,4037979.51,37182037.06,41073028.71,21923344.99,5533815.08,74973092.89,57013948.98,30526504.04,5571915.38,81903868.31,55649728.76,29984843.52,3919992.98,80667454.65,52705597.36,26709276.47,3409143.57,83219370.51,42267020.56,22236551.05,2583865.52,55281324.83,31873864.72,18447601.85,3721166.64,40669632.15,26799540.65,14946546.87,3694316.25,45239239.20,30522806.07,44678754.92,42556768.57,36275597.85,22832048.92,21171730.49,2620332.87,-175027.24,0.0
20,减：所得税费用,-28743187.64,-24609379.62,7447132.37,55887151.43,16191550.52,28667054.24,22429770.65,-11690744.52,-13518474.62,-11420162.29,-4841598.11,4575911.25,4994610.67,6884842.21,1408119.86,13313152.55,7614259.30,7881927.14,2890579.89,-545722.64,-2097525.65,550989.69,841817.62,3959130.92,7787548.55,3618019.78,1274369.12,11788661.97,9477110.13,4713051.72,1134068.03,11984652.35,8861512.16,5042931.73,938185.60,12296351.74,8762150.23,4320721.41,806845.42,10106412.54,6645520.02,1828356.97,-1140901.35,9329361.02,6156651.08,3268837.63,709957.01,2405608.56,2106852.58,1220946.19,292527.75,3628472.32,2419251.62,3519759.07,3189433.43,2953568.69,2144010.21,0,182575.96,0,0.0
21,五、净利润,145072777.42,88665739.09,37733843.05,402467389.19,387452452.26,286394822.08,169148965.31,-106367307.21,-92716391.22,-65048114.20,-5562076.38,75912490.21,5015359.56,-21021592.95,-17702402.22,123224476.94,106696370.51,103975258.69,15348504.73,-119385542.32,-22771721.80,843962.62,3196161.89,33222906.14,33285480.16,18305325.21,4259445.96,63184430.92,47536838.85,25813452.32,4437847.35,69919215.96,46788216.60,24941911.79,2981807.38,68371102.91,43943447.13,22388555.06,2602298.15,73112957.97,35621500.54,20408194.08,3724766.87,45951963.81,25717213.64,15178764.22,3011209.63,38264023.59,24692688.07,13725600.68,3401788.50,41610766.88,28103554.45,41158995.85,39367335.14,33322029.16,20688038.71,21171730.49,2437756.91,-175027.24,0.0
22,归属于母公司所有者的净利润,97585434.26,57224634.80,26596218.40,336389804.53,325763762.55,249889853.78,156162545.94,-107607635.77,-92245965.25,-64888205.70,-5562076.38,75912490.21,5015359.56,-20385011.17,-17702402.22,135358464.49,111803431.69,109082319.87,19859131.38,-88852296.24,-18895949.54,2083623.86,3510465.75,35659127.27,35529083.59,19457328.78,4811378.44,64202521.84,47461212.49,25878030.37,5072452.17,70590817.47,47118609.73,25217788.14,3678137.37,70257925.69,45900521.85,23717165.68,3308278.28,73860922.55,35899694.68,20573563.47,3870228.92,46140296.11,25708832.45,15144073.60,3011209.63,38264023.59,24692688.07,13725600.68,3401788.50,41610766.88,28103554.45,41158995.85,39367335.14,33322029.16,20688038.71,21171730.49,2437756.91,-175027.24,0.0
23,少数股东损益,47487343.16,31441104.29,11137624.65,66077584.66,61688689.71,36504968.30,12986419.37,1240328.56,-470425.97,-159908.50,0,0.00,0.00,0.00,0.00,-5107061.18,-5107061.18,-5107061.18,-4510626.65,-30533246.08,-3875772.26,-1239661.24,-314303.86,-2436221.13,-2243603.43,-1152003.57,-551932.48,-1018090.92,75626.36,-64578.05,-634604.82,-671601.51,-330393.13,-275876.35,-696329.99,-1886822.78,-1957074.72,-1328610.62,-705980.13,-747964.58,-278194.14,-165369.39,-145462.05,-188332.30,8381.18,34690.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.120000,0.070000,0.030000,0.430000,0.420000,0.330000,0.190000,-0.140000,-0.110000,-0.080000,-0.010000,0.090000,0.006400,-0.030000,-0.020000,0.170000,0.150000,0.140000,0.030000,-0.120000,-0.025000,0.002800,0.004600,0.050000,0.046900,0.025700,0.006400,0.084800,0.062700,0.034200,0.008100,0.111900,0.074700,0.040000,0.005800,0.233900,0.152800,0.078900,0.011000,0.368800,0.179200,0.102700,0.019300,0.460000,0.260000,0.150000,0.060000,0.950000,0.666000,0.370200,0.092000,1.122400,0.758000,1.110200,1.061900,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.120000,0.070000,0.030000,0.430000,0.420000,0.330000,0.190000,-0.140000,-0.110000,-0.080000,-0.010000,0.090000,0.006400,-0.030000,-0.020000,0.170000,0.150000,0.140000,0.030000,-0.120000,-0.025000,0.002800,0.004600,0.050000,0.046900,0.025700,0.006400,0.084800,0.062700,0.034200,0.008100,0.111900,0.074700,0.040000,0.005800,0.233900,0.152800,0.078900,0.011000,0.368800,0.179200,0.102700,0.019300,0.460000,0.260000,0.150000,0.060000,0.950000,0.666000,0.370200,0.092000,1.122400,0.758000,1.110200,1.061900,0,0,0,0,0,0.0
27,七、其他综合收益,970550.68,-3406.94,22268.13,-15253571.90,-5721449.18,-5677125.27,33458.58,28625927.72,21395265.12,-1254601.92,7085.92,16275526.39,18610539.02,-19138.50,4877.04,-56797.35,-37249.78,-511.93,-4218.76,-3072.85,-6014.39,-7253.77,-6581.24,16941.08,7459.39,5866.29,1360.78,20.57,0,-45206.93,-9.61,-22757.86,0,-11087.60,0,-30711.66,0,-1808408.02,0,-2518.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,146043328.10,88662332.15,37756111.18,387213817.29,381731003.08,280717696.81,169182423.89,-77741379.49,-71321126.10,-66302716.12,-5554990.46,92188016.60,23625898.58,-21040731.45,-17697525.18,123167679.59,106659120.73,103974746.76,15344285.97,-119388615.17,-22777736.19,836708.85,3189580.65,33239847.22,33292939.55,18311191.50,4260806.74,63184451.49,47536838.85,25768245.39,4437837.74,69896458.10,46788216.60,24930824.19,2981807.38,68340391.25,43943447.13,20580147.04,2602298.15,73110439.46,35621500.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,98555984.94,57221227.86,26618486.53,321136232.63,320042313.37,244212728.51,156196004.52,-78981708.05,-70850700.13,-66142807.62,-5554990.46,92188016.60,23625898.58,-21040731.45,-17697525.18,128274740.77,111766181.91,109081807.94,19854912.62,-88855369.09,-18901963.93,2076370.09,3503884.51,35676068.35,35536542.98,19463195.07,4812739.22,64202542.41,47461212.49,25832823.44,5072442.56,70568059.61,47118609.73,25206700.54,3678137.37,70227214.03,45900521.85,23717165.68,3308278.28,73858404.04,35899694.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,47487343.16,31441104.29,11137624.65,66077584.66,61688689.71,36504968.30,12986419.37,1240328.56,-470425.97,-159908.50,0.00,0.00,0.00,0.00,0.00,-5107061.18,-5107061.18,-5107061.18,-4510626.65,-30533246.08,-3875772.26,-1239661.24,-314303.86,-2436221.13,-2243603.43,-1152003.57,-551932.48,-1018090.92,75626.36,-64578.05,-634604.82,-671601.51,-330393.13,-275876.35,-696329.99,-1886822.78,-1957074.72,-3137018.64,-705980.13,-747964.58,-278194.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
