9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-7897.52,7370747.70,-452711.74,-518110.81,112338.68,104889.41,-335411.17,-281878.58,-382961.69,258820.96,67853.68,-117252.77,-569919.43,-657944.94,-1266986.69,-1348689.05,-739213.42,-116165.88,1132696.65,1153466.73,-222736.27,460727.57,-48873.39,331442.51,-216224.09,691401.31,179002.44,231474.01,-193317.40,6988846.30,-42427.84,151808.88,200108.18,7939962.18,1859456.30,2145554.16,-23202.11,11690088.67,-1578559.45,-1632821.04,160101.08,21498314.52,-1103158.38,-955513.39,-7040.61,51510026.38,488123.33,118150.15,1649148.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3098688.95,0,475746.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,4476359.72,2944359.46,1208167.35,339812.98,-5668957.75,-355264.01,-458907.48,-352990.23,-1084353.96,-765506.85,-501114.04,-321503.57,-597019.32,-263008.12,-553304.96,-325157.91,-930287.12,-1099409.89,-927640.25,-211729.87,-707591.50,-1047427.52,-754895.88,-178787.81,-507758.42,-60333.60,-69787.25,29556.60,418628.93,340649.19,409371.01,168414.69,26749.62,144714.64,97661.12,124615.00,9279089.60,1309683.59,1423018.25,-174988.60,16908865.77,394347.02,247893.42,218983.12,71564207.68,711203.47,656155.19,113525.38,36692777.67,613541.02,568909.00,53316.28,-24661.43,930876.99,1001975.25,773558.78,3508685.22,1484945.13,1410884.62,1336365.56,3167963.74,4643514.46,3424399.54,1459365.43,6374588.85,2491124.21,2316898.08,633245.44,8183065.92,2557604.89,2439385.68,1492216.50,4787168.57,3131445.69,2380755.38,1337241.65,6611930.91,847616.00,15150387.59,2576835.24,6865393.65,2376922.81,8830596.49,1861603.89,-6231199.64,5897100.00,8156100.00,0,2755302.61,410000.00,718958.56,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-559531.08,-1064007.99,0,-85187.02,-5682236.45,-355264.01,-458907.48,-352990.23,-1097632.66,-765506.85,-501114.04,-321503.57,-597019.32,-263008.12,-553304.96,-325157.91,-930287.12,-1099409.89,-927640.25,-211729.87,-2343667.21,-1047427.52,-754895.88,-178787.81,-538299.43,-60333.60,-69787.25,29556.60,418628.93,340649.19,409371.01,0,16126.66,134091.68,97661.12,124615.00,-1907968.36,-223624.37,280458.25,-174988.60,278494.74,368099.06,247893.42,218983.12,-684787.51,188549.77,156155.19,0,27663.16,-201457.96,-235153.50,49253.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,24152948.64,12783786.42,3506851.89,-5738152.36,20043368.38,20034860.24,21675453.95,11204344.24,29689144.88,13829840.39,11934441.57,5655754.52,25356772.30,26553344.34,16978910.14,4495939.88,10489917.21,6136501.43,7740625.30,3902374.74,6715414.06,2956395.06,2767483.32,867064.11,2105300.49,-1201705.13,2896193.64,264722.62,-6168956.39,-4644167.33,3045070.41,-2724775.33,6974208.16,2542797.92,5747525.10,1095268.18,4153667.44,1951351.58,5440179.13,-1154212.14,-5031109.69,-5855861.41,1308399.54,2005118.56,-3638038.91,-10079383.53,-4375205.78,-3930349.68,-37732067.35,1051183.39,1208120.79,1034631.54,311212.24,12846362.22,948530.76,1044608.54,-150669971.05,-44016164.58,-16151875.67,-9887672.68,-58748071.82,-15494456.85,-8831502.88,-2180742.87,-16425749.34,14395202.72,7633517.51,-5160473.72,-3544116.61,-215400.85,989239.00,-556831.57,1139521.16,10747790.00,-11013642.13,-709851.78,14150722.22,2073612.82,7505178.04,6419093.26,13765434.95,3808416.37,2011782.89,3585421.69,3592971.48,9342900.00,26296100.00,23036142.49,47662370.94,23868551.84,33417989.94,16628090.74,15687481.95,0.0
16,加:营业外收入,14118008.46,406575.24,392566.37,57677.30,1297826.06,833776.84,224223.80,61223.80,3494989.63,2608184.32,112500.00,43500.00,3128674.01,160010.85,62413.56,25398.00,1870819.71,1445592.66,1430792.66,400.00,5168063.46,2553658.71,2343675.71,2316375.71,5808895.84,5194400.00,4275200.00,1219000.00,17464691.31,9082564.53,5718125.74,5708652.74,6863071.63,6277404.23,5990762.23,1267154.80,6155314.56,6332933.63,5625342.51,3550376.63,31659921.35,4259491.29,967222.32,20000.00,83859075.26,29608627.54,24639981.63,6255262.59,78302609.76,2838598.50,1064228.00,0,5901453.61,1268593.79,1251263.90,189683.42,205897524.71,68079818.76,30629452.73,12480495.73,88995756.09,30901566.64,19621457.93,4021665.03,22400165.86,11307584.42,7176655.65,6524730.58,10907831.68,9879876.58,8258163.83,1692414.15,7199546.46,4791845.38,15134160.46,4460578.77,19584250.37,7122172.62,36253623.05,5756088.55,23006649.17,0,6002676.65,0,5242385.25,0,0,883246.02,1997797.39,323895.36,2196704.38,0,0,0.0
17,减：营业外支出,7486881.01,266968.75,260239.75,232061.83,183943.51,163426.28,157162.28,13586.00,84070.31,70095.88,26235.88,14157.88,562292.80,551830.00,520550.00,513310.00,53271.14,43921.64,29581.64,14940.00,885081.14,872510.00,724380.00,11960.00,198507.84,94608.26,600.00,0,1085683.49,111459.18,26530.00,13840.00,367576.36,98902.14,84817.14,21756.55,644731.20,594826.08,564419.32,97628.00,784182.62,484175.12,107902.92,65342.79,1066049.85,282666.23,60626.73,9930.00,297696.92,147995.79,64913.80,55943.00,898287.69,11353662.41,473260.88,324541.57,44603248.48,17949806.90,10398853.91,643333.09,25578209.47,7495687.28,7040612.75,357970.45,1724139.83,479837.11,321400.13,281619.50,214839.04,153137.10,115172.66,77106.55,1102847.11,607776.57,801268.96,171964.73,1031745.40,439263.03,5328160.58,400444.71,1950064.82,0,1772166.17,0,3673053.98,0,0,7918444.79,19299857.25,7648718.27,9869215.49,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,13236.80,0,0,1037.88,1037.88,1037.88,92.80,0,0,0,9651.14,301.64,301.64,0,-298.86,0.00,0,0,8589.58,0,0,0,942726.97,0,0,0,263372.44,26033.21,26033.21,1671.55,393682.13,377799.93,357109.32,0,0,0,0,0,0,0,0,0,96681.72,79320.79,2604.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,30784076.09,12923392.91,3639178.51,-5912536.89,21157250.93,20705210.80,21742515.47,11251982.04,33100064.20,16367928.83,12020705.69,5685096.64,27923153.51,26161525.19,16520773.70,4008027.88,12307465.78,7538172.45,9141836.32,3887834.74,10998396.38,4637543.77,4386779.03,3171479.82,7715688.49,3898086.61,7170793.64,1483722.62,10210051.43,4326938.02,8736666.15,2970037.41,13469703.43,8721300.01,11653470.19,2340666.43,9664250.80,7689459.13,10501102.32,2298536.49,25844629.04,-2080545.24,2167718.94,1959775.77,79154986.50,19246577.78,20204149.12,2314982.91,40272845.49,3741786.10,2207434.99,978688.54,5314378.16,2761293.60,1726533.78,909750.39,10624305.18,6113847.28,4078723.15,1949489.96,4669474.80,7911422.51,3749342.30,1482951.71,4250276.69,25222950.03,14488773.03,1082637.36,7148876.03,9511338.63,9132230.17,1058476.03,7236220.51,14931858.81,3319249.37,3578762.26,32703227.19,8756522.41,38430640.51,11774737.10,34822019.30,3808416.37,6242293.37,3585421.69,5162302.75,9342900.00,26296100.00,16000943.72,30360311.08,16543728.93,25745478.83,16628090.74,15687481.95,0.0
20,减：所得税费用,7714578.29,7448024.88,4785360.72,-513870.11,3372013.25,2546940.64,2128144.50,814036.78,3724751.14,2169753.09,769677.02,342744.95,3100571.73,3702343.62,2183201.98,674714.68,2032338.37,1955372.20,1663337.03,771764.57,3040159.25,1718274.27,1170265.47,770674.54,1057021.71,325471.48,492896.36,607146.20,3609068.81,2213027.31,2183961.10,1994981.88,7594321.29,2603191.19,2771486.03,1357084.59,5503654.28,4111515.37,3802762.13,1433465.25,3222198.15,-4905080.61,-5367691.31,1163709.36,36565835.43,17278282.20,18777720.07,1421816.81,3494665.09,594668.02,266113.96,277373.58,559307.11,571943.36,203524.05,45219.32,4537780.52,931799.24,562554.72,146108.74,466876.70,643740.85,85990.50,53720.24,-11858.35,3670930.51,2187079.30,304989.13,229551.04,744244.08,1249237.12,12123.46,1179251.47,1938202.53,-1509774.30,527780.05,1206789.36,1570390.36,3757833.39,1219448.95,5031362.15,362102.68,622004.69,353238.88,730685.97,1324000.00,3620600.00,2400141.56,4672342.49,2481400.00,4148562.10,0,0,0.0
21,五、净利润,23069497.80,5475368.03,-1146182.21,-5398666.78,17785237.68,18158270.16,19614370.97,10437945.26,29375313.06,14198175.74,11251028.67,5342351.69,24822581.78,22459181.57,14337571.72,3333313.20,10275127.41,5582800.25,7478499.29,3116070.17,7958237.13,2919269.50,3216513.56,2400805.28,6658666.78,3572615.13,6677897.28,876576.42,6600982.62,2113910.71,6552705.05,975055.53,5875382.14,6118108.82,8881984.16,983581.84,4160596.52,3577943.76,6698340.19,865071.24,22622430.89,2824535.37,7535410.25,796066.41,42589151.07,1968295.58,1426429.05,893166.10,36778180.40,3147118.08,1941321.03,701314.96,4755071.05,2189350.24,1523009.73,864531.07,6086524.66,5182048.04,3516168.43,1803381.22,4202598.10,7267681.66,3663351.80,1429231.47,4262135.04,21552019.52,12301693.73,777648.23,6919324.99,8767094.55,7882993.05,1046352.57,6056969.04,12993656.28,4829023.67,3050982.21,31496437.83,7186132.05,34672807.12,10555288.15,29790657.15,3467035.97,5620288.68,3232182.81,4431616.78,8018900.00,22675500.00,13600802.16,25687968.59,14062300.00,21596916.73,11140820.80,4468190.77,0.0
22,归属于母公司所有者的净利润,23069497.80,5475368.03,-1146182.21,-5398666.78,17785237.68,18158270.16,19614370.97,10437945.26,29375313.06,14198175.74,11251028.67,5342351.69,24822581.78,22459181.57,14337571.72,3333313.20,10275127.41,5582800.25,7478499.29,3116070.17,7958237.13,2919269.50,3216513.56,2400805.28,6658666.78,3572615.13,6677897.28,876576.42,6600982.62,2113910.71,6552705.05,975055.53,5875382.14,6118108.82,8881984.16,983581.84,4160596.52,3577943.76,6698340.19,865071.24,22622430.89,2824535.37,7535410.25,796066.41,42589151.07,1968295.58,1426429.05,893166.10,39045003.89,3147118.08,1941321.03,701314.96,4755071.05,2189350.24,1523009.73,864531.07,6086524.66,5182048.04,3516168.43,1803381.22,4196068.13,7267681.66,3663351.80,1429231.47,7081392.79,21865907.01,12591218.26,1004896.42,6025018.15,8742450.63,7841089.26,1147033.76,9130883.57,13393596.19,8036561.35,3352517.65,31943644.91,7369620.64,33087176.13,9250056.69,29970047.51,3467035.97,5622813.11,3232182.81,4431616.78,8018900.00,22675500.00,13600802.16,25687968.59,14062300.00,21596916.73,11140820.80,4468190.77,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529.97,0,0,0,-2819257.75,-313887.49,-289524.53,-227248.19,894306.84,24643.92,41903.79,-100681.19,-3073914.53,-399939.91,-3207537.68,-301535.44,-447207.08,-183488.59,1585630.99,1305231.46,-179390.36,0,-2524.43,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.157000,0.037200,-0.008000,-0.037000,0.121000,0.123000,0.133000,0.071000,0.199000,0.096000,0.076000,0.036000,0.168000,0.152000,0.097000,0.023000,0.070000,0.038000,0.051000,0.021000,0.054000,0.020000,0.022000,0.016000,0.045200,0.024000,0.045300,0.006000,0.044800,0.014000,0.044000,0.007000,0.040000,0.042000,0.060000,0.007000,0.030000,0.024000,0.045000,0.006000,0.154000,0.019000,0.051000,0.005000,0.289000,0.013000,0.010000,0.006000,0.265000,0.021000,0.013000,0.005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.157000,0.037200,-0.008000,-0.037000,0.121000,0.123000,0.133000,0.071000,0.199000,0.096000,0.076000,0.036000,0.168000,0.152000,0.097000,0.023000,0.070000,0.038000,0.051000,0.021000,0.054000,0.020000,0.022000,0.016000,0.045200,0.024000,0.045300,0.006000,0.044800,0.014000,0.044000,0.007000,0.040000,0.042000,0.060000,0.007000,0.030000,0.024000,0.045000,0.006000,0.154000,0.019000,0.051000,0.005000,0.289000,0.013000,0.010000,0.006000,0.265000,0.021000,0.013000,0.005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,-5398666.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961901.75,0,0,0,95365836.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,23069497.80,5475368.03,-1146182.21,-5398666.78,17785237.68,18158270.16,19614370.97,10437945.26,29375313.06,14198175.74,11251028.67,5342351.69,24822581.78,22459181.57,14337571.72,3333313.20,10275127.41,5582800.25,7478499.29,3116070.17,7958237.13,2919269.50,3216513.56,2400805.28,6658666.78,3572615.13,6677897.28,876576.42,6600982.62,2113910.71,6552705.05,975055.53,8837283.89,6118108.82,8881984.16,983581.84,99526433.32,3577943.76,6698340.19,865071.24,22622430.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,23069497.80,5475368.03,-1146182.21,-5398666.78,17785237.68,18158270.16,19614370.97,10437945.26,29375313.06,14198175.74,11251028.67,5342351.69,24822581.78,22459181.57,14337571.72,3333313.20,10275127.41,5582800.25,7478499.29,3116070.17,7958237.13,2919269.50,3216513.56,2400805.28,6658666.78,3572615.13,6677897.28,876576.42,6600982.62,2113910.71,6552705.05,975055.53,8837283.89,6118108.82,8881984.16,983581.84,99526433.32,3577943.76,6698340.19,865071.24,22622430.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
