13,其中:对联营企业和合营企业的投资收益,3503395402.11,1445965169.22,737291907.20,-109304288.26,1901904241.26,928868363.51,338917320.66,52959744.01,1563925406.95,855557804.68,505200062.72,40802055.93,1218133501.25,721480609.44,393681899.71,112020135.75,991181385.23,390400003.44,331015518.08,45533716.70,690059062.14,340170249.71,287743545.29,168704011.27,631751353.83,198116724.82,163906292.82,1337428.33,400210811.42,198975070.17,196180938.05,-2782019.49,-20180911.17,-12360384.25,-4777160.82,-8533201.48,-15010072.97,-2997033.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65247.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,50402277617.76,23166732483.24,17079843029.85,4458075657.78,35592635838.44,17983111872.61,12566759217.26,3759723465.70,25526919715.04,13958463239.60,10043086052.58,3659354229.27,23123218338.74,13859100632.43,9811110368.25,3633813009.18,22724408321.20,11130007204.52,8007331955.64,2404775109.39,18980534152.73,9035599049.91,5842796057.44,1248494147.26,16006824328.58,7009239415.14,5072220713.09,1035172447.33,13393574322.00,6294868845.34,4497475081.64,987295271.37,9964091046.45,4907751806.09,3937621612.27,941597041.56,7424461491.66,3385838280.73,2445893272.92,815104993.96,5220302444.90,2459272719.03,2007221237.06,504305533.54,3836808039.58,2099645036.20,1648087950.96,240047826.95,2053846658.84,942547437.45,501407567.53,124910353.98,1050969911.32,485059160.68,327746485.22,643132718.62,245284417.33,220675863.79,304198982.07,103233670.26,0.0
16,加:营业外收入,352599232.60,215338731.60,155084050.72,71087903.17,366177033.47,261906736.87,179321708.41,51521196.74,325182226.25,267130648.76,190699028.94,36900688.02,310562239.52,190573127.17,123359076.67,49625949.99,259037941.59,154758040.93,92102780.29,46376213.93,166683258.52,113100313.43,48929970.67,29923542.42,182283960.89,71012562.40,46678019.43,16862550.73,189444545.43,118782888.62,36589024.79,19419845.29,154070523.11,54310461.74,35941525.02,20277403.84,30206790.23,16121399.66,9043649.51,3772055.68,194737769.42,175442067.02,7663876.52,2285576.05,196853480.11,183233933.17,182438138.93,181799593.35,355752026.02,1220908.37,613605.73,368837.60,1439707.57,663075.69,176888.85,1675412.58,1086306.04,619041.54,1360815.51,616584.09,0.0
17,减：营业外支出,224161123.61,112640147.27,72218679.83,21282801.13,178512775.91,90267381.70,51284729.91,30638315.22,152652611.83,96134936.20,51208312.19,19642107.31,123213259.68,64875764.25,49103392.06,14304005.30,82687125.29,50339520.60,24854608.52,12740109.24,115394340.49,82882140.50,71119665.41,16989627.00,87411760.92,33500109.96,24359725.82,9253505.42,50891907.42,32551958.01,16829299.21,7619401.03,44069467.95,22020545.69,16951550.09,7458430.60,50093632.03,43493679.69,22119563.59,12129698.07,35992751.97,17560793.74,2827565.91,3093175.87,10376689.71,4947743.07,881116.38,249179.50,6508599.15,2797760.91,654213.09,622332.28,5007190.51,3474068.63,1758929.36,2268897.12,1571339.75,973799.00,1151758.94,1537910.40,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,4149031.10,3963321.60,74464.93,965133.01,428299.17,193091.56,35762.55,405060.18,322095.53,191292.38,161246.94,1192174.26,331430.19,123834.04,7792.42,158318.88,1220844.60,145442.15,72698.43,100774.77,118020.76,110103.28,54920.62,4593520.48,4568339.19,4527781.76,4044.10,97587.74,0,0,0,35413.46,0,0,0,44171.75,0,0,0,0,2146.44,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,50530715726.75,23269431067.57,17162708400.74,4507880759.82,35780300096.00,18154751227.78,12694796195.76,3780606347.22,25699449329.46,14129458952.16,10182576769.33,3676612809.98,23310567318.58,13984797995.35,9885366052.86,3669134953.87,22900759137.50,11234425724.85,8074580127.41,2438411214.08,19031823070.76,9065817222.84,5820606362.70,1261428062.68,16101696528.55,7046751867.58,5094539006.70,1042781492.64,13532126960.01,6381099775.95,4517234807.22,999095715.63,10074092101.61,4940041722.14,3956611587.20,954416014.80,7404574649.86,3358466000.70,2432817358.84,806747351.57,5379047462.35,2617153992.31,2012057547.67,503497933.72,4023284829.98,2277931226.30,1829644973.51,421598240.80,2403090085.71,940970584.91,501366960.17,124656859.30,1047402428.38,482248167.74,326164444.71,642539234.08,244799383.62,220321106.33,304408038.64,102312343.95,0.0
20,减：所得税费用,12976749482.07,5715811305.35,4198513693.40,1164442397.22,9631163525.49,4664264628.14,3383637003.50,934486703.22,6022249650.30,3974399841.37,3020489805.08,1155336423.89,6237517594.59,3869486265.99,2900823874.97,1176423246.36,6073041272.11,3178562588.38,2173789709.52,855550660.03,4800461725.57,2418052009.24,1630079953.83,382779471.85,4237234223.24,1907600921.72,1413669029.42,359271269.37,3553528684.65,1742012850.52,1262751134.65,329367112.91,2706891605.76,1367999148.37,1088484570.23,282017710.54,1899296529.47,869489810.34,609425034.74,234025089.19,1371320230.34,686314297.47,523023500.15,146743288.97,979613172.21,514985975.56,394557514.59,121766063.80,774820005.11,356711115.17,203019361.45,51075801.91,325770498.12,159154395.67,105445152.05,231482029.68,92700642.28,80170647.94,100146510.87,36281767.02,0.0
21,五、净利润,37553966244.68,17553619762.22,12964194707.34,3343438362.60,26149136570.51,13490486599.64,9311159192.26,2846119644.00,19677199679.16,10155059110.79,7162086964.25,2521276386.09,17073049723.99,10115311729.36,6984542177.89,2492711707.51,16827717865.39,8055863136.47,5900790417.89,1582860554.05,14231361345.19,6647765213.60,4190526408.87,878648590.83,11864462305.31,5139150945.86,3680869977.28,683510223.27,9978598275.36,4639086925.43,3254483672.57,669728602.72,7367200495.85,3572042573.77,2868127016.97,672398304.26,5505278120.39,2488976190.36,1823392324.10,572722262.38,4007727232.01,1930839694.84,1489034047.52,356754644.75,3043671657.77,1762945250.74,1435087458.92,299832177.00,1628270080.60,584259469.74,298347598.72,73581057.39,721631930.26,323093772.07,220719292.66,411057204.40,152098741.34,140150458.39,204261527.77,66030576.93,0.0
22,归属于母公司所有者的净利润,27959019793.11,12833373316.39,9955212667.19,2320082142.70,18903715264.07,9595629317.02,6505443306.59,1896369462.51,15625886183.86,8269238759.37,5650555267.43,1891441835.28,12421551064.86,7109935660.81,4960228319.16,1363372804.23,12347579022.33,6469728592.11,4949649172.01,1293008156.02,12200315103.96,6079512372.65,3822256970.81,815113559.26,10747161554.27,4611896702.77,3406836148.60,735675933.44,8438233558.38,3820524489.96,2510548027.87,536561380.79,6530945957.44,3466542069.07,2794611968.67,701613884.34,4919983998.37,2290723109.72,1627261291.09,548129697.81,3519226528.73,1786628403.70,1396055937.28,329675086.94,2238861382.60,1267269040.54,1034011936.73,276043330.21,1489088024.65,562275199.95,277827854.27,78141344.05,658770681.96,305098373.47,222791243.32,400327311.99,147702684.76,132884792.40,189091695.93,70025537.67,0.0
23,少数股东损益,9594946451.57,4720246445.83,3008982040.15,1023356219.90,7245421306.44,3894857282.62,2805715885.67,949750181.49,4051313495.30,1885820351.42,1511531696.82,629834550.81,4651498659.13,3005376068.55,2024313858.73,1129338903.28,4480138843.06,1586134544.36,951141245.88,289852398.03,2031046241.23,568252840.95,368269438.06,63535031.57,1117300751.04,527254243.09,274033828.68,-52165710.17,1540364716.98,818562435.47,743935644.70,133167221.93,836254538.41,105500504.70,73515048.30,-29215580.08,585294122.02,198253080.64,196131033.01,24592564.57,488500703.28,144211291.14,92978110.24,27079557.81,804810275.17,495676210.20,401075522.19,23788846.79,139182055.95,21984269.79,20519744.45,-4560286.66,62861248.30,17995398.60,-2071950.66,10729892.41,4396056.58,7265665.99,15169831.84,-3994960.74,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),2.350000,1.080000,0.840000,0.200000,1.590000,0.810000,0.550000,0.160000,1.320000,0.700000,0.480000,0.160000,1.100000,0.640000,0.460000,0.130000,1.150000,0.600000,0.460000,0.120000,1.140000,0.570000,0.360000,0.110000,1.510000,0.650000,0.480000,0.100000,1.180000,0.540000,0.351700,0.090000,1.100000,0.580000,0.470000,0.150000,1.080000,0.500000,0.360000,0.160000,1.060000,0.550000,0.440000,0.130000,0.910000,0.520000,0.420000,0.110000,1.300000,0.500000,0.250000,0.070000,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),2.350000,1.080000,0.840000,0.200000,1.590000,0.810000,0.550000,0.160000,1.320000,0.700000,0.480000,0.160000,1.100000,0.640000,0.460000,0.130000,1.150000,0.600000,0.460000,0.120000,1.140000,0.570000,0.360000,0.110000,1.510000,0.650000,0.480000,0.100000,1.180000,0.540000,0.351700,0.090000,1.100000,0.580000,0.470000,0.150000,1.080000,0.500000,0.360000,0.160000,1.060000,0.550000,0.440000,0.130000,0.910000,0.520000,0.420000,0.110000,1.300000,0.500000,0.250000,0.070000,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,68307015.91,-384303408.77,-127115267.05,-125574321.56,-104613107.82,-109472617.38,-35805742.75,-8675456.36,259724666.29,262552722.30,205146433.89,109240023.64,-13035172.93,192733764.14,85243466.15,-7243943.32,19784639.97,56070.91,60003.74,0,-43022.46,72196.58,72196.58,0,-1449354.82,5530.21,-63040.92,-77369.49,16459.42,-1692509.67,-1080781.63,20478.60,1742633.08,9602006.78,10548671.80,0,-32292473.99,-2044332.21,-2035432.21,0,-19455203.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,37622273260.59,17169316353.45,12837079440.29,3217864041.04,26044523462.69,13381013982.26,9275353449.51,2837444187.64,19936924345.45,10417611833.09,7367233398.14,2630516409.73,17060014551.06,10308045493.50,7069785644.04,2485467764.19,16847502505.36,8055919207.38,5900850421.63,1582860554.05,14231318322.73,6647837410.18,4190598605.45,878648590.83,11863012950.49,5139156476.07,3680806936.36,683432853.78,9978614734.78,4637394415.76,3253402890.94,669749081.32,7368943128.93,3581644580.55,2878675688.77,672398304.26,5472985646.40,2486931858.15,1821356891.89,572722262.38,3988272028.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,28027308336.10,12449069907.62,9828097400.14,2194507821.14,18799102156.25,9486156699.64,6469637563.84,1887694006.15,15885610850.15,8531791481.67,5855701701.32,2000681858.92,12408515891.93,7303567223.05,5045233489.62,1356128860.91,12366880379.26,6469784663.02,4949709175.75,1293008156.02,12200272081.50,6079584569.23,3822329167.39,815113559.26,10745712199.45,4611902232.98,3406773107.68,735598563.95,8438250017.80,3818831980.29,2509467246.24,536561380.79,6532688590.52,3481842995.17,2805407600.25,701613884.34,4919638623.05,2290706119.72,1625233948.88,548129697.81,3518916118.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,9594964924.49,4720246445.83,3008982040.15,1023356219.90,7245421306.44,3894857282.62,2805715885.67,949750181.49,4051313495.30,1885820351.42,1511531696.82,629834550.81,4651498659.13,3004478270.45,2024552154.42,1129338903.28,4480622126.10,1586134544.36,951141245.88,289852398.03,2031046241.23,568252840.95,368269438.06,63535031.57,1117300751.04,527254243.09,274033828.68,-52165710.17,1540364716.98,818562435.47,743935644.70,133167221.93,836254538.41,99801585.38,73268088.52,-29215580.08,553347023.35,196225738.43,196122943.01,24592564.57,469355910.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
