79,非流动负债合计,4784516259.62,4787931923.19,1919091854.16,1915368565.38,2585371759.44,2524743199.82,3373904315.76,3184189129.49,2684881031.47,2781856155.28,2232469628.71,2232072000.13,2352458053.09,2485345074.61,1049269199.32,353488215.93,209889760.65,95043751.78,513305734.79,510964105.51,511309494.88,406077457.48,421316228.84,416218966.01,511026617.71,505802791.85,150873621.76,150884114.28,157473092.92,57467038.14,23705788.45,24196249.79,22276249.79,22320210.59,15556431.46,12947722.24,3590993.43,3599702.64,3673397.38,3711984.79,4152647.99,4193519.39,4038448.49,3936871.04,4461401.24,4551558.74,5222857.99,5222857.99,11347859.93,11347859.93,11347859.93,30447.72,430447.72,430447.72,430447.72,270447.72,270447.72,270447.72,270447.72,270447.72,16364632.72,13030447.72,13017060.72,13030447.72,38824065.72,38837175.82,23016094.72,30030447.72,27911399.34,16892826.14,17192826.14,17192826.14,10030447.72,11030447.72,0,0,0,0,0,0,0,0,-2693.00,-1781.50,0,0,0,0,0,0,0,0,0,0,0,0.0
80,负债合计,11316450717.44,11465502070.55,11322435661.99,11797128824.78,12091496191.13,11990050402.67,12219953100.44,11977824026.79,10596483704.39,9627235799.29,8315628252.47,8027583463.42,9027313699.06,8758142335.02,8113498854.02,5005781346.16,3860370988.32,3095566870.86,2801341482.63,2531821184.26,1265136193.31,1273944347.07,1283763184.43,1165877384.02,1183411004.23,1212343621.75,1089391385.19,1058122062.33,1084761195.17,1027558737.52,899646505.97,792998820.59,826459872.47,780448617.25,841096913.76,946235776.91,759836847.61,735110309.10,619031975.57,587963340.61,755455573.32,651307402.06,641542044.43,722842458.39,720871627.20,644004249.27,677940108.56,692059753.46,824545813.46,962208663.09,916056249.24,977570432.87,1144595568.35,1090807042.82,1008073583.32,1089498619.16,1043262110.22,752370512.76,737850571.25,722950699.45,854671795.33,820061245.99,715116902.18,704218725.68,768816500.58,748503126.22,749270804.60,678374883.89,877814465.92,583178642.84,705701124.54,750461709.71,576185943.66,492298005.15,116572430.88,112999833.70,103665389.04,77272713.50,60287226.43,44848663.94,14824689.55,11959468.64,8576536.43,7323160.39,3583976.66,5600421.83,1841245.84,11052204.87,7255676.98,6973676.60,2081406.28,3011160.91,5786283.59,3688245.01,3549980.19,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),985220002.00,988922311.00,988922311.00,988922311.00,988922311.00,991479668.00,991479668.00,991584021.00,991584021.00,991900409.00,991900409.00,991936920.00,991936920.00,985220002.00,985220002.00,985220002.00,985220002.00,985220002.00,985220002.00,985220002.00,739065311.00,739065311.00,739065311.00,739065311.00,739065311.00,739065311.00,739065311.00,739065311.00,739065311.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,615887759.00,559897963.00,559897963.00,559897963.00,559897963.00,559897963.00,559897963.00,559897963.00,559897963.00,508998148.00,508998148.00,508998148.00,508998148.00,508998148.00,508998148.00,508998148.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,424165123.00,249508896.00,147638400.00,147638400.00,147638400.00,147638400.00,105456000.00,81120000.00,81120000.00,62400000.00,62400000.00,62400000.00,62400000.00,62400000.00,52000000.00,52000000.00,10000000.00,10000000.00,5000000.00,5000000.00,4948560.00,1646900.00,1646900.00,1646900.00,0.0
83,资本公积,1505789576.82,1525524511.64,1522761311.64,1522761311.64,1510848726.88,1522722535.43,1522722535.43,1523207046.41,1511944762.08,1513447605.08,1505866131.77,1506039559.02,1463440813.98,1431541790.20,1433759151.96,1433759151.96,1420401465.37,1441558965.37,1441558965.37,1441558965.37,11581274.44,5474701.48,3028664.85,5649163.66,5609050.64,6296538.32,-10587917.68,-9016067.53,-16492544.70,-15574798.62,4362999.74,642074.01,6248820.07,8642982.76,15158662.67,25725564.91,16602603.96,8750547.00,17674502.22,16656100.08,7627665.53,6706924.96,36896576.20,41506099.19,46282942.97,45654749.77,57682097.15,58051483.23,55795941.23,55795941.23,55795941.23,55795941.23,59193905.06,55795941.23,55781941.23,55781941.23,55543162.27,140376187.27,140374437.27,140374437.27,140008337.27,140008337.27,140004137.27,140004137.27,139992237.27,139925237.27,139925237.27,139925237.27,139521493.12,139521493.12,139521493.12,139521493.12,314119099.87,3263425.82,2643745.82,2643745.82,2643745.82,30062305.82,41131905.82,41131905.82,50491905.82,50491905.82,50491905.82,50491905.82,50491905.82,50491905.82,50473904.52,30073805.82,29422697.29,17546697.29,17592746.29,16584835.60,6500.00,0,6500.00,0.0
84,减：库存股,0,21288276.75,21288276.75,21288276.75,21288276.75,35993079.50,35993079.50,36593109.25,36593109.25,38412340.25,38412340.25,38622278.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,-105534690.51,-115103694.80,-64983603.41,-71701086.47,-148834717.17,-81961176.21,6422264.94,-54139059.72,-81764015.27,-50238022.00,-27502013.04,-36925314.11,-31896534.14,-35153492.57,1168708.64,4527733.17,-6387195.98,26312565.34,9459437.66,-11048359.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,260227370.74,260227370.74,260227370.74,260227370.74,260227370.74,260227370.74,260227370.74,260227370.74,175730880.50,175730880.50,175730880.50,175730880.50,52848579.43,52848579.43,52848579.43,52848579.43,48299630.93,48299630.93,48299630.93,48299630.93,46593755.12,46593755.12,46593755.12,46593755.12,37783590.04,37783590.04,37783590.04,37783590.04,33632194.65,33632194.65,125996922.70,125996922.70,110731942.44,110731942.44,110731942.44,110731942.44,104220703.74,104220703.74,104220703.74,104220703.74,100404028.64,100404028.64,100404028.64,100404028.64,97813613.53,97813613.53,97813613.53,97813613.53,112199414.73,112199414.73,112610290.69,113519927.27,104782647.20,104782647.20,98969478.27,98969478.27,87970220.44,87970220.44,83270406.36,83270406.36,70206749.55,70206749.55,66261734.33,66261734.33,56852252.42,56852252.42,56369949.06,53700917.66,41947262.99,41947262.99,41947262.99,41947262.99,24047528.37,24047528.37,14328309.62,14197041.15,13759597.17,13821058.65,10478771.89,10478771.89,7528120.45,7528120.45,5683321.61,5683321.61,4743606.13,3442787.01,2141967.89,2141967.89,855174.35,855174.35,0,0,0,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,-3287035400.45,-2958832635.68,-2769159729.16,-2631659665.99,-165229468.14,252655255.67,482850690.71,680624977.58,1048848222.65,992339418.67,927150422.28,986780252.43,776199948.97,721829388.41,800102172.76,782108870.88,606370644.36,501016448.26,472091519.39,433637098.97,397522880.40,389751418.02,393372785.76,392304570.48,380492812.34,395876253.53,392135610.97,380756340.25,354710730.01,482609001.86,499132485.59,421578779.86,391160608.62,380829766.02,379587847.57,311993053.02,254167055.67,232367991.86,211304208.50,190974320.64,186672427.63,162778680.02,171680873.08,155941076.24,158629619.00,148963593.13,129699165.00,99098289.41,76311009.25,61600012.96,99566490.93,116753782.12,122286550.76,111566685.72,107756664.78,99185831.07,107670060.79,139493506.86,131496318.27,122686754.66,124340789.93,111464762.93,108299123.81,93126456.56,86869111.75,71442027.83,57540021.40,59587421.24,57647082.21,47381079.59,38294376.09,30266269.49,88813489.50,54838358.92,9041598.85,1230674.07,9426384.78,14865205.03,19997356.37,13656420.95,17735463.01,11429348.18,6108121.10,4009542.10,2441788.41,12080375.66,3527547.57,171365.67,2386230.45,185741.63,1197738.12,715882.60,601119.07,438752.70,386974.40,0.0
90,归属于母公司股东权益合计,-641333141.40,-320550413.85,-83520615.94,47261964.17,2424645946.56,2909130574.13,3227709450.32,3364911246.76,3609750761.71,3584767951.00,3534733490.26,3584940019.34,3252529728.24,3156286267.47,3273098614.79,3258464337.44,3053904546.68,3002407611.90,2956629555.35,2897667337.37,1193975831.23,1180659774.02,1182060516.73,1183612800.26,1162950764.02,1179021692.89,1158396594.33,1148589173.76,1110915690.96,1116554156.89,1245380167.03,1164105535.57,1124029130.13,1116092450.22,1121366211.68,1064338319.37,990878122.37,961227001.60,949087173.46,927738883.46,910591880.80,885777392.62,868879440.92,857749167.07,862624138.50,852329919.43,845092838.68,814861349.17,804204328.21,789493331.92,776970870.85,768636424.02,769291968.15,755511670.11,746156150.45,738063374.71,736045751.97,768092917.03,755489176.47,746720370.96,753759877.52,741216966.74,734417287.81,719324297.69,707878724.44,692384640.52,678000330.73,674392314.28,663280961.32,653014958.70,643928255.20,635900148.60,676489013.74,229787713.11,173652054.29,165709861.04,173468127.77,164204569.50,152728034.08,146387098.66,138155489.28,131849374.45,124683348.53,122584769.53,120077300.36,118015068.49,108143419.98,42387139.38,43455036.25,24134048.67,23790484.41,22249278.20,2254519.07,2150652.70,2040374.40,0.0
91,少数股东权益,148009504.65,234852597.86,239341557.76,242659043.97,268687159.24,280210146.17,279146860.98,210303148.38,223575916.53,226781430.42,227346105.35,230770057.28,234633680.48,248735777.56,359920873.81,106171024.96,114631052.06,113465201.89,115462026.57,113317752.87,112111258.45,108180686.24,102570795.29,86981387.08,82487102.46,80503286.81,81068572.23,79153482.69,68393855.53,65622769.69,110444657.57,112765787.50,106769905.33,108809123.88,114957053.19,117736334.12,61869144.73,58691144.50,43674425.24,43755125.51,86371582.41,85079739.93,87781692.00,89774789.70,85023596.85,80690846.40,88385199.20,84669209.17,111463576.72,109809380.24,130369474.82,131579049.81,165987779.85,147030101.90,125461272.07,123416828.72,122919900.29,121204888.86,127091505.28,125518547.04,118309804.52,115858896.22,120156671.64,117781265.59,122786255.11,121456846.51,123633671.03,126321485.11,125584260.89,114843345.11,113799048.47,112667459.21,57300046.67,77225776.84,10281827.26,10533111.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,-493323636.75,-85697815.99,155820941.82,289921008.14,2693333105.80,3189340720.30,3506856311.30,3575214395.14,3833326678.24,3811549381.42,3762079595.61,3815710076.62,3487163408.72,3405022045.03,3633019488.60,3364635362.40,3168535598.74,3115872813.79,3072091581.92,3010985090.24,1306087089.68,1288840460.26,1284631312.02,1270594187.34,1245437866.48,1259524979.70,1239465166.56,1227742656.45,1179309546.49,1182176926.58,1355824824.60,1276871323.07,1230799035.46,1224901574.10,1236323264.87,1182074653.49,1052747267.10,1019918146.10,992761598.70,971494008.97,996963463.21,970857132.55,956661132.92,947523956.77,947647735.35,933020765.83,933478037.88,899530558.34,915667904.93,899302712.16,907340345.67,900215473.83,935279748.00,902541772.01,871617422.52,861480203.43,858965652.26,889297805.89,882580681.75,872238918.00,872069682.04,857075862.96,854573959.45,837105563.28,830664979.55,813841487.03,801634001.76,800713799.39,788865222.21,767858303.81,757727303.67,748567607.81,733789060.41,307013489.95,183933881.55,176242972.66,173468127.77,164204569.50,152728034.08,146387098.66,138155489.28,131849374.45,124683348.53,122584769.53,120077300.36,118015068.49,108143419.98,42387139.38,43455036.25,24134048.67,23790484.41,22249278.20,2254519.07,2150652.70,2040374.40,0.0
93,负债和所有者权益(或股东权益)总计,10823127080.69,11379804254.56,11478256603.81,12087049832.92,14784829296.93,15179391122.97,15726809411.74,15553038421.93,14429810382.63,13438785180.71,12077707848.08,11843293540.04,12514477107.78,12163164380.05,11746518342.62,8370416708.56,7028906587.06,6211439684.65,5873433064.55,5542806274.50,2571223282.99,2562784807.33,2568394496.45,2436471571.36,2428848870.71,2471868601.45,2328856551.75,2285864718.78,2264070741.66,2209735664.10,2255471330.57,2069870143.66,2057258907.93,2005350191.35,2077420178.63,2128310430.40,1812584114.71,1755028455.20,1611793574.27,1559457349.58,1752419036.53,1622164534.61,1598203177.35,1670366415.16,1668519362.55,1577025015.10,1611418146.44,1591590311.80,1740213718.39,1861511375.25,1823396594.91,1877785906.70,2079875316.35,1993348814.83,1879691005.84,1950978822.59,1902227762.48,1641668318.65,1620431253.00,1595189617.45,1726741477.37,1677137108.95,1569690861.63,1541324288.96,1599481480.13,1562344613.25,1550904806.36,1479088683.28,1666679688.13,1351036946.65,1463428428.21,1499029317.52,1309975004.07,799311495.10,300506312.43,289242806.36,277133516.81,241477283.00,213015260.51,191235762.60,152980178.83,143808843.09,133259884.96,129907929.92,123661277.02,123615490.32,109984665.82,53439344.25,50710713.23,31107725.27,25871890.69,25260439.11,8040802.66,5838897.71,5590354.59,0.0
