79,非流动负债合计,1143643164.74,585427718.25,1050492394.79,1050020957.24,1071506899.36,1093795570.60,1173720713.10,1116269516.72,1254531454.11,1326049904.31,912244012.78,833627030.59,887534414.39,782662025.02,819396627.82,760831487.78,1002891933.22,1001734433.22,1050484433.22,1051484433.22,1102668312.72,1103063512.72,1012892512.72,963559512.72,551608099.99,551028599.99,504208599.99,496796099.99,638989244.44,637789244.44,641583688.89,616083688.89,651493500.00,651493500.00,725912250.00,725912250.00,795000000.00,845000000.00,755000000.00,825000000.00,880452793.01,880452793.01,880452793.01,260452793.01,260000000.00,316380000.00,99720000.00,89720000.00,116350000.00,147150000.00,155350000.00,178350000.00,189320000.00,139540000.00,136420000.00,81540000.00,65120000.00,65120000.00,70120000.00,27120000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,102837278.05,94856606.85,237000000.00,130000000.00,249803590.00,231940966.36,245549046.36,176006950.17,180901378.17,96149852.48,71906631.15,2455979.48,2453000.00,20882983.81,52983.81,82983.81,82983.81,1280000.00,-67113000.00,30000.00,120000.00,30000.00,0.0
80,负债合计,5502693038.20,4560990837.10,5496135559.40,5712899591.90,7027946288.27,7304870488.68,7623807243.72,7542933577.96,7019668868.52,6165362690.51,6351120511.95,6911966706.70,6560878490.29,6481839294.64,6674434649.36,6492946773.75,5301976536.65,5370241809.83,5400308334.56,5741351467.64,5697396302.95,5452054189.29,5526072646.64,5631542105.33,4478920172.05,4454204773.94,4200494033.87,3694139616.91,4930195495.47,4716298093.15,4610297862.19,4394129832.71,4017482206.21,4478424750.45,5205709886.71,4887335584.73,4323673884.21,3764829454.97,3636416418.54,3020352936.01,2970189577.90,2979166033.29,2726587544.50,1951915296.08,1830434133.87,1885156412.95,1947461354.18,1879067948.97,1832291278.05,1561433199.81,1664427928.14,1660657086.71,1852512753.89,2066949482.65,2279284388.12,2205415000.57,1848946195.23,1955058728.54,1876225729.45,2098619507.47,2391654195.02,2220737279.32,2575632777.23,2783248035.30,3495736535.56,3268305278.95,2830054333.26,2565867730.05,2640512586.52,3146036974.92,0,2571680464.48,2917903021.67,2255212852.38,1599426680.90,774462458.31,443055695.36,471564587.01,499719767.57,498161313.49,444952583.55,573937001.38,415376773.58,433430453.82,149818280.63,113204000.00,118289993.99,67171087.01,94365019.73,65900433.30,6488476.79,7490824.39,2263255.28,2321699.03,3117178.04,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,实收资本(或股本),1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1946380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.00,1746380317.20,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,1455316931.00,808509406.00,0,808509406.00,808509406.00,547770600.00,547770600.00,365180400.00,365180400.00,214812000.00,214812000.00,214812000.00,179010000.00,179010000.00,119340000.00,119340000.00,119340000.00,70200000.00,70200000.00,27000000.00,27000000.00,10000000.00,10000000.00,5000000.00,5000000.00,1000000.00,1000000.00,0.0
83,资本公积,347985263.12,346584143.12,346584143.12,346584143.12,346584143.12,346584143.12,346584143.12,346584143.12,346513867.58,346434562.58,346434562.58,346434562.58,346549864.45,346549864.45,346549864.45,39667411.62,39408660.60,39408660.60,39408660.60,39408660.60,157116887.47,122689197.41,121203941.74,123755902.96,135691013.20,120864458.08,141035491.48,155688485.92,107418329.41,105559542.43,111024518.14,109622782.32,144376426.56,184424514.11,164763815.08,171542757.23,222759463.05,211330805.15,327209273.78,324161836.10,278198214.87,602969982.92,549597172.93,474144865.65,500048889.48,575933583.32,746078417.02,891832102.25,793168638.87,370609208.60,370609208.60,370607209.77,371054243.80,371054243.80,371054243.80,369707929.56,369503929.75,369503929.75,369503929.75,369503929.75,368828824.78,368826824.79,368699041.06,368699041.06,367803695.85,367803695.85,367608022.92,367608022.92,366104679.94,1012912204.94,0,1012912204.94,1009997371.58,102002552.67,102002552.67,175038632.67,175038632.67,218001032.67,218001032.67,218001032.67,218001032.67,218001032.67,147876240.37,147876240.37,147876240.37,172728000.00,172507467.78,122716217.78,122697032.08,45634532.08,45634532.08,0,3325452.00,0,0,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,282095.43,172182.92,622507.22,4970302.64,5511995.60,6720783.92,8124841.59,8641817.89,10341601.22,10807361.32,13029449.28,12849679.61,10937366.10,9434477.14,9738844.67,12170253.82,41137614.10,73707346.92,110424142.86,128297811.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302818846.07,302818846.07,302818846.07,302958164.25,301551442.88,353746366.44,353746366.44,353746366.44,353392607.92,353392607.92,353392607.92,353392607.92,338541663.43,338541663.43,338541663.43,338541663.43,299252660.63,299252660.63,299252660.63,299252660.63,258599832.38,258599832.38,0,258599832.38,175962598.18,174619703.70,131699448.27,131699448.27,78635283.48,78635283.48,68797790.81,73682057.18,48838150.48,48838150.48,33525138.65,33525138.65,27295297.42,27626000.00,19685522.75,3774028.71,273702.47,357202.47,0,0,0,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,-169493233.54,-129160358.47,-134011214.92,-150256105.20,-598498009.62,-712497257.79,-619170985.47,-491329664.02,-210445745.34,-95022420.33,-2992691.62,79464507.77,-155879584.57,-68568278.35,-74684579.04,12861671.75,-37379994.69,14721857.34,3477027.51,-40122844.97,-7759833.71,77918226.48,117139393.67,158827078.84,-70681100.55,-9504334.69,-2302391.65,-13959660.41,-240926669.25,-157536671.77,-161246776.02,-161904867.18,-147568893.42,-123573316.46,-249899036.92,-252035084.96,-219148426.08,-192509457.80,-229025142.44,-234577247.85,-299216290.75,-321759223.60,-338143589.17,-340870710.01,-314764591.11,-368810084.03,-366199638.97,-371223532.36,-779866409.56,-780882030.21,-789212836.99,-777522774.98,-809134831.14,-877836107.24,-864723966.27,-844877413.57,-515693072.48,-497731253.72,-485418174.09,-469726327.95,-456222048.41,-454649511.34,-456174638.78,-456819602.09,-502898284.12,-514593610.95,-512352450.74,-514903835.22,-25954746.81,-40931258.12,0,-62532413.66,50259562.00,37115588.76,124103043.49,138618913.21,45895377.64,113108741.57,99836622.06,54812367.43,87248741.61,35437787.87,19707594.38,0,20210504.72,24288000.00,18525313.84,16160342.71,6323830.80,0,6962622.72,3308297.15,288346.35,455000.00,133597.54,0.0
90,归属于母公司股东权益合计,2125154442.01,2163976284.57,2159575752.42,2147678657.56,1699978446.10,1587187986.25,1681918316.24,1810276613.99,2092790040.46,2208599820.57,2302851637.24,2385129066.96,2147987962.98,2233796380.24,2227984447.08,1811079654.19,1789546597.01,1874218181.86,1899690147.97,1873963943.81,1896128115.33,1947006864.50,1984627807.53,2028952599.92,1811333783.10,1857754533.45,1885401088.31,1888139611.79,1613250333.90,1694314790.46,1696364900.63,1694511154.46,1743164377.72,1807283120.66,1661288060.97,1665769373.91,1749991353.97,1765201664.35,1844564448.34,1835964905.25,1725362241.32,1736527690.32,1666770514.76,1588591086.64,1640601229.37,1662440430.29,1835195709.05,1975925500.89,1771438006.38,1347862955.46,1339532148.68,1336521351.14,1304783099.96,1288545057.43,1302752080.22,1322456002.35,1650530885.09,1670120035.66,1683936931.23,1701066387.07,1700448251.71,1702815448.59,1701671266.69,1702181324.96,1617514453.05,1606755456.46,1609558076.23,1607050919.11,2054066696.51,2039090185.20,2025177600.00,2017489029.66,2044728937.76,861508445.13,905575644.43,810537394.15,664749693.79,624557057.72,601447445.54,561307457.28,533097924.76,481286971.02,320448973.40,300741379.02,314722042.51,294842000.00,280918304.37,169650589.20,159799251.59,59488381.55,62597154.80,11530000.00,8613798.35,1455000.00,1133597.54,0.0
91,少数股东权益,527286453.02,514542381.68,501124756.41,488131712.93,500764316.65,503809986.72,593222912.46,586569390.72,441240625.83,340508514.79,333535017.11,354068563.42,354696413.84,358655169.97,349977403.40,350544553.40,429849792.22,426826885.78,420757229.95,420333417.68,413566876.44,414622722.95,418275283.07,388238199.97,399449899.67,398285840.32,379268788.93,371159042.77,461045074.64,485466236.27,465351190.68,505059011.02,495378080.03,471292122.27,414603634.11,395133773.44,358172284.07,367943058.58,365098757.71,359688801.67,339907379.83,318407901.72,319495281.27,320612428.11,200570257.74,170783778.29,168450141.96,106200122.56,91734315.84,83526143.53,75537464.08,75287996.49,71387700.81,89902890.99,92108713.58,106531547.29,140203085.79,142132549.37,134003163.43,135295274.09,72409078.16,56988508.54,46717019.94,241269065.82,224978899.04,135972505.16,267529660.57,253406598.79,245969544.99,247330116.46,254877100.00,251213983.63,261229077.92,259449445.14,202500406.93,6102613.34,6267738.23,3780889.85,3867795.64,3833363.89,4910207.86,5196351.53,5325686.92,5928500.86,0,0,0,30000.00,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,2652440895.03,2678518666.25,2660700508.83,2635810370.49,2200742762.75,2090997972.97,2275141228.70,2396846004.71,2534030666.29,2549108335.36,2636386654.35,2739197630.38,2502684376.82,2592451550.21,2577961850.48,2161624207.59,2219396389.23,2301045067.64,2320447377.92,2294297361.49,2309694991.77,2361629587.45,2402903090.60,2417190799.89,2210783682.77,2256040373.77,2264669877.24,2259298654.56,2074295408.54,2179781026.73,2161716091.31,2199570165.48,2238542457.75,2278575242.93,2075891695.08,2060903147.35,2108163638.04,2133144722.93,2209663206.05,2195653706.92,2065269621.15,2054935592.04,1986265796.03,1909203514.75,1841171487.11,1833224208.58,2003645851.01,2082125623.45,1863172322.22,1431389098.99,1415069612.76,1411809347.63,1376170800.77,1378447948.42,1394860793.80,1428987549.64,1790733970.88,1812252585.03,1817940094.66,1836361661.16,1772857329.87,1759803957.13,1748388286.63,1943450390.78,1842493352.09,1742727961.62,1877087736.80,1860457517.90,2300036241.50,2286420301.66,0,2268703013.29,2305958015.68,1120957890.27,1108076051.36,816640007.49,671017432.02,628337947.57,605315241.18,565140821.17,538008132.62,486483322.55,325774660.32,306669879.88,314722042.51,294842000.00,280918304.37,169680589.20,159799251.59,59488381.55,62597154.80,11530000.00,8613798.35,1455000.00,1133597.54,0.0
93,负债和所有者权益(或股东权益)总计,8155133933.23,7239509503.35,8156836068.23,8348709962.39,9228689051.02,9395868461.65,9898948472.42,9939779582.67,9553699534.81,8714471025.87,8987507166.30,9651164337.08,9063562867.11,9074290844.85,9252396499.84,8654570981.34,7521372925.88,7671286877.47,7720755712.48,8035648829.13,8007091294.72,7813683776.74,7928975737.24,8048732905.22,6689703854.82,6710245147.71,6465163911.11,5953438271.47,7004490904.01,6896079119.88,6772013953.50,6593699998.19,6256024663.96,6756999993.38,7281601581.79,6948238732.08,6431837522.25,5897974177.90,5846079624.59,5216006642.93,5035459199.05,5034101625.33,4712853340.53,3861118810.83,3671605620.98,3718380621.53,3951107205.19,3961193572.42,3695463600.27,2992822298.80,3079497540.90,3072466434.34,3228683554.66,3445397431.07,3674145181.92,3634402550.21,3639680166.11,3767311313.57,3694165824.11,3934981168.63,4164511524.89,3980541236.45,4324021063.86,4726698426.08,5338229887.65,5011033240.57,4707142070.06,4426325247.95,4940548828.02,5432457276.58,5088818700.00,4840383477.77,5223861037.35,3376170742.65,2707502732.26,1591102465.80,1114073127.38,1099902534.58,1105035008.75,1063302134.66,982960716.17,1060420323.93,741151433.90,740100333.70,464540323.14,408046000.00,399208298.36,236851676.21,254164271.32,125388814.85,69085631.59,19070824.30,10877053.63,3776699.03,4250775.58,0.0
